	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.75862	0.73636	870.0	495.0	0.26224	GF_000549	0.1171	3.4251	8.0	0.0342	660.0	scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.5	1.0
scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	0.74138	0.48992	870.0	495.0	1.16191	GF_000549	0.508	64.533	9.0	0.0079	645.0	scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1	0.16667	0.0
scaffold-UOMY-2078149-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	0.74138	0.49922	870.0	495.0	1.19258	GF_000549	0.5754	64.0975	9.0	0.009	645.0	scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078149-Osmunda_sp.-gametophyte.p1	0.16667	0.0
scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	0.74138	0.51318	870.0	495.0	1.18577	GF_000549	0.5176	68.5144	9.0	0.0076	645.0	scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.16667	0.0
scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1	0.74138	0.48062	870.0	495.0	1.28914	GF_000549	0.5392	62.1438	9.0	0.0087	645.0	scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1	0.16667	0.0
scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078149-Osmunda_sp.-gametophyte.p1	0.74138	0.50388	870.0	495.0	1.31981	GF_000549	0.5647	62.1364	9.0	0.0091	645.0	scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078149-Osmunda_sp.-gametophyte.p1	0.16667	0.0
scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.74138	0.50233	870.0	495.0	1.313	GF_000549	0.5237	65.9246	9.0	0.0079	645.0	scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.16667	0.0
scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	0.56897	0.40404	870.0	495.0	2.02716	GF_000549	0.8942	71.8145	10.0	0.0125	495.0	scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078329-Osmunda_sp.-gametophyte.p1	0.2	0.0
scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1	0.57241	0.3996	870.0	495.0	2.15439	GF_000549	0.8818	68.8686	10.0	0.0128	498.0	scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2012727-Osmunda_sp.-gametophyte.p1	0.2	0.0
scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1	0.64138	0.43011	870.0	495.0	2.00983	GF_000549	0.9478	68.9923	10.0	0.0137	558.0	scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2008371-Osmunda_sp.-gametophyte.p1	0.2	0.0
scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078149-Osmunda_sp.-gametophyte.p1	0.57241	0.42771	870.0	495.0	2.0405	GF_000549	0.9868	67.7058	10.0	0.0146	498.0	scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078149-Osmunda_sp.-gametophyte.p1	0.2	0.0
scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.57241	0.41566	870.0	495.0	2.03369	GF_000549	0.934	68.1522	10.0	0.0137	498.0	scaffold-UOMY-2009955-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078258-Osmunda_sp.-gametophyte.p1	0.2	0.0
scaffold-UOMY-2009196-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2009197-Osmunda_sp.-gametophyte.p1	0.78226	1.0	1116.0	864.0	0.0	GF_001680	0.0	0.0	3.0	0.3795	873.0	scaffold-UOMY-2009196-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2009197-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2009196-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2012730-Osmunda_sp.-gametophyte.p1	0.77419	0.84838	1116.0	864.0	0.10762	GF_001680	0.0571	0.8393	4.0	0.0681	864.0	scaffold-UOMY-2009196-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2012730-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2009197-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2012730-Osmunda_sp.-gametophyte.p1	0.77419	0.84838	1116.0	864.0	0.10762	GF_001680	0.0571	0.8393	4.0	0.0681	864.0	scaffold-UOMY-2009197-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2012730-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2004154-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2006825-Osmunda_sp.-gametophyte.p1	0.44326	0.832	846.0	177.0	0.19996	GF_000971	0.1408	0.5695	4.0	0.2473	375.0	scaffold-UOMY-2004154-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2006825-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2004176-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2004177-Osmunda_sp.-gametophyte.p1	0.51773	0.88356	846.0	177.0	0.22153	GF_000971	0.0368	0.0341	5.0	1.0783	438.0	scaffold-UOMY-2004177-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2004176-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2004154-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2004177-Osmunda_sp.-gametophyte.p1	0.40426	0.67836	846.0	177.0	0.54592	GF_000971	0.2863	1.0133	6.0	0.2826	342.0	scaffold-UOMY-2004154-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2004177-Osmunda_sp.-gametophyte.p1	0.25	0.25
scaffold-UOMY-2004154-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2004176-Osmunda_sp.-gametophyte.p1	0.40426	0.66667	846.0	177.0	0.52911	GF_000971	0.3158	0.9765	6.0	0.3234	342.0	scaffold-UOMY-2004154-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2004176-Osmunda_sp.-gametophyte.p1	0.25	0.25
scaffold-UOMY-2004177-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2006825-Osmunda_sp.-gametophyte.p1	0.20922	0.70056	846.0	177.0	0.52336	GF_000971	0.2567	1.0568	6.0	0.2429	177.0	scaffold-UOMY-2006825-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2004177-Osmunda_sp.-gametophyte.p1	0.25	0.25
scaffold-UOMY-2004176-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2006825-Osmunda_sp.-gametophyte.p1	0.20922	0.68927	846.0	177.0	0.50655	GF_000971	0.2847	1.0303	6.0	0.2763	177.0	scaffold-UOMY-2006825-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2004176-Osmunda_sp.-gametophyte.p1	0.25	0.25
scaffold-UOMY-2008234-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078784-Osmunda_sp.-gametophyte.p1	0.80368	0.49109	489.0	393.0	1.36466	GF_002601	0.6798	1.9663	2.0	0.3457	393.0	scaffold-UOMY-2008234-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078784-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2078554-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2078612-Osmunda_sp.-gametophyte.p1	0.71336	0.44597	921.0	657.0	1.36496	GF_003263	0.7229	59.367	2.0	0.0122	657.0	scaffold-UOMY-2078554-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2078612-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2005324-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2005325-Osmunda_sp.-gametophyte.p1	0.97735	0.98565	927.0	645.0	0.02095	GF_001253	0.0137	0.037	3.0	0.3687	906.0	scaffold-UOMY-2005324-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2005325-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2005324-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2005326-Osmunda_sp.-gametophyte.p1	0.69579	0.87597	927.0	645.0	0.27149	GF_001253	0.1249	0.1874	4.0	0.6664	645.0	scaffold-UOMY-2005326-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2005324-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2005325-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2005326-Osmunda_sp.-gametophyte.p1	0.69579	0.89612	927.0	645.0	0.25164	GF_001253	0.1091	0.132	4.0	0.8266	645.0	scaffold-UOMY-2005326-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2005325-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2010274-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2012012-Osmunda_sp.-gametophyte.p1	0.71717	0.46667	1485.0	1002.0	1.36504	GF_001727	0.6599	5.5869	3.0	0.1181	1065.0	scaffold-UOMY-2010274-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2012012-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2010274-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079635-Osmunda_sp.-gametophyte.p1	0.69293	0.41302	1485.0	1002.0	2.3302	GF_001727	0.9312	6.9791	4.0	0.1334	1029.0	scaffold-UOMY-2079635-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2010274-Osmunda_sp.-gametophyte.p1	0.5	0.0
scaffold-UOMY-2012012-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079635-Osmunda_sp.-gametophyte.p1	0.84848	0.43333	1485.0	1002.0	1.78892	GF_001727	0.812	9.5333	4.0	0.0852	1260.0	scaffold-UOMY-2079635-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2012012-Osmunda_sp.-gametophyte.p1	0.5	0.0
scaffold-UOMY-2001521-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2001522-Osmunda_sp.-gametophyte.p1	0.60494	0.77551	486.0	294.0	0.32514	GF_001947	0.1908	0.7706	2.0	0.2475	294.0	scaffold-UOMY-2001521-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2001522-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2008883-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2008885-Osmunda_sp.-gametophyte.p1	0.99801	1.0	1509.0	1257.0	0.0	GF_001381	0.0	0.0	3.0	0.511	1506.0	scaffold-UOMY-2008885-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2008883-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2008885-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079539-Osmunda_sp.-gametophyte.p1	0.833	0.74065	1509.0	1257.0	0.22678	GF_001381	0.1318	1.6611	4.0	0.0793	1257.0	scaffold-UOMY-2008885-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079539-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2008883-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079539-Osmunda_sp.-gametophyte.p1	0.833	0.74065	1509.0	1257.0	0.22678	GF_001381	0.1318	1.6611	4.0	0.0793	1257.0	scaffold-UOMY-2008883-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079539-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2006026-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2006027-Osmunda_sp.-gametophyte.p1	1.0	0.99917	1206.0	1206.0	0.00256	GF_002401	0.0012	0.0	2.0	99.0	1206.0	scaffold-UOMY-2006026-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2006027-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2081159-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2081339-Osmunda_sp.-gametophyte.p1	0.65017	0.4252	1758.0	1143.0	1.59948	GF_003322	0.8886	5.4395	2.0	0.1634	1143.0	scaffold-UOMY-2081159-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2081339-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2071690-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079218-Osmunda_sp.-gametophyte.p1	0.31568	0.62151	1473.0	45.0	0.60157	GF_001414	0.3773	84.6183	3.0	0.0045	465.0	scaffold-UOMY-2079218-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2071690-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2074352-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079218-Osmunda_sp.-gametophyte.p1	0.40122	0.49069	1473.0	45.0	1.12066	GF_001414	0.4369	8.4956	4.0	0.0514	591.0	scaffold-UOMY-2074352-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079218-Osmunda_sp.-gametophyte.p1	0.5	0.0
scaffold-UOMY-2071690-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2074352-Osmunda_sp.-gametophyte.p1	0.03055	0.51111	1473.0	45.0	0.86835	GF_001414	0.6192	5.8103	4.0	0.1066	45.0	scaffold-UOMY-2074352-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2071690-Osmunda_sp.-gametophyte.p1	0.5	0.0
scaffold-UOMY-2011091-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2074825-Osmunda_sp.-gametophyte.p1	0.99405	0.73054	504.0	501.0	0.28202	GF_002835	0.1429	3.3771	2.0	0.0423	501.0	scaffold-UOMY-2011091-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2074825-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2076773-Osmunda_sp.-gametophyte.p2__scaffold-UOMY-2079807-Osmunda_sp.-gametophyte.p1	0.50877	0.63218	855.0	384.0	0.55603	GF_000870	0.3223	39.2818	4.0	0.0082	435.0	scaffold-UOMY-2079807-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2076773-Osmunda_sp.-gametophyte.p2	1.0	0.0
scaffold-UOMY-2010149-Osmunda_sp.-gametophyte.p2__scaffold-UOMY-2080428-Osmunda_sp.-gametophyte.p1	0.81754	0.62804	855.0	384.0	0.83893	GF_000870	0.49	1.6514	5.0	0.2967	699.0	scaffold-UOMY-2010149-Osmunda_sp.-gametophyte.p2	scaffold-UOMY-2080428-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2010149-Osmunda_sp.-gametophyte.p2__scaffold-UOMY-2079807-Osmunda_sp.-gametophyte.p1	0.78246	0.58595	855.0	384.0	0.87456	GF_000870	0.5591	2.1777	6.0	0.2567	669.0	scaffold-UOMY-2079807-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2010149-Osmunda_sp.-gametophyte.p2	0.25	1.0
scaffold-UOMY-2079807-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080428-Osmunda_sp.-gametophyte.p1	0.79649	0.5301	855.0	384.0	1.27105	GF_000870	0.6834	55.421	6.0	0.0123	681.0	scaffold-UOMY-2079807-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2080428-Osmunda_sp.-gametophyte.p1	0.25	0.0
scaffold-UOMY-2010149-Osmunda_sp.-gametophyte.p2__scaffold-UOMY-2076773-Osmunda_sp.-gametophyte.p2	0.45965	0.50127	855.0	384.0	0.98663	GF_000870	0.5756	56.1985	6.0	0.0102	393.0	scaffold-UOMY-2076773-Osmunda_sp.-gametophyte.p2	scaffold-UOMY-2010149-Osmunda_sp.-gametophyte.p2	0.25	0.0
scaffold-UOMY-2076773-Osmunda_sp.-gametophyte.p2__scaffold-UOMY-2080428-Osmunda_sp.-gametophyte.p1	0.44912	0.45312	855.0	384.0	1.38312	GF_000870	0.7495	15.4819	6.0	0.0484	384.0	scaffold-UOMY-2076773-Osmunda_sp.-gametophyte.p2	scaffold-UOMY-2080428-Osmunda_sp.-gametophyte.p1	0.25	0.0
scaffold-UOMY-2010858-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2070812-Osmunda_sp.-gametophyte.p1	0.1238	0.57881	3126.0	9.0	0.65073	GF_000083	31.7428	7.1293	16.0	4.4525	387.0	scaffold-UOMY-2010858-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2070812-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2010858-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080083-Osmunda_sp.-gametophyte.p1	0.46929	0.61622	3126.0	9.0	0.63956	GF_000083	10.908	3.7191	17.0	2.9329	1467.0	scaffold-UOMY-2080083-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2010858-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2070812-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080083-Osmunda_sp.-gametophyte.p1	0.07965	0.53815	3126.0	9.0	0.72463	GF_000083	5.5305	1.4239	17.0	3.8842	249.0	scaffold-UOMY-2080083-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2070812-Osmunda_sp.-gametophyte.p1	0.5	0.5
scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080083-Osmunda_sp.-gametophyte.p1	0.38388	0.41833	3126.0	9.0	1.82716	GF_000083	21.0364	3.7295	18.0	5.6405	1200.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2080083-Osmunda_sp.-gametophyte.p1	0.33333	1.0
scaffold-UOMY-2010858-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	0.42418	0.41252	3126.0	9.0	1.9276	GF_000083	14.8133	8.8799	18.0	1.6682	1326.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2010858-Osmunda_sp.-gametophyte.p1	0.33333	0.0
scaffold-UOMY-2070812-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	0.09693	0.32343	3126.0	9.0	2.01267	GF_000083	21.1067	8.3941	18.0	2.5145	303.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2070812-Osmunda_sp.-gametophyte.p1	0.33333	0.0
scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1	0.2476	0.68992	3126.0	9.0	0.36741	GF_000083	11.6688	33.951	19.0	0.3437	774.0	scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1	1.0	0.0
scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.39827	0.61365	3126.0	9.0	0.56575	GF_000083	11.5152	0.8784	20.0	13.1089	1245.0	scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	1.0	1.0
scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1	0.32054	0.52196	3126.0	9.0	0.96582	GF_000083	4.1762	111.1432	21.0	0.0376	1002.0	scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1	0.25	0.0
scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.32821	0.49805	3126.0	9.0	1.15735	GF_000083	5.8406	387.458	21.0	0.0151	1026.0	scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.25	0.0
scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1	0.238	0.5336	3126.0	9.0	0.93699	GF_000083	14.2135	0.1436	21.0	99.0	744.0	scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1	0.25	1.0
scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.24184	0.5119	3126.0	9.0	1.12852	GF_000083	16.3627	18.2409	21.0	0.897	756.0	scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.25	0.0
scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	0.27255	0.37559	3126.0	9.0	2.42149	GF_000083	19.3284	3.0792	22.0	6.277	852.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079155-Osmunda_sp.-gametophyte.p1	0.0625	0.11111
scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	0.21593	0.40889	3126.0	9.0	2.39266	GF_000083	4.2274	0.0427	22.0	99.0	675.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2076400-Osmunda_sp.-gametophyte.p1	0.0625	0.11111
scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	0.31574	0.36778	3126.0	9.0	2.76967	GF_000083	12.5174	2.1857	22.0	5.7269	987.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2079959-Osmunda_sp.-gametophyte.p1	0.0625	0.11111
scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1__scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.32246	0.36607	3126.0	9.0	2.9612	GF_000083	14.1194	26.7022	22.0	0.5288	1008.0	scaffold-UOMY-2080037-Osmunda_sp.-gametophyte.p1	scaffold-UOMY-2080139-Osmunda_sp.-gametophyte.p1	0.0625	0.0
