	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
C387489.p1__C391609.p1	0.67333	0.45215	900.0	363.0	1.64629	GF_000870	0.7561	25.3662	4.0	0.0298	606.0	C391609.p1	C387489.p1	0.5	0.0
C391931.p1__C398247.p1	0.50386	0.48469	1167.0	132.0	1.17501	GF_000083	0.4236	93.4628	11.0	0.0045	588.0	C391931.p1	C398247.p1	1.0	0.0
C343584.p1__C402229.p1	0.2545	0.58249	1167.0	132.0	0.75163	GF_000083	0.3471	1.7657	12.0	0.1966	297.0	C343584.p1	C402229.p1	1.0	1.0
C343584.p1__C390309.p1	0.14396	0.52381	1167.0	132.0	1.16374	GF_000083	0.408	10.2855	13.0	0.0397	168.0	C390309.p1	C343584.p1	0.5	0.0
C390309.p1__C402229.p1	0.32905	0.44531	1167.0	132.0	1.34299	GF_000083	0.4188	78.2183	13.0	0.0054	384.0	C390309.p1	C402229.p1	0.5	0.0
C390309.p1__C397945.p1	0.3162	0.44715	1167.0	132.0	1.71806	GF_000083	0.4842	70.244	14.0	0.0069	369.0	C397945.p1	C390309.p1	0.33333	0.0
C343584.p1__C397945.p1	0.25193	0.43537	1167.0	132.0	1.45806	GF_000083	0.5365	101.5824	14.0	0.0053	294.0	C397945.p1	C343584.p1	0.33333	0.0
C397945.p1__C402229.p1	0.43445	0.41223	1167.0	132.0	1.63731	GF_000083	0.5771	72.012	14.0	0.008	507.0	C397945.p1	C402229.p1	0.33333	0.0
C395419.p1__C397607.p1	0.40617	0.42827	1167.0	132.0	1.45003	GF_000083	0.6707	6.8996	15.0	0.0972	474.0	C395419.p1	C397607.p1	1.0	0.0
C356928.p1__scaffold10160.p1	0.17224	0.63184	1167.0	132.0	0.4335	GF_000083	0.3189	57.3639	16.0	0.0056	201.0	scaffold10160.p1	C356928.p1	1.0	0.0
C395419.p1__scaffold10160.p1	0.42674	0.4257	1167.0	132.0	1.50731	GF_000083	0.6985	66.8364	17.0	0.0105	498.0	C395419.p1	scaffold10160.p1	0.25	0.0
C356928.p1__C395419.p1	0.16195	0.53968	1167.0	132.0	1.69559	GF_000083	0.5513	8.0123	17.0	0.0688	189.0	C395419.p1	C356928.p1	0.25	0.0
C397607.p1__scaffold10160.p1	0.4473	0.49234	1167.0	132.0	1.31692	GF_000083	0.8149	1.907	17.0	0.4273	522.0	C397607.p1	scaffold10160.p1	0.25	1.0
C356928.p1__C397607.p1	0.22365	0.44444	1167.0	132.0	1.5052	GF_000083	0.8093	71.0813	17.0	0.0114	261.0	C397607.p1	C356928.p1	0.25	0.0
C395419.p1__C397945.p1	0.35219	0.43552	1167.0	132.0	2.16802	GF_000083	0.8869	2.515	18.0	0.3527	411.0	C397945.p1	C395419.p1	0.0625	0.14286
C397607.p1__C397945.p1	0.43702	0.4098	1167.0	132.0	1.97763	GF_000083	0.7111	92.175	18.0	0.0077	510.0	C397945.p1	C397607.p1	0.0625	0.0
C397945.p1__scaffold10160.p1	0.39589	0.46753	1167.0	132.0	1.64883	GF_000083	0.8515	74.666	18.0	0.0114	462.0	C397945.p1	scaffold10160.p1	0.0625	0.0
C356928.p1__C397945.p1	0.21851	0.43922	1167.0	132.0	1.83711	GF_000083	0.7748	72.6392	18.0	0.0107	255.0	C397945.p1	C356928.p1	0.0625	0.0
C390309.p1__C395419.p1	0.32134	0.41067	1167.0	132.0	2.0076	GF_000083	0.5778	2.7647	18.0	0.209	375.0	C390309.p1	C395419.p1	0.0625	0.14286
C390309.p1__C397607.p1	0.3419	0.45363	1167.0	132.0	1.81721	GF_000083	0.8156	49.9456	18.0	0.0163	399.0	C390309.p1	C397607.p1	0.0625	0.0
C390309.p1__scaffold10160.p1	0.35476	0.42512	1167.0	132.0	1.48841	GF_000083	0.5969	3.9105	18.0	0.1526	414.0	C390309.p1	scaffold10160.p1	0.0625	0.14286
C356928.p1__C390309.p1	0.11311	0.55303	1167.0	132.0	1.67669	GF_000083	0.5814	3.7119	18.0	0.1566	132.0	C390309.p1	C356928.p1	0.0625	0.14286
C343584.p1__C395419.p1	0.1928	0.49778	1167.0	132.0	1.7476	GF_000083	0.5773	8.8158	18.0	0.0655	225.0	C343584.p1	C395419.p1	0.0625	0.0
C343584.p1__C397607.p1	0.24422	0.45965	1167.0	132.0	1.55721	GF_000083	0.7102	71.3984	18.0	0.0099	285.0	C343584.p1	C397607.p1	0.0625	0.0
C343584.p1__scaffold10160.p1	0.20308	0.51899	1167.0	132.0	1.22841	GF_000083	0.4966	2.7776	18.0	0.1788	237.0	C343584.p1	scaffold10160.p1	0.0625	0.14286
C343584.p1__C356928.p1	0.21337	0.49398	1167.0	132.0	1.41669	GF_000083	0.4824	1.8498	18.0	0.2608	249.0	C343584.p1	C356928.p1	0.0625	0.14286
C395419.p1__C402229.p1	0.38817	0.44812	1167.0	132.0	1.92685	GF_000083	0.6403	65.4003	18.0	0.0098	453.0	C402229.p1	C395419.p1	0.0625	0.0
C397607.p1__C402229.p1	0.4653	0.41805	1167.0	132.0	1.73646	GF_000083	0.7798	3.3435	18.0	0.2332	543.0	C402229.p1	C397607.p1	0.0625	0.14286
C402229.p1__scaffold10160.p1	0.41388	0.46998	1167.0	132.0	1.40766	GF_000083	0.6455	7.9295	18.0	0.0814	483.0	C402229.p1	scaffold10160.p1	0.0625	0.0
C356928.p1__C402229.p1	0.30591	0.39496	1167.0	132.0	1.59594	GF_000083	0.6359	5.5013	18.0	0.1156	357.0	C402229.p1	C356928.p1	0.0625	0.0
C388183.p1__C397945.p1	0.31105	0.50138	1167.0	132.0	1.78985	GF_000083	0.5954	67.1406	19.0	0.0089	363.0	C388183.p1	C397945.p1	0.125	0.0
C388183.p1__C390309.p1	0.2108	0.46748	1167.0	132.0	1.62943	GF_000083	0.6834	7.2041	19.0	0.0949	246.0	C388183.p1	C390309.p1	0.125	0.0
C343584.p1__C388183.p1	0.24422	0.44561	1167.0	132.0	1.36943	GF_000083	0.6866	95.2587	19.0	0.0072	285.0	C388183.p1	C343584.p1	0.125	0.0
C388183.p1__C402229.p1	0.33419	0.47179	1167.0	132.0	1.54868	GF_000083	0.5146	91.7644	19.0	0.0056	390.0	C388183.p1	C402229.p1	0.125	0.0
C388183.p1__C395419.p1	0.25707	0.46333	1167.0	132.0	1.85891	GF_000083	0.6291	71.4968	19.0	0.0088	300.0	C388183.p1	C395419.p1	0.125	0.0
C388183.p1__C397607.p1	0.30848	0.45833	1167.0	132.0	1.66852	GF_000083	0.8709	89.3551	19.0	0.0097	360.0	C388183.p1	C397607.p1	0.125	0.0
C388183.p1__scaffold10160.p1	0.26992	0.48889	1167.0	132.0	1.33972	GF_000083	0.7547	70.9614	19.0	0.0106	315.0	C388183.p1	scaffold10160.p1	0.125	0.0
C356928.p1__C388183.p1	0.23393	0.40659	1167.0	132.0	1.528	GF_000083	0.7419	5.0054	19.0	0.1482	273.0	C388183.p1	C356928.p1	0.125	0.0
C388183.p1__C391931.p1	0.31877	0.47849	1167.0	132.0	1.44762	GF_000083	0.5764	83.0296	20.0	0.0069	372.0	C391931.p1	C388183.p1	0.05556	0.0
C391931.p1__C397945.p1	0.4036	0.45223	1167.0	132.0	1.78565	GF_000083	0.5716	1.5004	20.0	0.3809	471.0	C391931.p1	C397945.p1	0.05556	0.16667
C390309.p1__C391931.p1	0.32648	0.49081	1167.0	132.0	1.62523	GF_000083	0.5371	1.5646	20.0	0.3433	381.0	C391931.p1	C390309.p1	0.05556	0.16667
C343584.p1__C391931.p1	0.22879	0.49064	1167.0	132.0	1.36523	GF_000083	0.6153	79.899	20.0	0.0077	267.0	C391931.p1	C343584.p1	0.05556	0.0
C391931.p1__C402229.p1	0.48072	0.42602	1167.0	132.0	1.54448	GF_000083	0.5678	7.4107	20.0	0.0766	561.0	C391931.p1	C402229.p1	0.05556	0.0
C391931.p1__C395419.p1	0.39589	0.4329	1167.0	132.0	1.85471	GF_000083	0.8259	2.5065	20.0	0.3295	462.0	C391931.p1	C395419.p1	0.05556	0.16667
C391931.p1__C397607.p1	0.43959	0.44055	1167.0	132.0	1.66432	GF_000083	0.7719	2.6133	20.0	0.2954	513.0	C391931.p1	C397607.p1	0.05556	0.16667
C391931.p1__scaffold10160.p1	0.43188	0.45238	1167.0	132.0	1.33552	GF_000083	0.5114	14.2139	20.0	0.036	504.0	C391931.p1	scaffold10160.p1	0.05556	0.0
C356928.p1__C391931.p1	0.24165	0.46809	1167.0	132.0	1.5238	GF_000083	0.6285	1.7357	20.0	0.3621	282.0	C391931.p1	C356928.p1	0.05556	0.16667
C388183.p1__C398247.p1	0.33162	0.44186	1167.0	132.0	1.87885	GF_000083	0.6918	70.5821	20.0	0.0098	387.0	C398247.p1	C388183.p1	0.05556	0.0
C397945.p1__C398247.p1	0.45244	0.375	1167.0	132.0	2.21688	GF_000083	0.8647	74.4226	20.0	0.0116	528.0	C398247.p1	C397945.p1	0.05556	0.0
C390309.p1__C398247.p1	0.35476	0.41787	1167.0	132.0	2.05646	GF_000083	0.6083	76.125	20.0	0.008	414.0	C398247.p1	C390309.p1	0.05556	0.0
C343584.p1__C398247.p1	0.24165	0.42199	1167.0	132.0	1.79646	GF_000083	0.8213	6.2054	20.0	0.1323	282.0	C398247.p1	C343584.p1	0.05556	0.0
C398247.p1__C402229.p1	0.50643	0.38579	1167.0	132.0	1.97571	GF_000083	0.617	79.9998	20.0	0.0077	591.0	C398247.p1	C402229.p1	0.05556	0.0
C395419.p1__C398247.p1	0.41645	0.40947	1167.0	132.0	2.28594	GF_000083	0.9294	65.0912	20.0	0.0143	486.0	C398247.p1	C395419.p1	0.05556	0.0
C397607.p1__C398247.p1	0.491	0.39965	1167.0	132.0	2.09555	GF_000083	1.0255	4.1734	20.0	0.2457	573.0	C398247.p1	C397607.p1	0.05556	0.16667
C398247.p1__scaffold10160.p1	0.50386	0.43878	1167.0	132.0	1.76675	GF_000083	0.6791	66.7582	20.0	0.0102	588.0	C398247.p1	scaffold10160.p1	0.05556	0.0
C356928.p1__C398247.p1	0.25707	0.41333	1167.0	132.0	1.95503	GF_000083	0.7623	5.7257	20.0	0.1331	300.0	C398247.p1	C356928.p1	0.05556	0.0
scaffold10625.p2__scaffold10626.p1	0.23478	1.0	1380.0	15.0	0.0	GF_000554	0.0	0.0	4.0	0.0418	324.0	scaffold10626.p1	scaffold10625.p2	1.0	0.0
C375049.p1__scaffold10626.p1	0.01087	1.0	1380.0	15.0	0.00109	GF_000554	0.0	0.0	5.0	0.001	15.0	C375049.p1	scaffold10626.p1	0.5	0.0
C375049.p1__scaffold10625.p2	0.01087	1.0	1380.0	15.0	0.00109	GF_000554	0.0	0.0	5.0	0.002	15.0	C375049.p1	scaffold10625.p2	0.5	0.0
C375049.p1__C404549.p1	0.36304	0.54291	1380.0	15.0	0.84354	GF_000554	0.319	93.1512	6.0	0.0034	501.0	C404549.p1	C375049.p1	0.33333	0.0
C404549.p1__scaffold10626.p1	0.23478	0.53086	1380.0	15.0	0.84353	GF_000554	0.319	93.1512	6.0	0.0034	324.0	C404549.p1	scaffold10626.p1	0.33333	0.0
C404549.p1__scaffold10625.p2	0.23478	0.53086	1380.0	15.0	0.84353	GF_000554	0.319	93.1512	6.0	0.0034	324.0	C404549.p1	scaffold10625.p2	0.33333	0.0
scaffold1724.p1__scaffold1725.p1	0.43799	1.0	1137.0	498.0	0.00054	GF_001705	0.0	0.0	2.0	0.431	498.0	scaffold1725.p1	scaffold1724.p1	1.0	0.0
C396037.p1__scaffold11087.p1	0.59426	0.63908	732.0	435.0	0.40136	GF_001355	0.2365	12.3205	2.0	0.0192	435.0	scaffold11087.p1	C396037.p1	1.0	0.0
C358360.p1__C401829.p1	0.29283	0.56738	963.0	81.0	0.73917	GF_000782	0.8073	4.1667	3.0	0.1937	282.0	C358360.p1	C401829.p1	1.0	1.0
C358360.p1__scaffold6124.p1	0.08411	0.44444	963.0	81.0	1.39166	GF_000782	1.0359	4.9632	4.0	0.2087	81.0	scaffold6124.p1	C358360.p1	0.5	1.0
C401829.p1__scaffold6124.p1	0.33956	0.51682	963.0	81.0	0.95475	GF_000782	1.0579	9.9294	4.0	0.1065	327.0	scaffold6124.p1	C401829.p1	0.5	0.0
scaffold2058.p1__scaffold4527.p1	0.79825	0.75641	684.0	546.0	0.20272	GF_002147	0.1021	1.9666	2.0	0.0519	546.0	scaffold2058.p1	scaffold4527.p1	1.0	1.0
C363000.p1__C403239.p1	0.33861	0.77259	948.0	3.0	0.2385	GF_000723	15.3361	10.752	3.0	1.4263	321.0	C403239.p1	C363000.p1	1.0	0.0
C347890.p1__C403239.p1	0.26266	0.67871	948.0	3.0	0.38571	GF_000723	16.4329	2.2344	4.0	7.3545	249.0	C347890.p1	C403239.p1	1.0	1.0
C347890.p1__C363000.p1	0.00316	0.33333	948.0	3.0	0.61259	GF_000723	10.4379		4.0	2.0	3.0	C347890.p1	C363000.p1	1.0	0.0
scaffold3606.p1__scaffold3607.p1	0.96552	1.0	348.0	336.0	0.00054	GF_002210	0.0	0.0	2.0	0.4337	336.0	scaffold3606.p1	scaffold3607.p1	1.0	0.0
scaffold1855.p1__scaffold1856.p2	0.90351	1.0	342.0	309.0	0.00054	GF_002134	0.0	0.0	2.0	0.001	309.0	scaffold1855.p1	scaffold1856.p2	1.0	0.0
scaffold2242.p1__scaffold2243.p1	0.98039	1.0	306.0	300.0	0.00054	GF_002149	0.0	0.0	2.0	0.001	300.0	scaffold2242.p1	scaffold2243.p1	1.0	0.0
scaffold10655.p1__scaffold10946.p1	0.76629	0.61975	1335.0	1023.0	0.5519	GF_002038	0.2874	62.0266	2.0	0.0046	1023.0	scaffold10655.p1	scaffold10946.p1	1.0	0.0
C350528.p1__C365900.p1	0.02083	0.57143	1008.0	21.0	1.01096	GF_000738	0.6072	12.0596	3.0	0.0504	21.0	C350528.p1	C365900.p1	1.0	0.0
C350528.p1__C401461.p1	0.29762	0.45	1008.0	21.0	1.05411	GF_000738	4.7682	32.8146	4.0	0.1453	300.0	C401461.p1	C350528.p1	0.5	0.0
C365900.p1__C401461.p1	0.40774	0.45742	1008.0	21.0	1.18651	GF_000738	14.8875	20.1373	4.0	0.7393	411.0	C401461.p1	C365900.p1	0.5	0.0
C405231.p3__scaffold11218.p1	0.4901	0.61953	606.0	231.0	0.63257	GF_000573	0.2642	60.6323	4.0	0.0044	297.0	scaffold11218.p1	C405231.p3	1.0	0.0
C389973.p1__scaffold11218.p1	0.65347	0.62879	606.0	231.0	0.57233	GF_000573	0.1717	2.9702	5.0	0.0578	396.0	C389973.p1	scaffold11218.p1	0.5	1.0
C389973.p1__C405231.p3	0.48515	0.58163	606.0	231.0	0.86064	GF_000573	0.2994	7.3337	5.0	0.0408	294.0	C389973.p1	C405231.p3	0.5	0.0
C383391.p1__C389973.p1	0.56931	0.58841	606.0	231.0	0.90392	GF_000573	0.3384	2.5209	6.0	0.1343	345.0	C383391.p1	C389973.p1	0.33333	0.33333
C383391.p1__scaffold11218.p1	0.53465	0.55247	606.0	231.0	1.02845	GF_000573	0.3736	3.1908	6.0	0.1171	324.0	C383391.p1	scaffold11218.p1	0.33333	0.33333
C383391.p1__C405231.p3	0.38614	0.55983	606.0	231.0	1.31676	GF_000573	0.5179	2.0456	6.0	0.2532	234.0	C383391.p1	C405231.p3	0.33333	0.33333
scaffold11521.p1__scaffold9424.p1	0.59746	0.71868	708.0	333.0	0.28282	GF_000778	0.1756	1.4626	3.0	0.1201	423.0	scaffold9424.p1	scaffold11521.p1	1.0	1.0
scaffold11521.p2__scaffold9424.p1	0.5678	0.35075	708.0	333.0	1.88481	GF_000778	1.0274	61.1295	4.0	0.0168	402.0	scaffold11521.p2	scaffold9424.p1	0.5	0.0
scaffold11521.p1__scaffold11521.p2	0.55508	0.36896	708.0	333.0	1.77481	GF_000778	0.8992	66.5728	4.0	0.0135	393.0	scaffold11521.p2	scaffold11521.p1	0.5	0.0
C380733.p1__C399575.p1	0.52434	0.52857	801.0	420.0	1.06134	GF_001500	0.5529	4.8218	2.0	0.1147	420.0	C380733.p1	C399575.p1	1.0	1.0
scaffold4799.p1__scaffold4800.p1	0.74468	1.0	564.0	420.0	0.0	GF_000626	0.0	0.0	4.0	0.001	420.0	scaffold4800.p1	scaffold4799.p1	1.0	0.0
scaffold10634.p1__scaffold4800.p1	0.74468	0.77381	564.0	420.0	0.18222	GF_000626	0.0838	1.8043	5.0	0.0464	420.0	scaffold10634.p1	scaffold4800.p1	0.5	0.5
scaffold10634.p1__scaffold4799.p1	0.74468	0.77381	564.0	420.0	0.18222	GF_000626	0.0838	1.8043	5.0	0.0464	420.0	scaffold10634.p1	scaffold4799.p1	0.5	0.5
