	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
scaffold-VIBO-2078279-Osmunda_javanica.p1__scaffold-VIBO-2078483-Osmunda_javanica.p1	0.72979	0.5153	2598.0	1704.0	1.06288	GF_000971	0.5317	26.3815	4.0	0.0202	1896.0	scaffold-VIBO-2078483-Osmunda_javanica.p1	scaffold-VIBO-2078279-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2078282-Osmunda_javanica.p1__scaffold-VIBO-2078681-Osmunda_javanica.p1	0.78406	0.53166	2598.0	1704.0	0.89534	GF_000971	0.4337	68.2082	5.0	0.0064	2037.0	scaffold-VIBO-2078282-Osmunda_javanica.p1	scaffold-VIBO-2078681-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2078282-Osmunda_javanica.p1__scaffold-VIBO-2078483-Osmunda_javanica.p1	0.67667	0.39192	2598.0	1704.0	2.31291	GF_000971	1.0203	63.2807	6.0	0.0161	1758.0	scaffold-VIBO-2078483-Osmunda_javanica.p1	scaffold-VIBO-2078282-Osmunda_javanica.p1	0.25	0.0
scaffold-VIBO-2078483-Osmunda_javanica.p1__scaffold-VIBO-2078681-Osmunda_javanica.p1	0.70208	0.41009	2598.0	1704.0	2.02191	GF_000971	1.003	63.6016	6.0	0.0158	1824.0	scaffold-VIBO-2078483-Osmunda_javanica.p1	scaffold-VIBO-2078681-Osmunda_javanica.p1	0.25	0.0
scaffold-VIBO-2078279-Osmunda_javanica.p1__scaffold-VIBO-2078282-Osmunda_javanica.p1	0.68822	0.39374	2598.0	1704.0	2.26189	GF_000971	1.0198	62.0754	6.0	0.0164	1788.0	scaffold-VIBO-2078279-Osmunda_javanica.p1	scaffold-VIBO-2078282-Osmunda_javanica.p1	0.25	0.0
scaffold-VIBO-2078279-Osmunda_javanica.p1__scaffold-VIBO-2078681-Osmunda_javanica.p1	0.69053	0.41862	2598.0	1704.0	1.97089	GF_000971	0.8954	64.0786	6.0	0.014	1794.0	scaffold-VIBO-2078279-Osmunda_javanica.p1	scaffold-VIBO-2078681-Osmunda_javanica.p1	0.25	0.0
scaffold-VIBO-2009209-Osmunda_javanica.p1__scaffold-VIBO-2009210-Osmunda_javanica.p1	0.41418	0.97598	804.0	333.0	0.0385	GF_002601	0.0237	0.0286	2.0	0.8267	333.0	scaffold-VIBO-2009209-Osmunda_javanica.p1	scaffold-VIBO-2009210-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2078974-Osmunda_javanica.p1__scaffold-VIBO-2079135-Osmunda_javanica.p1	0.91787	0.67456	2484.0	2280.0	0.58824	GF_003263	0.2939	1.7927	2.0	0.164	2280.0	scaffold-VIBO-2078974-Osmunda_javanica.p1	scaffold-VIBO-2079135-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2010444-Osmunda_javanica.p1__scaffold-VIBO-2011795-Osmunda_javanica.p1	0.71765	0.81239	765.0	468.0	0.19739	GF_001253	0.0991	0.8783	3.0	0.1128	549.0	scaffold-VIBO-2010444-Osmunda_javanica.p1	scaffold-VIBO-2011795-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2008577-Osmunda_javanica.p1__scaffold-VIBO-2010444-Osmunda_javanica.p1	0.62353	0.46122	765.0	468.0	1.59134	GF_001253	0.793	4.4794	4.0	0.177	477.0	scaffold-VIBO-2008577-Osmunda_javanica.p1	scaffold-VIBO-2010444-Osmunda_javanica.p1	0.5	1.0
scaffold-VIBO-2008577-Osmunda_javanica.p1__scaffold-VIBO-2011795-Osmunda_javanica.p1	0.61176	0.4359	765.0	468.0	1.40179	GF_001253	0.7579	61.4636	4.0	0.0123	468.0	scaffold-VIBO-2008577-Osmunda_javanica.p1	scaffold-VIBO-2011795-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2073469-Osmunda_javanica.p1__scaffold-VIBO-2077505-Osmunda_javanica.p1	0.35404	0.50487	1449.0	513.0	0.86075	GF_001727	0.4878	21.2996	3.0	0.0229	513.0	scaffold-VIBO-2073469-Osmunda_javanica.p1	scaffold-VIBO-2077505-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2073469-Osmunda_javanica.p1__scaffold-VIBO-2076377-Osmunda_javanica.p1	0.35611	0.46512	1449.0	513.0	1.34125	GF_001727	0.727	54.6778	4.0	0.0133	516.0	scaffold-VIBO-2076377-Osmunda_javanica.p1	scaffold-VIBO-2073469-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2076377-Osmunda_javanica.p1__scaffold-VIBO-2077505-Osmunda_javanica.p1	0.51967	0.43028	1449.0	513.0	1.40148	GF_001727	0.7472	7.268	4.0	0.1028	753.0	scaffold-VIBO-2076377-Osmunda_javanica.p1	scaffold-VIBO-2077505-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2001615-Osmunda_javanica.p1__scaffold-VIBO-2001616-Osmunda_javanica.p1	0.58904	1.0	657.0	387.0	0.00054	GF_001947	0.0	0.0	2.0	0.3342	387.0	scaffold-VIBO-2001615-Osmunda_javanica.p1	scaffold-VIBO-2001616-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2005265-Osmunda_javanica.p1__scaffold-VIBO-2005266-Osmunda_javanica.p1	0.90361	1.0	498.0	420.0	0.0	GF_001381	0.0	0.0	3.0	0.4882	450.0	scaffold-VIBO-2005265-Osmunda_javanica.p1	scaffold-VIBO-2005266-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2005265-Osmunda_javanica.p1__scaffold-VIBO-2006302-Osmunda_javanica.p1	0.84337	0.81667	498.0	420.0	0.3239	GF_001381	0.1749	0.3683	4.0	0.4749	420.0	scaffold-VIBO-2005265-Osmunda_javanica.p1	scaffold-VIBO-2006302-Osmunda_javanica.p1	0.5	0.5
scaffold-VIBO-2005266-Osmunda_javanica.p1__scaffold-VIBO-2006302-Osmunda_javanica.p1	0.84337	0.81667	498.0	420.0	0.3239	GF_001381	0.1749	0.3683	4.0	0.4749	420.0	scaffold-VIBO-2005266-Osmunda_javanica.p1	scaffold-VIBO-2006302-Osmunda_javanica.p1	0.5	0.5
scaffold-VIBO-2006914-Osmunda_javanica.p1__scaffold-VIBO-2006916-Osmunda_javanica.p1	0.89568	0.99465	834.0	747.0	0.00788	GF_002401	0.007	0.0001	2.0	99.0	747.0	scaffold-VIBO-2006914-Osmunda_javanica.p1	scaffold-VIBO-2006916-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2011802-Osmunda_javanica.p1__scaffold-VIBO-2078336-Osmunda_javanica.p1	0.58836	0.42462	2886.0	1698.0	1.61712	GF_002835	0.8646	68.1611	2.0	0.0127	1698.0	scaffold-VIBO-2011802-Osmunda_javanica.p1	scaffold-VIBO-2078336-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2066095-Osmunda_javanica.p1__scaffold-VIBO-2074695-Osmunda_javanica.p1	0.45652	0.48413	828.0	132.0	1.22645	GF_000870	0.5198	58.9018	4.0	0.0088	378.0	scaffold-VIBO-2066095-Osmunda_javanica.p1	scaffold-VIBO-2074695-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2004025-Osmunda_javanica.p3__scaffold-VIBO-2004028-Osmunda_javanica.p1	0.51449	0.84742	828.0	132.0	0.2037	GF_000870	0.0	0.0	5.0	0.4006	426.0	scaffold-VIBO-2004025-Osmunda_javanica.p3	scaffold-VIBO-2004028-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2004025-Osmunda_javanica.p3__scaffold-VIBO-2066095-Osmunda_javanica.p1	0.15942	0.49242	828.0	132.0	1.37024	GF_000870	0.6676	2.8039	6.0	0.2381	132.0	scaffold-VIBO-2066095-Osmunda_javanica.p1	scaffold-VIBO-2004025-Osmunda_javanica.p3	0.25	0.5
scaffold-VIBO-2004028-Osmunda_javanica.p1__scaffold-VIBO-2066095-Osmunda_javanica.p1	0.15942	0.49242	828.0	132.0	1.19396	GF_000870	0.6676	2.8039	6.0	0.2381	132.0	scaffold-VIBO-2066095-Osmunda_javanica.p1	scaffold-VIBO-2004028-Osmunda_javanica.p1	0.25	0.5
scaffold-VIBO-2004025-Osmunda_javanica.p3__scaffold-VIBO-2074695-Osmunda_javanica.p1	0.40942	0.46903	828.0	132.0	1.58785	GF_000870	0.7027	6.1191	6.0	0.1148	339.0	scaffold-VIBO-2074695-Osmunda_javanica.p1	scaffold-VIBO-2004025-Osmunda_javanica.p3	0.25	0.0
scaffold-VIBO-2004028-Osmunda_javanica.p1__scaffold-VIBO-2074695-Osmunda_javanica.p1	0.46014	0.46982	828.0	132.0	1.41157	GF_000870	0.7027	6.1191	6.0	0.1148	381.0	scaffold-VIBO-2074695-Osmunda_javanica.p1	scaffold-VIBO-2004028-Osmunda_javanica.p1	0.25	0.0
scaffold-VIBO-2008510-Osmunda_javanica.p1__scaffold-VIBO-2066758-Osmunda_javanica.p1	0.26654	0.65721	1587.0	420.0	0.55503	GF_000554	0.2532	6.6133	5.0	0.0383	423.0	scaffold-VIBO-2008510-Osmunda_javanica.p1	scaffold-VIBO-2066758-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2008399-Osmunda_javanica.p1__scaffold-VIBO-2008510-Osmunda_javanica.p1	0.67864	0.55989	1587.0	420.0	0.97204	GF_000554	0.4066	21.7449	6.0	0.0187	1077.0	scaffold-VIBO-2008399-Osmunda_javanica.p1	scaffold-VIBO-2008510-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2008399-Osmunda_javanica.p1__scaffold-VIBO-2066758-Osmunda_javanica.p1	0.26654	0.60047	1587.0	420.0	0.86197	GF_000554	0.3932	66.2965	6.0	0.0059	423.0	scaffold-VIBO-2008399-Osmunda_javanica.p1	scaffold-VIBO-2066758-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2077605-Osmunda_javanica.p1__scaffold-VIBO-2077843-Osmunda_javanica.p1	0.9414	0.62182	1587.0	420.0	0.68369	GF_000554	0.234	4.4487	7.0	0.0526	1494.0	scaffold-VIBO-2077605-Osmunda_javanica.p1	scaffold-VIBO-2077843-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2008399-Osmunda_javanica.p1__scaffold-VIBO-2077605-Osmunda_javanica.p1	0.68809	0.57234	1587.0	420.0	0.91614	GF_000554	0.3792	17.3269	8.0	0.0219	1092.0	scaffold-VIBO-2008399-Osmunda_javanica.p1	scaffold-VIBO-2077605-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2008399-Osmunda_javanica.p1__scaffold-VIBO-2077843-Osmunda_javanica.p1	0.68431	0.54972	1587.0	420.0	1.06285	GF_000554	0.3889	7.2602	8.0	0.0536	1086.0	scaffold-VIBO-2008399-Osmunda_javanica.p1	scaffold-VIBO-2077843-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2008510-Osmunda_javanica.p1__scaffold-VIBO-2077605-Osmunda_javanica.p1	0.8431	0.56428	1587.0	420.0	0.98408	GF_000554	0.4156	23.815	8.0	0.0174	1338.0	scaffold-VIBO-2008510-Osmunda_javanica.p1	scaffold-VIBO-2077605-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2008510-Osmunda_javanica.p1__scaffold-VIBO-2077843-Osmunda_javanica.p1	0.8431	0.55605	1587.0	420.0	1.13079	GF_000554	0.4345	16.4144	8.0	0.0265	1338.0	scaffold-VIBO-2008510-Osmunda_javanica.p1	scaffold-VIBO-2077843-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2066758-Osmunda_javanica.p1__scaffold-VIBO-2077605-Osmunda_javanica.p1	0.26465	0.6119	1587.0	420.0	0.87401	GF_000554	0.3735	10.9369	8.0	0.0341	420.0	scaffold-VIBO-2066758-Osmunda_javanica.p1	scaffold-VIBO-2077605-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2066758-Osmunda_javanica.p1__scaffold-VIBO-2077843-Osmunda_javanica.p1	0.26465	0.59048	1587.0	420.0	1.02072	GF_000554	0.4057	66.1553	8.0	0.0061	420.0	scaffold-VIBO-2066758-Osmunda_javanica.p1	scaffold-VIBO-2077843-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2072014-Osmunda_javanica.p1__scaffold-VIBO-2072628-Osmunda_javanica.p1	0.47853	0.47436	978.0	462.0	1.25166	GF_001705	0.692	66.5979	3.0	0.0104	468.0	scaffold-VIBO-2072014-Osmunda_javanica.p1	scaffold-VIBO-2072628-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2072014-Osmunda_javanica.p1__scaffold-VIBO-2075269-Osmunda_javanica.p1	0.60123	0.43027	978.0	462.0	1.78625	GF_001705	0.8101	12.1217	4.0	0.0668	588.0	scaffold-VIBO-2075269-Osmunda_javanica.p1	scaffold-VIBO-2072014-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2072628-Osmunda_javanica.p1__scaffold-VIBO-2075269-Osmunda_javanica.p1	0.52761	0.40504	978.0	462.0	2.16757	GF_001705	1.0564	2.3889	4.0	0.4422	516.0	scaffold-VIBO-2075269-Osmunda_javanica.p1	scaffold-VIBO-2072628-Osmunda_javanica.p1	0.5	1.0
scaffold-VIBO-2004754-Osmunda_javanica.p1__scaffold-VIBO-2004756-Osmunda_javanica.p1	0.73421	1.0	1140.0	774.0	0.00109	GF_001355	0.0	0.0	3.0	0.4447	837.0	scaffold-VIBO-2004754-Osmunda_javanica.p1	scaffold-VIBO-2004756-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2004754-Osmunda_javanica.p1__scaffold-VIBO-2077826-Osmunda_javanica.p1	0.71579	0.5625	1140.0	774.0	0.76446	GF_001355	0.4506	5.3278	4.0	0.0846	816.0	scaffold-VIBO-2077826-Osmunda_javanica.p1	scaffold-VIBO-2004754-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2004756-Osmunda_javanica.p1__scaffold-VIBO-2077826-Osmunda_javanica.p1	0.67895	0.56718	1140.0	774.0	0.76447	GF_001355	0.4506	5.3278	4.0	0.0846	774.0	scaffold-VIBO-2077826-Osmunda_javanica.p1	scaffold-VIBO-2004756-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2071999-Osmunda_javanica.p1__scaffold-VIBO-2074709-Osmunda_javanica.p1	0.69295	0.48902	723.0	501.0	1.23378	GF_003008	0.6507	15.4642	2.0	0.0421	501.0	scaffold-VIBO-2071999-Osmunda_javanica.p1	scaffold-VIBO-2074709-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2001040-Osmunda_javanica.p1__scaffold-VIBO-2001041-Osmunda_javanica.p1	0.50595	1.0	504.0	255.0	0.0	GF_000782	0.0	0.0	4.0	0.2242	255.0	scaffold-VIBO-2001041-Osmunda_javanica.p1	scaffold-VIBO-2001040-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2001038-Osmunda_javanica.p1__scaffold-VIBO-2001041-Osmunda_javanica.p1	0.50595	1.0	504.0	255.0	0.00054	GF_000782	0.0	0.0	5.0	0.3856	255.0	scaffold-VIBO-2001038-Osmunda_javanica.p1	scaffold-VIBO-2001041-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2001038-Osmunda_javanica.p1__scaffold-VIBO-2001040-Osmunda_javanica.p1	0.50595	1.0	504.0	255.0	0.00054	GF_000782	0.0	0.0	5.0	0.3283	255.0	scaffold-VIBO-2001038-Osmunda_javanica.p1	scaffold-VIBO-2001040-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2003788-Osmunda_javanica.p1__scaffold-VIBO-2003789-Osmunda_javanica.p1	0.3587	0.88384	1104.0	396.0	0.161	GF_002147	0.1088	0.1903	2.0	0.5719	396.0	scaffold-VIBO-2003788-Osmunda_javanica.p1	scaffold-VIBO-2003789-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2011964-Osmunda_javanica.p1__scaffold-VIBO-2076851-Osmunda_javanica.p1	0.88699	0.76282	1407.0	1203.0	0.30504	GF_000723	0.1583	0.8679	4.0	0.1824	1248.0	scaffold-VIBO-2011964-Osmunda_javanica.p1	scaffold-VIBO-2076851-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2006745-Osmunda_javanica.p1__scaffold-VIBO-2077442-Osmunda_javanica.p1	0.93177	0.61098	1407.0	1203.0	0.75794	GF_000723	0.3641	2.3088	5.0	0.1577	1311.0	scaffold-VIBO-2077442-Osmunda_javanica.p1	scaffold-VIBO-2006745-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2011964-Osmunda_javanica.p1__scaffold-VIBO-2077442-Osmunda_javanica.p1	0.86141	0.5099	1407.0	1203.0	1.46726	GF_000723	0.617	2.9843	6.0	0.2067	1212.0	scaffold-VIBO-2011964-Osmunda_javanica.p1	scaffold-VIBO-2077442-Osmunda_javanica.p1	0.25	0.25
scaffold-VIBO-2006745-Osmunda_javanica.p1__scaffold-VIBO-2011964-Osmunda_javanica.p1	0.86141	0.50825	1407.0	1203.0	1.33044	GF_000723	0.5587	3.7892	6.0	0.1474	1212.0	scaffold-VIBO-2011964-Osmunda_javanica.p1	scaffold-VIBO-2006745-Osmunda_javanica.p1	0.25	0.25
scaffold-VIBO-2076851-Osmunda_javanica.p1__scaffold-VIBO-2077442-Osmunda_javanica.p1	0.90405	0.5	1407.0	1203.0	1.43866	GF_000723	0.6057	3.2581	6.0	0.1859	1272.0	scaffold-VIBO-2076851-Osmunda_javanica.p1	scaffold-VIBO-2077442-Osmunda_javanica.p1	0.25	0.25
scaffold-VIBO-2006745-Osmunda_javanica.p1__scaffold-VIBO-2076851-Osmunda_javanica.p1	0.90618	0.50745	1407.0	1203.0	1.30184	GF_000723	0.5523	3.4668	6.0	0.1593	1275.0	scaffold-VIBO-2076851-Osmunda_javanica.p1	scaffold-VIBO-2006745-Osmunda_javanica.p1	0.25	0.25
scaffold-VIBO-2079070-Osmunda_javanica.p1__scaffold-VIBO-2079414-Osmunda_javanica.p1	0.86794	0.66266	3453.0	2997.0	0.64446	GF_003265	0.3317	1.3258	2.0	0.2502	2997.0	scaffold-VIBO-2079070-Osmunda_javanica.p1	scaffold-VIBO-2079414-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2004639-Osmunda_javanica.p1__scaffold-VIBO-2077757-Osmunda_javanica.p1	0.68464	0.42192	2226.0	1524.0	1.65676	GF_002210	0.9341	63.5061	2.0	0.0147	1524.0	scaffold-VIBO-2004639-Osmunda_javanica.p1	scaffold-VIBO-2077757-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2003651-Osmunda_javanica.p1__scaffold-VIBO-2003652-Osmunda_javanica.p1	0.97872	0.95169	423.0	414.0	0.07376	GF_002134	0.0452	0.0669	2.0	0.6755	414.0	scaffold-VIBO-2003651-Osmunda_javanica.p1	scaffold-VIBO-2003652-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2007879-Osmunda_javanica.p1__scaffold-VIBO-2012555-Osmunda_javanica.p1	0.78794	0.55647	2787.0	2196.0	0.85348	GF_002487	0.4669	3.6375	2.0	0.1284	2196.0	scaffold-VIBO-2007879-Osmunda_javanica.p1	scaffold-VIBO-2012555-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2003812-Osmunda_javanica.p1__scaffold-VIBO-2003813-Osmunda_javanica.p1	1.0	1.0	2232.0	2232.0	0.0	GF_002149	0.0	0.0	2.0	0.3316	2232.0	scaffold-VIBO-2003812-Osmunda_javanica.p1	scaffold-VIBO-2003813-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2002773-Osmunda_javanica.p1__scaffold-VIBO-2002774-Osmunda_javanica.p1	0.92662	0.69701	2739.0	2538.0	0.52258	GF_002038	0.2698	1.184	2.0	0.2278	2538.0	scaffold-VIBO-2002773-Osmunda_javanica.p1	scaffold-VIBO-2002774-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2006396-Osmunda_javanica.p1__scaffold-VIBO-2009373-Osmunda_javanica.p1	0.07705	0.71742	9462.0	477.0	0.48445	GF_000573	0.2068	0.8768	5.0	0.2358	729.0	scaffold-VIBO-2009373-Osmunda_javanica.p1	scaffold-VIBO-2006396-Osmunda_javanica.p1	1.0	1.0
scaffold-VIBO-2009880-Osmunda_javanica.p1__scaffold-VIBO-2009881-Osmunda_javanica.p1	0.70577	0.9994	9462.0	477.0	0.0011	GF_000573	0.0	0.0	6.0	0.001	6678.0	scaffold-VIBO-2009881-Osmunda_javanica.p1	scaffold-VIBO-2009880-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2009881-Osmunda_javanica.p1__scaffold-VIBO-2012671-Osmunda_javanica.p1	0.63253	0.37343	9462.0	477.0	2.29648	GF_000573	1.3363	75.1162	7.0	0.0178	5985.0	scaffold-VIBO-2012671-Osmunda_javanica.p1	scaffold-VIBO-2009881-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2009880-Osmunda_javanica.p1__scaffold-VIBO-2012671-Osmunda_javanica.p1	0.60621	0.37709	9462.0	477.0	2.29648	GF_000573	1.3364	75.1163	7.0	0.0178	5736.0	scaffold-VIBO-2012671-Osmunda_javanica.p1	scaffold-VIBO-2009880-Osmunda_javanica.p1	0.5	0.0
scaffold-VIBO-2009373-Osmunda_javanica.p1__scaffold-VIBO-2012671-Osmunda_javanica.p1	0.45434	0.37055	9462.0	477.0	2.42116	GF_000573	1.0131	72.6583	8.0	0.0139	4299.0	scaffold-VIBO-2009373-Osmunda_javanica.p1	scaffold-VIBO-2012671-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2009373-Osmunda_javanica.p1__scaffold-VIBO-2009881-Osmunda_javanica.p1	0.46956	0.36732	9462.0	477.0	2.26362	GF_000573	0.9488	71.2788	8.0	0.0133	4443.0	scaffold-VIBO-2009373-Osmunda_javanica.p1	scaffold-VIBO-2009881-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2009373-Osmunda_javanica.p1__scaffold-VIBO-2009880-Osmunda_javanica.p1	0.45434	0.37171	9462.0	477.0	2.26362	GF_000573	0.9447	71.3759	8.0	0.0132	4299.0	scaffold-VIBO-2009373-Osmunda_javanica.p1	scaffold-VIBO-2009880-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2006396-Osmunda_javanica.p1__scaffold-VIBO-2012671-Osmunda_javanica.p1	0.05453	0.41085	9462.0	477.0	2.61499	GF_000573	1.0607	76.2634	8.0	0.0139	516.0	scaffold-VIBO-2006396-Osmunda_javanica.p1	scaffold-VIBO-2012671-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2006396-Osmunda_javanica.p1__scaffold-VIBO-2009881-Osmunda_javanica.p1	0.0707	0.35725	9462.0	477.0	2.45745	GF_000573	1.0904	73.5108	8.0	0.0148	669.0	scaffold-VIBO-2006396-Osmunda_javanica.p1	scaffold-VIBO-2009881-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2006396-Osmunda_javanica.p1__scaffold-VIBO-2009880-Osmunda_javanica.p1	0.0707	0.35725	9462.0	477.0	2.45745	GF_000573	1.0904	73.5111	8.0	0.0148	669.0	scaffold-VIBO-2006396-Osmunda_javanica.p1	scaffold-VIBO-2009880-Osmunda_javanica.p1	0.16667	0.0
scaffold-VIBO-2009073-Osmunda_javanica.p1__scaffold-VIBO-2009074-Osmunda_javanica.p1	0.8012	1.0	498.0	399.0	0.00054	GF_002589	0.0	0.0	2.0	34.6361	399.0	scaffold-VIBO-2009073-Osmunda_javanica.p1	scaffold-VIBO-2009074-Osmunda_javanica.p1	1.0	0.0
scaffold-VIBO-2007916-Osmunda_javanica.p1__scaffold-VIBO-2076637-Osmunda_javanica.p1	0.85	0.63055	1140.0	960.0	0.5936	GF_000778	0.2863	3.057	4.0	0.0936	969.0	scaffold-VIBO-2007916-Osmunda_javanica.p1	scaffold-VIBO-2076637-Osmunda_javanica.p1	1.0	1.0
