	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
Hypolepis_punctata_C531445.p1__Hypolepis_punctata_scaffold8281.p1	0.14104	0.44213	3063.0	378.0	1.5037	GF_000971	0.839	68.6439	6.0	0.0122	432.0	Hypolepis_punctata_C531445.p1	Hypolepis_punctata_scaffold8281.p1	0.33333	0.0
Hypolepis_punctata_scaffold10524.p1__Hypolepis_punctata_scaffold1341.p1	0.87215	0.77487	657.0	573.0	0.49454	GF_002601	0.2518	0.353	2.0	0.7132	573.0	Hypolepis_punctata_scaffold10524.p1	Hypolepis_punctata_scaffold1341.p1	1.0	1.0
Hypolepis_punctata_scaffold2276.p1__Hypolepis_punctata_scaffold2277.p1	0.65481	1.0	1434.0	939.0	0.00054	GF_003263	0.0	0.0	2.0	0.4138	939.0	Hypolepis_punctata_scaffold2276.p1	Hypolepis_punctata_scaffold2277.p1	1.0	0.0
Hypolepis_punctata_scaffold15603.p1__Hypolepis_punctata_scaffold5770.p1	0.51277	0.81376	1644.0	831.0	0.14383	GF_001253	0.0789	1.0383	4.0	0.076	843.0	Hypolepis_punctata_scaffold15603.p1	Hypolepis_punctata_scaffold5770.p1	1.0	1.0
Hypolepis_punctata_scaffold15603.p1__Hypolepis_punctata_scaffold18021.p1	0.77737	0.60329	1644.0	831.0	0.69945	GF_001253	0.3403	5.9846	5.0	0.0569	1278.0	Hypolepis_punctata_scaffold18021.p1	Hypolepis_punctata_scaffold15603.p1	0.5	0.0
Hypolepis_punctata_scaffold18021.p1__Hypolepis_punctata_scaffold5770.p1	0.51277	0.60973	1644.0	831.0	0.69618	GF_001253	0.3308	61.7236	5.0	0.0054	843.0	Hypolepis_punctata_scaffold18021.p1	Hypolepis_punctata_scaffold5770.p1	0.5	0.0
Hypolepis_punctata_scaffold18021.p1__Hypolepis_punctata_scaffold22174.p1	0.76825	0.5677	1644.0	831.0	0.90178	GF_001253	0.4969	62.0143	6.0	0.008	1263.0	Hypolepis_punctata_scaffold22174.p1	Hypolepis_punctata_scaffold18021.p1	0.33333	0.0
Hypolepis_punctata_scaffold15603.p1__Hypolepis_punctata_scaffold22174.p1	0.78285	0.53302	1644.0	831.0	1.01205	GF_001253	0.5109	20.3006	6.0	0.0252	1287.0	Hypolepis_punctata_scaffold22174.p1	Hypolepis_punctata_scaffold15603.p1	0.33333	0.0
Hypolepis_punctata_scaffold22174.p1__Hypolepis_punctata_scaffold5770.p1	0.50547	0.53189	1644.0	831.0	1.00878	GF_001253	0.5261	9.2339	6.0	0.057	831.0	Hypolepis_punctata_scaffold22174.p1	Hypolepis_punctata_scaffold5770.p1	0.33333	0.0
Hypolepis_punctata_scaffold2362.p1__Hypolepis_punctata_scaffold2363.p1	0.99623	0.99116	795.0	627.0	0.0	GF_001727	0.0	0.0349	3.0	0.001	792.0	Hypolepis_punctata_scaffold2363.p1	Hypolepis_punctata_scaffold2362.p1	1.0	1.0
Hypolepis_punctata_scaffold10616.p1__Hypolepis_punctata_scaffold2363.p1	0.78868	0.8118	795.0	627.0	0.08912	GF_001727	0.05	0.9736	4.0	0.0514	627.0	Hypolepis_punctata_scaffold10616.p1	Hypolepis_punctata_scaffold2363.p1	0.5	0.5
Hypolepis_punctata_scaffold10616.p1__Hypolepis_punctata_scaffold2362.p1	0.78868	0.80861	795.0	627.0	0.08912	GF_001727	0.0499	1.027	4.0	0.0486	627.0	Hypolepis_punctata_scaffold10616.p1	Hypolepis_punctata_scaffold2362.p1	0.5	0.5
Hypolepis_punctata_scaffold19582.p1__Hypolepis_punctata_scaffold7082.p1	0.39012	0.55485	1215.0	432.0	0.80152	GF_001947	0.42	4.1095	3.0	0.1022	474.0	Hypolepis_punctata_scaffold19582.p1	Hypolepis_punctata_scaffold7082.p1	1.0	1.0
Hypolepis_punctata_scaffold19249.p1__Hypolepis_punctata_scaffold19582.p1	0.47901	0.48282	1215.0	432.0	1.0791	GF_001947	0.5225	10.6586	4.0	0.049	582.0	Hypolepis_punctata_scaffold19249.p1	Hypolepis_punctata_scaffold19582.p1	0.5	0.0
Hypolepis_punctata_scaffold19249.p1__Hypolepis_punctata_scaffold7082.p1	0.35556	0.47685	1215.0	432.0	1.5766	GF_001947	0.7556	2.6901	4.0	0.2809	432.0	Hypolepis_punctata_scaffold19249.p1	Hypolepis_punctata_scaffold7082.p1	0.5	1.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_scaffold20997.p1	0.47233	0.40028	1518.0	549.0	1.88917	GF_000349	0.9564	6.2884	8.0	0.1521	717.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_scaffold20997.p1	1.0	0.0
Hypolepis_punctata_scaffold521.p1__Hypolepis_punctata_scaffold9193.p1	0.55929	0.74794	1518.0	549.0	0.25901	GF_000349	0.1413	1.4504	9.0	0.0974	849.0	Hypolepis_punctata_scaffold9193.p1	Hypolepis_punctata_scaffold521.p1	1.0	1.0
Hypolepis_punctata_scaffold9146.p1__Hypolepis_punctata_scaffold9149.p1	0.61462	1.0	1518.0	549.0	0.0	GF_000349	0.0	0.0	10.0	0.0465	933.0	Hypolepis_punctata_scaffold9149.p1	Hypolepis_punctata_scaffold9146.p1	1.0	0.0
Hypolepis_punctata_scaffold9147.p1__Hypolepis_punctata_scaffold9149.p1	0.61462	1.0	1518.0	549.0	0.0011	GF_000349	0.0	0.0	11.0	99.0	933.0	Hypolepis_punctata_scaffold9149.p1	Hypolepis_punctata_scaffold9147.p1	0.5	0.0
Hypolepis_punctata_scaffold9146.p1__Hypolepis_punctata_scaffold9147.p1	0.61462	1.0	1518.0	549.0	0.0011	GF_000349	0.0	0.0	11.0	2.4618	933.0	Hypolepis_punctata_scaffold9146.p1	Hypolepis_punctata_scaffold9147.p1	0.5	0.0
Hypolepis_punctata_C579535.p1__Hypolepis_punctata_scaffold9149.p1	0.60672	0.7253	1518.0	549.0	0.3064	GF_000349	0.1636	1.36	12.0	0.1203	921.0	Hypolepis_punctata_C579535.p1	Hypolepis_punctata_scaffold9149.p1	0.33333	0.33333
Hypolepis_punctata_C579535.p1__Hypolepis_punctata_scaffold9146.p1	0.60672	0.7253	1518.0	549.0	0.3064	GF_000349	0.1636	1.36	12.0	0.1203	921.0	Hypolepis_punctata_C579535.p1	Hypolepis_punctata_scaffold9146.p1	0.33333	0.33333
Hypolepis_punctata_C579535.p1__Hypolepis_punctata_scaffold9147.p1	0.60672	0.7253	1518.0	549.0	0.3064	GF_000349	0.1636	1.36	12.0	0.1203	921.0	Hypolepis_punctata_C579535.p1	Hypolepis_punctata_scaffold9147.p1	0.33333	0.33333
Hypolepis_punctata_C579535.p1__Hypolepis_punctata_scaffold9193.p1	0.55929	0.45347	1518.0	549.0	1.36999	GF_000349	0.7075	57.2553	13.0	0.0124	849.0	Hypolepis_punctata_scaffold9193.p1	Hypolepis_punctata_C579535.p1	0.125	0.0
Hypolepis_punctata_scaffold9149.p1__Hypolepis_punctata_scaffold9193.p1	0.56126	0.44718	1518.0	549.0	1.61383	GF_000349	0.7701	57.3791	13.0	0.0134	852.0	Hypolepis_punctata_scaffold9193.p1	Hypolepis_punctata_scaffold9149.p1	0.125	0.0
Hypolepis_punctata_scaffold9146.p1__Hypolepis_punctata_scaffold9193.p1	0.56126	0.44718	1518.0	549.0	1.61383	GF_000349	0.7701	57.3791	13.0	0.0134	852.0	Hypolepis_punctata_scaffold9193.p1	Hypolepis_punctata_scaffold9146.p1	0.125	0.0
Hypolepis_punctata_scaffold9147.p1__Hypolepis_punctata_scaffold9193.p1	0.56126	0.44718	1518.0	549.0	1.61383	GF_000349	0.7701	57.3792	13.0	0.0134	852.0	Hypolepis_punctata_scaffold9193.p1	Hypolepis_punctata_scaffold9147.p1	0.125	0.0
Hypolepis_punctata_C579535.p1__Hypolepis_punctata_scaffold521.p1	0.50988	0.4354	1518.0	549.0	1.38154	GF_000349	0.7829	54.2806	13.0	0.0144	774.0	Hypolepis_punctata_scaffold521.p1	Hypolepis_punctata_C579535.p1	0.125	0.0
Hypolepis_punctata_scaffold521.p1__Hypolepis_punctata_scaffold9149.p1	0.51186	0.43629	1518.0	549.0	1.62538	GF_000349	0.7671	15.296	13.0	0.0502	777.0	Hypolepis_punctata_scaffold521.p1	Hypolepis_punctata_scaffold9149.p1	0.125	0.0
Hypolepis_punctata_scaffold521.p1__Hypolepis_punctata_scaffold9146.p1	0.51186	0.43629	1518.0	549.0	1.62538	GF_000349	0.7671	15.2951	13.0	0.0502	777.0	Hypolepis_punctata_scaffold521.p1	Hypolepis_punctata_scaffold9146.p1	0.125	0.0
Hypolepis_punctata_scaffold521.p1__Hypolepis_punctata_scaffold9147.p1	0.51186	0.43629	1518.0	549.0	1.62538	GF_000349	0.7671	15.2958	13.0	0.0502	777.0	Hypolepis_punctata_scaffold521.p1	Hypolepis_punctata_scaffold9147.p1	0.125	0.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_scaffold9193.p1	0.43083	0.39908	1518.0	549.0	2.01034	GF_000349	0.985	60.1917	14.0	0.0164	654.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_scaffold9193.p1	0.08333	0.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_scaffold521.p1	0.38142	0.40933	1518.0	549.0	2.02189	GF_000349	0.9917	18.9671	14.0	0.0523	579.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_scaffold521.p1	0.08333	0.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_C579535.p1	0.46047	0.42346	1518.0	549.0	1.69875	GF_000349	0.8482	61.9398	14.0	0.0137	699.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_C579535.p1	0.08333	0.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_scaffold9149.p1	0.4664	0.4209	1518.0	549.0	1.94259	GF_000349	0.9017	59.1886	14.0	0.0152	708.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_scaffold9149.p1	0.08333	0.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_scaffold9146.p1	0.4664	0.4209	1518.0	549.0	1.94259	GF_000349	0.9017	59.1887	14.0	0.0152	708.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_scaffold9146.p1	0.08333	0.0
Hypolepis_punctata_C571028.p1__Hypolepis_punctata_scaffold9147.p1	0.4664	0.4209	1518.0	549.0	1.94259	GF_000349	0.9017	59.1887	14.0	0.0152	708.0	Hypolepis_punctata_C571028.p1	Hypolepis_punctata_scaffold9147.p1	0.08333	0.0
Hypolepis_punctata_scaffold20997.p1__Hypolepis_punctata_scaffold9193.p1	0.46838	0.40225	1518.0	549.0	2.01377	GF_000349	1.0406	58.3117	14.0	0.0178	711.0	Hypolepis_punctata_scaffold20997.p1	Hypolepis_punctata_scaffold9193.p1	0.08333	0.0
Hypolepis_punctata_scaffold20997.p1__Hypolepis_punctata_scaffold521.p1	0.41897	0.3978	1518.0	549.0	2.02532	GF_000349	0.9917	57.5415	14.0	0.0172	636.0	Hypolepis_punctata_scaffold20997.p1	Hypolepis_punctata_scaffold521.p1	0.08333	0.0
Hypolepis_punctata_C579535.p1__Hypolepis_punctata_scaffold20997.p1	0.49802	0.4127	1518.0	549.0	1.70218	GF_000349	0.7235	59.3982	14.0	0.0122	756.0	Hypolepis_punctata_scaffold20997.p1	Hypolepis_punctata_C579535.p1	0.08333	0.0
Hypolepis_punctata_scaffold20997.p1__Hypolepis_punctata_scaffold9149.p1	0.50198	0.39895	1518.0	549.0	1.94602	GF_000349	0.816	57.6411	14.0	0.0142	762.0	Hypolepis_punctata_scaffold20997.p1	Hypolepis_punctata_scaffold9149.p1	0.08333	0.0
Hypolepis_punctata_scaffold20997.p1__Hypolepis_punctata_scaffold9146.p1	0.50198	0.39895	1518.0	549.0	1.94602	GF_000349	0.816	57.6411	14.0	0.0142	762.0	Hypolepis_punctata_scaffold20997.p1	Hypolepis_punctata_scaffold9146.p1	0.08333	0.0
Hypolepis_punctata_scaffold20997.p1__Hypolepis_punctata_scaffold9147.p1	0.50198	0.39895	1518.0	549.0	1.94602	GF_000349	0.816	57.6411	14.0	0.0142	762.0	Hypolepis_punctata_scaffold20997.p1	Hypolepis_punctata_scaffold9147.p1	0.08333	0.0
Hypolepis_punctata_scaffold519.p1__Hypolepis_punctata_scaffold520.p1	0.83501	1.0	1491.0	1245.0	0.00054	GF_003446	0.0	0.0	2.0	0.001	1245.0	Hypolepis_punctata_scaffold519.p1	Hypolepis_punctata_scaffold520.p1	1.0	0.0
Hypolepis_punctata_C557517.p1__Hypolepis_punctata_scaffold14917.p1	0.15548	0.39394	2547.0	24.0	1.85423	GF_000577	0.4	4.7536	6.0	0.0841	396.0	Hypolepis_punctata_C557517.p1	Hypolepis_punctata_scaffold14917.p1	1.0	1.0
Hypolepis_punctata_C557517.p1__Hypolepis_punctata_scaffold25546.p1	0.26148	0.48498	2547.0	24.0	1.05111	GF_000577	0.5513	4.0511	7.0	0.1361	666.0	Hypolepis_punctata_scaffold25546.p1	Hypolepis_punctata_C557517.p1	0.5	0.5
Hypolepis_punctata_scaffold14917.p1__Hypolepis_punctata_scaffold25546.p1	0.23322	0.4596	2547.0	24.0	1.2261	GF_000577	0.9498	1.931	7.0	0.4919	594.0	Hypolepis_punctata_scaffold25546.p1	Hypolepis_punctata_scaffold14917.p1	0.5	0.5
Hypolepis_punctata_scaffold3066.p1__Hypolepis_punctata_scaffold9142.p1	0.59364	0.54497	2547.0	24.0	1.07635	GF_000577	21.4668	3.0017	8.0	7.1516	1512.0	Hypolepis_punctata_scaffold9142.p1	Hypolepis_punctata_scaffold3066.p1	1.0	1.0
Hypolepis_punctata_scaffold4438.p1__Hypolepis_punctata_scaffold9142.p1	0.59482	0.49241	2547.0	24.0	1.63343	GF_000577	5.2584	27.5468	9.0	0.1909	1515.0	Hypolepis_punctata_scaffold4438.p1	Hypolepis_punctata_scaffold9142.p1	0.5	0.0
Hypolepis_punctata_scaffold3066.p1__Hypolepis_punctata_scaffold4438.p1	0.67845	0.51968	2547.0	24.0	1.11048	GF_000577	26.1538	1.7054	9.0	15.3361	1728.0	Hypolepis_punctata_scaffold4438.p1	Hypolepis_punctata_scaffold3066.p1	0.5	1.0
Hypolepis_punctata_scaffold25546.p1__Hypolepis_punctata_scaffold4438.p1	0.61013	0.43758	2547.0	24.0	1.61303	GF_000577	4.5995	4.7161	10.0	0.9753	1554.0	Hypolepis_punctata_scaffold25546.p1	Hypolepis_punctata_scaffold4438.p1	0.11111	0.16667
Hypolepis_punctata_scaffold25546.p1__Hypolepis_punctata_scaffold9142.p1	0.48292	0.43171	2547.0	24.0	1.90932	GF_000577	2.6818	1.2623	10.0	2.1245	1230.0	Hypolepis_punctata_scaffold25546.p1	Hypolepis_punctata_scaffold9142.p1	0.11111	0.16667
Hypolepis_punctata_scaffold25546.p1__Hypolepis_punctata_scaffold3066.p1	0.55241	0.46695	2547.0	24.0	1.38637	GF_000577	7.3351	0.0741	10.0	99.0	1407.0	Hypolepis_punctata_scaffold25546.p1	Hypolepis_punctata_scaffold3066.p1	0.11111	0.16667
Hypolepis_punctata_C557517.p1__Hypolepis_punctata_scaffold4438.p1	0.18375	0.35256	2547.0	24.0	2.41152	GF_000577	23.7522	4.4463	10.0	5.342	468.0	Hypolepis_punctata_C557517.p1	Hypolepis_punctata_scaffold4438.p1	0.11111	0.16667
Hypolepis_punctata_C557517.p1__Hypolepis_punctata_scaffold9142.p1	0.09541	0.31687	2547.0	24.0	2.70781	GF_000577	23.6831	1.4058	10.0	16.8465	243.0	Hypolepis_punctata_C557517.p1	Hypolepis_punctata_scaffold9142.p1	0.11111	0.16667
Hypolepis_punctata_C557517.p1__Hypolepis_punctata_scaffold3066.p1	0.16019	0.35539	2547.0	24.0	2.18486	GF_000577	8.8419	56.7261	10.0	0.1559	408.0	Hypolepis_punctata_C557517.p1	Hypolepis_punctata_scaffold3066.p1	0.11111	0.0
Hypolepis_punctata_scaffold14917.p1__Hypolepis_punctata_scaffold4438.p1	0.11779	0.27667	2547.0	24.0	2.58651	GF_000577	2.9992	39.6643	10.0	0.0756	300.0	Hypolepis_punctata_scaffold14917.p1	Hypolepis_punctata_scaffold4438.p1	0.11111	0.0
Hypolepis_punctata_scaffold14917.p1__Hypolepis_punctata_scaffold9142.p1	0.01767	0.44444	2547.0	24.0	2.8828	GF_000577	1.8632	19.8096	10.0	0.0941	45.0	Hypolepis_punctata_scaffold14917.p1	Hypolepis_punctata_scaffold9142.p1	0.11111	0.0
Hypolepis_punctata_scaffold14917.p1__Hypolepis_punctata_scaffold3066.p1	0.06243	0.33962	2547.0	24.0	2.35985	GF_000577	1.3518	4.7008	10.0	0.2876	159.0	Hypolepis_punctata_scaffold14917.p1	Hypolepis_punctata_scaffold3066.p1	0.11111	0.16667
Hypolepis_punctata_C518795.p1__Hypolepis_punctata_scaffold3662.p1	0.44245	0.79946	834.0	264.0	0.2087	GF_001381	0.104	1.2192	3.0	0.0853	369.0	Hypolepis_punctata_C518795.p1	Hypolepis_punctata_scaffold3662.p1	1.0	1.0
Hypolepis_punctata_C518795.p1__Hypolepis_punctata_scaffold19732.p1	0.31655	0.76894	834.0	264.0	0.29694	GF_001381	0.1135	1.7915	4.0	0.0633	264.0	Hypolepis_punctata_scaffold19732.p1	Hypolepis_punctata_C518795.p1	0.5	0.5
Hypolepis_punctata_scaffold19732.p1__Hypolepis_punctata_scaffold3662.p1	0.79856	0.74174	834.0	264.0	0.22438	GF_001381	0.0573	2.051	4.0	0.0279	666.0	Hypolepis_punctata_scaffold19732.p1	Hypolepis_punctata_scaffold3662.p1	0.5	0.5
Hypolepis_punctata_C571468.p1__Hypolepis_punctata_scaffold13483.p1	0.84762	0.41573	630.0	534.0	1.81904	GF_002401	0.8639	65.1525	2.0	0.0133	534.0	Hypolepis_punctata_C571468.p1	Hypolepis_punctata_scaffold13483.p1	1.0	0.0
