	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
scaffold-QVMR-2003524-Psilotum_nudum.p1__scaffold-QVMR-2003525-Psilotum_nudum.p1	1.0	1.0	390.0	390.0	0.0	GF_001680	0.0	0.0	2.0	99.0	390.0	scaffold-QVMR-2003524-Psilotum_nudum.p1	scaffold-QVMR-2003525-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2006756-Psilotum_nudum.p1__scaffold-QVMR-2006757-Psilotum_nudum.p1	0.67603	1.0	1389.0	702.0	0.0	GF_000971	0.0	0.0	3.0	0.001	939.0	scaffold-QVMR-2006757-Psilotum_nudum.p1	scaffold-QVMR-2006756-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2006757-Psilotum_nudum.p1__scaffold-QVMR-2006758-Psilotum_nudum.p1	0.5054	0.95726	1389.0	702.0	0.02946	GF_000971	0.0138	0.1425	4.0	0.0971	702.0	scaffold-QVMR-2006758-Psilotum_nudum.p1	scaffold-QVMR-2006757-Psilotum_nudum.p1	0.5	0.5
scaffold-QVMR-2006756-Psilotum_nudum.p1__scaffold-QVMR-2006758-Psilotum_nudum.p1	0.5054	0.95726	1389.0	702.0	0.02946	GF_000971	0.0138	0.1425	4.0	0.0971	702.0	scaffold-QVMR-2006758-Psilotum_nudum.p1	scaffold-QVMR-2006756-Psilotum_nudum.p1	0.5	0.5
scaffold-QVMR-2055899-Psilotum_nudum.p1__scaffold-QVMR-2056318-Psilotum_nudum.p1	0.51631	0.4461	1563.0	807.0	1.56458	GF_002601	0.8975	56.6801	2.0	0.0158	807.0	scaffold-QVMR-2055899-Psilotum_nudum.p1	scaffold-QVMR-2056318-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2004193-Psilotum_nudum.p1__scaffold-QVMR-2004194-Psilotum_nudum.p1	1.0	0.99817	546.0	546.0	0.00568	GF_001727	0.0023	0.0	2.0	99.0	546.0	scaffold-QVMR-2004193-Psilotum_nudum.p1	scaffold-QVMR-2004194-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2006864-Psilotum_nudum.p1__scaffold-QVMR-2015419-Psilotum_nudum.p2	0.2997	0.79868	2022.0	606.0	0.28566	GF_001947	0.1444	0.6823	2.0	0.2117	606.0	scaffold-QVMR-2006864-Psilotum_nudum.p1	scaffold-QVMR-2015419-Psilotum_nudum.p2	1.0	1.0
scaffold-QVMR-2054492-Psilotum_nudum.p1__scaffold-QVMR-2055589-Psilotum_nudum.p1	0.27049	0.47475	1098.0	213.0	1.51729	GF_000305	0.6661	5.6177	6.0	0.1186	297.0	scaffold-QVMR-2055589-Psilotum_nudum.p1	scaffold-QVMR-2054492-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2012118-Psilotum_nudum.p1__scaffold-QVMR-2015950-Psilotum_nudum.p1	0.25956	0.78947	1098.0	213.0	0.22659	GF_000305	0.0801	1.7128	7.0	0.0468	285.0	scaffold-QVMR-2012118-Psilotum_nudum.p1	scaffold-QVMR-2015950-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2002195-Psilotum_nudum.p1__scaffold-QVMR-2002196-Psilotum_nudum.p1	0.61475	0.89037	1098.0	213.0	0.09265	GF_000305	0.0179	0.707	8.0	0.0254	675.0	scaffold-QVMR-2002195-Psilotum_nudum.p1	scaffold-QVMR-2002196-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2002195-Psilotum_nudum.p1__scaffold-QVMR-2012118-Psilotum_nudum.p1	0.72131	0.46086	1098.0	213.0	1.57051	GF_000305	0.4732	77.7196	9.0	0.0061	792.0	scaffold-QVMR-2012118-Psilotum_nudum.p1	scaffold-QVMR-2002195-Psilotum_nudum.p1	0.25	0.0
scaffold-QVMR-2002196-Psilotum_nudum.p1__scaffold-QVMR-2012118-Psilotum_nudum.p1	0.53825	0.44501	1098.0	213.0	1.56738	GF_000305	0.449	68.4293	9.0	0.0066	591.0	scaffold-QVMR-2012118-Psilotum_nudum.p1	scaffold-QVMR-2002196-Psilotum_nudum.p1	0.25	0.0
scaffold-QVMR-2002195-Psilotum_nudum.p1__scaffold-QVMR-2015950-Psilotum_nudum.p1	0.25137	0.50725	1098.0	213.0	1.7044	GF_000305	0.5342	79.7634	9.0	0.0067	276.0	scaffold-QVMR-2015950-Psilotum_nudum.p1	scaffold-QVMR-2002195-Psilotum_nudum.p1	0.25	0.0
scaffold-QVMR-2002196-Psilotum_nudum.p1__scaffold-QVMR-2015950-Psilotum_nudum.p1	0.25137	0.49638	1098.0	213.0	1.70127	GF_000305	0.5416	6.5962	9.0	0.0821	276.0	scaffold-QVMR-2015950-Psilotum_nudum.p1	scaffold-QVMR-2002196-Psilotum_nudum.p1	0.25	0.0
scaffold-QVMR-2012118-Psilotum_nudum.p1__scaffold-QVMR-2055589-Psilotum_nudum.p1	0.41257	0.44812	1098.0	213.0	1.76733	GF_000305	0.8067	5.47	10.0	0.1475	453.0	scaffold-QVMR-2055589-Psilotum_nudum.p1	scaffold-QVMR-2012118-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2015950-Psilotum_nudum.p1__scaffold-QVMR-2055589-Psilotum_nudum.p1	0.20219	0.42793	1098.0	213.0	1.90122	GF_000305	0.8996	10.9237	10.0	0.0824	222.0	scaffold-QVMR-2055589-Psilotum_nudum.p1	scaffold-QVMR-2015950-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2002195-Psilotum_nudum.p1__scaffold-QVMR-2055589-Psilotum_nudum.p1	0.43443	0.45702	1098.0	213.0	1.73308	GF_000305	0.727	80.5577	10.0	0.009	477.0	scaffold-QVMR-2055589-Psilotum_nudum.p1	scaffold-QVMR-2002195-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2002196-Psilotum_nudum.p1__scaffold-QVMR-2055589-Psilotum_nudum.p1	0.43443	0.47589	1098.0	213.0	1.72995	GF_000305	0.6723	85.5851	10.0	0.0079	477.0	scaffold-QVMR-2055589-Psilotum_nudum.p1	scaffold-QVMR-2002196-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2012118-Psilotum_nudum.p1__scaffold-QVMR-2054492-Psilotum_nudum.p1	0.39891	0.43379	1098.0	213.0	2.14964	GF_000305	0.6928	83.2262	10.0	0.0083	438.0	scaffold-QVMR-2054492-Psilotum_nudum.p1	scaffold-QVMR-2012118-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2015950-Psilotum_nudum.p1__scaffold-QVMR-2054492-Psilotum_nudum.p1	0.24317	0.43446	1098.0	213.0	2.28353	GF_000305	0.8189	72.4078	10.0	0.0113	267.0	scaffold-QVMR-2054492-Psilotum_nudum.p1	scaffold-QVMR-2015950-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2002195-Psilotum_nudum.p1__scaffold-QVMR-2054492-Psilotum_nudum.p1	0.43169	0.41561	1098.0	213.0	2.11539	GF_000305	0.7941	71.3653	10.0	0.0111	474.0	scaffold-QVMR-2054492-Psilotum_nudum.p1	scaffold-QVMR-2002195-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2002196-Psilotum_nudum.p1__scaffold-QVMR-2054492-Psilotum_nudum.p1	0.37158	0.40686	1098.0	213.0	2.11226	GF_000305	0.7512	79.7692	10.0	0.0094	408.0	scaffold-QVMR-2054492-Psilotum_nudum.p1	scaffold-QVMR-2002196-Psilotum_nudum.p1	0.125	0.0
scaffold-QVMR-2009457-Psilotum_nudum.p1__scaffold-QVMR-2013181-Psilotum_nudum.p1	0.30645	0.55361	1674.0	279.0	1.03139	GF_000577	0.5144	6.9076	4.0	0.0745	513.0	scaffold-QVMR-2013181-Psilotum_nudum.p1	scaffold-QVMR-2009457-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2013181-Psilotum_nudum.p1__scaffold-QVMR-2014927-Psilotum_nudum.p1	0.2957	0.52121	1674.0	279.0	1.52643	GF_000577	0.6338	2.6347	5.0	0.2405	495.0	scaffold-QVMR-2014927-Psilotum_nudum.p1	scaffold-QVMR-2013181-Psilotum_nudum.p1	0.5	0.5
scaffold-QVMR-2009457-Psilotum_nudum.p1__scaffold-QVMR-2014927-Psilotum_nudum.p1	0.7957	0.64114	1674.0	279.0	0.80676	GF_000577	0.2879	1.1766	5.0	0.2447	1332.0	scaffold-QVMR-2014927-Psilotum_nudum.p1	scaffold-QVMR-2009457-Psilotum_nudum.p1	0.5	0.5
scaffold-QVMR-2000916-Psilotum_nudum.p1__scaffold-QVMR-2014927-Psilotum_nudum.p1	0.35663	0.41709	1674.0	279.0	2.38411	GF_000577	1.7772	1.5932	6.0	1.1155	597.0	scaffold-QVMR-2000916-Psilotum_nudum.p1	scaffold-QVMR-2014927-Psilotum_nudum.p1	0.33333	0.33333
scaffold-QVMR-2000916-Psilotum_nudum.p1__scaffold-QVMR-2013181-Psilotum_nudum.p1	0.16667	0.36201	1674.0	279.0	2.99452	GF_000577	1.58	4.4947	6.0	0.3515	279.0	scaffold-QVMR-2000916-Psilotum_nudum.p1	scaffold-QVMR-2013181-Psilotum_nudum.p1	0.33333	0.33333
scaffold-QVMR-2000916-Psilotum_nudum.p1__scaffold-QVMR-2009457-Psilotum_nudum.p1	0.35663	0.42044	1674.0	279.0	2.27485	GF_000577	8.2926	0.5052	6.0	16.4135	597.0	scaffold-QVMR-2000916-Psilotum_nudum.p1	scaffold-QVMR-2009457-Psilotum_nudum.p1	0.33333	0.33333
scaffold-QVMR-2000338-Psilotum_nudum.p1__scaffold-QVMR-2000339-Psilotum_nudum.p1	0.41149	1.0	1305.0	537.0	0.00054	GF_001381	0.0	0.0	2.0	0.001	537.0	scaffold-QVMR-2000338-Psilotum_nudum.p1	scaffold-QVMR-2000339-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2013172-Psilotum_nudum.p1__scaffold-QVMR-2016427-Psilotum_nudum.p1	0.2673	0.49804	954.0	255.0	0.99512	GF_002401	0.5344	61.4927	2.0	0.0087	255.0	scaffold-QVMR-2013172-Psilotum_nudum.p1	scaffold-QVMR-2016427-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2007503-Psilotum_nudum.p1__scaffold-QVMR-2007504-Psilotum_nudum.p1	0.78555	0.92483	1287.0	1011.0	0.1061	GF_001414	0.0542	0.1667	2.0	0.3252	1011.0	scaffold-QVMR-2007504-Psilotum_nudum.p1	scaffold-QVMR-2007503-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2003820-Psilotum_nudum.p1__scaffold-QVMR-2012251-Psilotum_nudum.p1	0.73894	0.49701	678.0	501.0	1.15564	GF_001705	0.5941	14.9394	2.0	0.0398	501.0	scaffold-QVMR-2003820-Psilotum_nudum.p1	scaffold-QVMR-2012251-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2000087-Psilotum_nudum.p1__scaffold-QVMR-2000088-Psilotum_nudum.p1	0.78818	0.99583	609.0	480.0	0.00628	GF_001355	0.0028	0.0087	2.0	0.3247	480.0	scaffold-QVMR-2000087-Psilotum_nudum.p1	scaffold-QVMR-2000088-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2016189-Psilotum_nudum.p1__scaffold-QVMR-2017051-Psilotum_nudum.p1	0.20323	0.7803	1299.0	264.0	0.16493	GF_000782	0.0558	1.6162	4.0	0.0345	264.0	scaffold-QVMR-2017051-Psilotum_nudum.p1	scaffold-QVMR-2016189-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2015399-Psilotum_nudum.p1__scaffold-QVMR-2017051-Psilotum_nudum.p1	0.58199	0.75397	1299.0	264.0	0.22254	GF_000782	0.0593	1.8313	5.0	0.0324	756.0	scaffold-QVMR-2015399-Psilotum_nudum.p1	scaffold-QVMR-2017051-Psilotum_nudum.p1	0.5	0.5
scaffold-QVMR-2015399-Psilotum_nudum.p1__scaffold-QVMR-2016189-Psilotum_nudum.p1	0.23326	0.78548	1299.0	264.0	0.17431	GF_000782	0.039	1.1349	5.0	0.0344	303.0	scaffold-QVMR-2015399-Psilotum_nudum.p1	scaffold-QVMR-2016189-Psilotum_nudum.p1	0.5	0.5
scaffold-QVMR-2010393-Psilotum_nudum.p1__scaffold-QVMR-2015399-Psilotum_nudum.p1	0.80139	0.48991	1299.0	264.0	1.2831	GF_000782	0.6449	12.5472	6.0	0.0514	1041.0	scaffold-QVMR-2010393-Psilotum_nudum.p1	scaffold-QVMR-2015399-Psilotum_nudum.p1	0.33333	0.0
scaffold-QVMR-2010393-Psilotum_nudum.p1__scaffold-QVMR-2017051-Psilotum_nudum.p1	0.58199	0.44312	1299.0	264.0	1.50454	GF_000782	0.6994	6.964	6.0	0.1004	756.0	scaffold-QVMR-2010393-Psilotum_nudum.p1	scaffold-QVMR-2017051-Psilotum_nudum.p1	0.33333	0.0
scaffold-QVMR-2010393-Psilotum_nudum.p1__scaffold-QVMR-2016189-Psilotum_nudum.p1	0.21478	0.44803	1299.0	264.0	1.45631	GF_000782	0.7285	21.1969	6.0	0.0344	279.0	scaffold-QVMR-2010393-Psilotum_nudum.p1	scaffold-QVMR-2016189-Psilotum_nudum.p1	0.33333	0.0
scaffold-QVMR-2009257-Psilotum_nudum.p1__scaffold-QVMR-2012224-Psilotum_nudum.p1	0.85465	0.78571	1032.0	882.0	0.14672	GF_002147	0.0808	1.3237	2.0	0.0611	882.0	scaffold-QVMR-2009257-Psilotum_nudum.p1	scaffold-QVMR-2012224-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2010274-Psilotum_nudum.p1__scaffold-QVMR-2010275-Psilotum_nudum.p1	1.0	1.0	264.0	264.0	0.0	GF_002210	0.0	0.0	2.0	0.001	264.0	scaffold-QVMR-2010274-Psilotum_nudum.p1	scaffold-QVMR-2010275-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2009035-Psilotum_nudum.p1__scaffold-QVMR-2009036-Psilotum_nudum.p1	1.0	1.0	147.0	147.0	0.0	GF_002134	0.0	0.0	2.0	0.5146	147.0	scaffold-QVMR-2009035-Psilotum_nudum.p1	scaffold-QVMR-2009036-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2015114-Psilotum_nudum.p1__scaffold-QVMR-2054674-Psilotum_nudum.p1	0.65882	0.55556	765.0	504.0	0.75548	GF_002487	0.4132	73.7436	2.0	0.0056	504.0	scaffold-QVMR-2015114-Psilotum_nudum.p1	scaffold-QVMR-2054674-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2009276-Psilotum_nudum.p1__scaffold-QVMR-2014865-Psilotum_nudum.p1	0.22111	0.86742	1194.0	264.0	0.14286	GF_002149	0.0651	0.6225	2.0	0.1045	264.0	scaffold-QVMR-2009276-Psilotum_nudum.p1	scaffold-QVMR-2014865-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2007859-Psilotum_nudum.p1__scaffold-QVMR-2012855-Psilotum_nudum.p1	0.82188	0.50063	960.0	789.0	1.19168	GF_002038	0.6136	63.0339	2.0	0.0097	789.0	scaffold-QVMR-2007859-Psilotum_nudum.p1	scaffold-QVMR-2012855-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2007273-Psilotum_nudum.p2__scaffold-QVMR-2052960-Psilotum_nudum.p1	0.02387	0.58333	4524.0	24.0	0.74427	GF_000738	0.3036	3.0697	4.0	0.0989	108.0	scaffold-QVMR-2007273-Psilotum_nudum.p2	scaffold-QVMR-2052960-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2010227-Psilotum_nudum.p1__scaffold-QVMR-2053509-Psilotum_nudum.p1	0.08422	0.57218	4524.0	24.0	0.7838	GF_000738	16.4108	0.6637	5.0	24.7246	381.0	scaffold-QVMR-2010227-Psilotum_nudum.p1	scaffold-QVMR-2053509-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2007273-Psilotum_nudum.p2__scaffold-QVMR-2010227-Psilotum_nudum.p1	0.06565	0.54209	4524.0	24.0	0.93758	GF_000738	0.239	1.8469	6.0	0.1294	297.0	scaffold-QVMR-2007273-Psilotum_nudum.p2	scaffold-QVMR-2010227-Psilotum_nudum.p1	0.25	0.5
scaffold-QVMR-2007273-Psilotum_nudum.p2__scaffold-QVMR-2053509-Psilotum_nudum.p1	0.00531	0.5	4524.0	24.0	1.35536	GF_000738	6.028	0.1144	6.0	52.6694	24.0	scaffold-QVMR-2007273-Psilotum_nudum.p2	scaffold-QVMR-2053509-Psilotum_nudum.p1	0.25	0.5
scaffold-QVMR-2010227-Psilotum_nudum.p1__scaffold-QVMR-2052960-Psilotum_nudum.p1	0.07759	0.65527	4524.0	24.0	0.52431	GF_000738	0.051	8.4249	6.0	0.0061	351.0	scaffold-QVMR-2052960-Psilotum_nudum.p1	scaffold-QVMR-2010227-Psilotum_nudum.p1	0.25	0.0
scaffold-QVMR-2052960-Psilotum_nudum.p1__scaffold-QVMR-2053509-Psilotum_nudum.p1	0.00862	0.51282	4524.0	24.0	0.94209	GF_000738	0.701	106.5848	6.0	0.0066	39.0	scaffold-QVMR-2052960-Psilotum_nudum.p1	scaffold-QVMR-2053509-Psilotum_nudum.p1	0.25	0.0
scaffold-QVMR-2054656-Psilotum_nudum.p1__scaffold-QVMR-2055976-Psilotum_nudum.p1	0.56574	0.53756	753.0	426.0	1.08486	GF_002589	0.6263	2.1329	2.0	0.2936	426.0	scaffold-QVMR-2054656-Psilotum_nudum.p1	scaffold-QVMR-2055976-Psilotum_nudum.p1	1.0	1.0
scaffold-QVMR-2001534-Psilotum_nudum.p1__scaffold-QVMR-2008102-Psilotum_nudum.p1	0.74843	0.63305	477.0	357.0	0.50296	GF_001500	0.2493	6.6924	2.0	0.0373	357.0	scaffold-QVMR-2001534-Psilotum_nudum.p1	scaffold-QVMR-2008102-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2002102-Psilotum_nudum.p1__scaffold-QVMR-2002103-Psilotum_nudum.p1	0.50564	1.0	1596.0	336.0	0.0	GF_000626	0.0	0.0	4.0	0.001	807.0	scaffold-QVMR-2002103-Psilotum_nudum.p1	scaffold-QVMR-2002102-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2002101-Psilotum_nudum.p1__scaffold-QVMR-2002103-Psilotum_nudum.p1	0.50564	1.0	1596.0	336.0	0.00109	GF_000626	0.0	0.0	5.0	0.3887	807.0	scaffold-QVMR-2002101-Psilotum_nudum.p1	scaffold-QVMR-2002103-Psilotum_nudum.p1	0.5	0.0
scaffold-QVMR-2002101-Psilotum_nudum.p1__scaffold-QVMR-2002102-Psilotum_nudum.p1	0.50564	1.0	1596.0	336.0	0.00109	GF_000626	0.0	0.0	5.0	0.3317	807.0	scaffold-QVMR-2002101-Psilotum_nudum.p1	scaffold-QVMR-2002102-Psilotum_nudum.p1	0.5	0.0
scaffold-QVMR-2002101-Psilotum_nudum.p1__scaffold-QVMR-2054431-Psilotum_nudum.p1	0.2782	0.47973	1596.0	336.0	1.55246	GF_000626	0.9054	69.1651	6.0	0.0131	444.0	scaffold-QVMR-2054431-Psilotum_nudum.p1	scaffold-QVMR-2002101-Psilotum_nudum.p1	0.33333	0.0
scaffold-QVMR-2002103-Psilotum_nudum.p1__scaffold-QVMR-2054431-Psilotum_nudum.p1	0.21053	0.42857	1596.0	336.0	1.55245	GF_000626	0.9054	69.4118	6.0	0.013	336.0	scaffold-QVMR-2054431-Psilotum_nudum.p1	scaffold-QVMR-2002103-Psilotum_nudum.p1	0.33333	0.0
scaffold-QVMR-2002102-Psilotum_nudum.p1__scaffold-QVMR-2054431-Psilotum_nudum.p1	0.21053	0.42857	1596.0	336.0	1.55245	GF_000626	0.9054	69.3369	6.0	0.0131	336.0	scaffold-QVMR-2054431-Psilotum_nudum.p1	scaffold-QVMR-2002102-Psilotum_nudum.p1	0.33333	0.0
scaffold-QVMR-2003828-Psilotum_nudum.p1__scaffold-QVMR-2003829-Psilotum_nudum.p1	1.0	0.99886	879.0	879.0	0.00342	GF_001706	0.0014	0.0	2.0	99.0	879.0	scaffold-QVMR-2003828-Psilotum_nudum.p1	scaffold-QVMR-2003829-Psilotum_nudum.p1	1.0	0.0
scaffold-QVMR-2015132-Psilotum_nudum.p1__scaffold-QVMR-2017287-Psilotum_nudum.p1	0.54369	0.44405	1545.0	840.0	1.49152	GF_002489	0.7547	61.1488	2.0	0.0123	840.0	scaffold-QVMR-2015132-Psilotum_nudum.p1	scaffold-QVMR-2017287-Psilotum_nudum.p1	1.0	0.0
