	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
Coniogramme_japonica_scaffold4416.p1__Coniogramme_japonica_scaffold4417.p1	0.20332	1.0	2169.0	360.0	0.0	GF_000549	0.0	0.0	7.0	0.001	441.0	Coniogramme_japonica_scaffold4417.p1	Coniogramme_japonica_scaffold4416.p1	1.0	0.0
Coniogramme_japonica_C325895.p1__Coniogramme_japonica_C361407.p1	0.17427	0.7328	2169.0	360.0	0.22297	GF_000549	0.1075	5.5601	8.0	0.0193	378.0	Coniogramme_japonica_C325895.p1	Coniogramme_japonica_C361407.p1	1.0	0.0
Coniogramme_japonica_C325895.p1__Coniogramme_japonica_scaffold4417.p1	0.17427	0.69048	2169.0	360.0	0.29265	GF_000549	0.1484	63.6494	9.0	0.0023	378.0	Coniogramme_japonica_scaffold4417.p1	Coniogramme_japonica_C325895.p1	0.25	0.0
Coniogramme_japonica_C361407.p1__Coniogramme_japonica_scaffold4417.p1	0.20332	0.70068	2169.0	360.0	0.29102	GF_000549	0.134	6.7249	9.0	0.0199	441.0	Coniogramme_japonica_scaffold4417.p1	Coniogramme_japonica_C361407.p1	0.25	0.0
Coniogramme_japonica_C325895.p1__Coniogramme_japonica_scaffold4416.p1	0.17427	0.69048	2169.0	360.0	0.29265	GF_000549	0.1483	63.7884	9.0	0.0023	378.0	Coniogramme_japonica_scaffold4416.p1	Coniogramme_japonica_C325895.p1	0.25	0.0
Coniogramme_japonica_C361407.p1__Coniogramme_japonica_scaffold4416.p1	0.20332	0.70068	2169.0	360.0	0.29102	GF_000549	0.134	6.725	9.0	0.0199	441.0	Coniogramme_japonica_scaffold4416.p1	Coniogramme_japonica_C361407.p1	0.25	0.0
Coniogramme_japonica_scaffold14376.p1__Coniogramme_japonica_scaffold4417.p1	0.20332	0.50794	2169.0	360.0	1.54044	GF_000549	0.4674	63.194	10.0	0.0074	441.0	Coniogramme_japonica_scaffold14376.p1	Coniogramme_japonica_scaffold4417.p1	0.125	0.0
Coniogramme_japonica_scaffold14376.p1__Coniogramme_japonica_scaffold4416.p1	0.20332	0.50794	2169.0	360.0	1.54044	GF_000549	0.4674	63.1942	10.0	0.0074	441.0	Coniogramme_japonica_scaffold14376.p1	Coniogramme_japonica_scaffold4416.p1	0.125	0.0
Coniogramme_japonica_C325895.p1__Coniogramme_japonica_scaffold14376.p1	0.17427	0.50529	2169.0	360.0	1.68421	GF_000549	0.4782	15.8057	10.0	0.0303	378.0	Coniogramme_japonica_scaffold14376.p1	Coniogramme_japonica_C325895.p1	0.125	0.0
Coniogramme_japonica_C361407.p1__Coniogramme_japonica_scaffold14376.p1	0.32089	0.43822	2169.0	360.0	1.68258	GF_000549	0.4993	3.7077	10.0	0.1347	696.0	Coniogramme_japonica_scaffold14376.p1	Coniogramme_japonica_C361407.p1	0.125	1.0
Coniogramme_japonica_scaffold12106.p1__Coniogramme_japonica_scaffold4417.p1	0.19502	0.53428	2169.0	360.0	1.15252	GF_000549	0.4534	17.7037	10.0	0.0256	423.0	Coniogramme_japonica_scaffold12106.p1	Coniogramme_japonica_scaffold4417.p1	0.125	0.0
Coniogramme_japonica_scaffold12106.p1__Coniogramme_japonica_scaffold4416.p1	0.19502	0.53428	2169.0	360.0	1.15252	GF_000549	0.4534	17.7007	10.0	0.0256	423.0	Coniogramme_japonica_scaffold12106.p1	Coniogramme_japonica_scaffold4416.p1	0.125	0.0
Coniogramme_japonica_C325895.p1__Coniogramme_japonica_scaffold12106.p1	0.16598	0.52222	2169.0	360.0	1.29629	GF_000549	0.4668	13.2102	10.0	0.0353	360.0	Coniogramme_japonica_scaffold12106.p1	Coniogramme_japonica_C325895.p1	0.125	0.0
Coniogramme_japonica_C361407.p1__Coniogramme_japonica_scaffold12106.p1	0.36238	0.4631	2169.0	360.0	1.29466	GF_000549	0.4633	13.2734	10.0	0.0349	786.0	Coniogramme_japonica_scaffold12106.p1	Coniogramme_japonica_C361407.p1	0.125	0.0
Coniogramme_japonica_scaffold6700.p1__Coniogramme_japonica_scaffold6701.p2	1.0	1.0	369.0	369.0	0.0	GF_003393	0.0	0.0	2.0	0.001	369.0	Coniogramme_japonica_scaffold6700.p1	Coniogramme_japonica_scaffold6701.p2	1.0	0.0
Coniogramme_japonica_scaffold11471.p1__Coniogramme_japonica_scaffold11472.p1	0.92	1.0	1125.0	996.0	0.0	GF_001680	0.0	0.0	3.0	0.4104	1035.0	Coniogramme_japonica_scaffold11472.p1	Coniogramme_japonica_scaffold11471.p1	1.0	0.0
Coniogramme_japonica_scaffold11472.p1__Coniogramme_japonica_scaffold579.p1	0.88533	0.54217	1125.0	996.0	0.85098	GF_001680	0.4597	8.0898	4.0	0.0568	996.0	Coniogramme_japonica_scaffold11472.p1	Coniogramme_japonica_scaffold579.p1	0.5	0.0
Coniogramme_japonica_scaffold11471.p1__Coniogramme_japonica_scaffold579.p1	0.88533	0.54217	1125.0	996.0	0.85098	GF_001680	0.4597	8.0897	4.0	0.0568	996.0	Coniogramme_japonica_scaffold11471.p1	Coniogramme_japonica_scaffold579.p1	0.5	0.0
Coniogramme_japonica_C309173.p1__Coniogramme_japonica_scaffold13577.p1	0.14927	0.43108	2673.0	336.0	1.60567	GF_000971	0.8474	12.5938	4.0	0.0673	399.0	Coniogramme_japonica_C309173.p1	Coniogramme_japonica_scaffold13577.p1	1.0	0.0
Coniogramme_japonica_C352315.p1__Coniogramme_japonica_C362099.p1	0.24916	0.3964	2673.0	336.0	1.64756	GF_000971	0.801	80.552	5.0	0.0099	666.0	Coniogramme_japonica_C362099.p1	Coniogramme_japonica_C352315.p1	1.0	0.0
Coniogramme_japonica_C309173.p1__Coniogramme_japonica_C362099.p1	0.16498	0.43311	2673.0	336.0	1.61533	GF_000971	0.805	68.4281	6.0	0.0118	441.0	Coniogramme_japonica_C309173.p1	Coniogramme_japonica_C362099.p1	0.25	0.0
Coniogramme_japonica_C309173.p1__Coniogramme_japonica_C352315.p1	0.12907	0.3942	2673.0	336.0	1.82989	GF_000971	1.0432	4.2443	6.0	0.2458	345.0	Coniogramme_japonica_C309173.p1	Coniogramme_japonica_C352315.p1	0.25	0.5
Coniogramme_japonica_C362099.p1__Coniogramme_japonica_scaffold13577.p1	0.4321	0.41905	2673.0	336.0	1.75026	GF_000971	0.7238	4.8702	6.0	0.1486	1155.0	Coniogramme_japonica_scaffold13577.p1	Coniogramme_japonica_C362099.p1	0.25	0.5
Coniogramme_japonica_C352315.p1__Coniogramme_japonica_scaffold13577.p1	0.21549	0.4184	2673.0	336.0	1.96482	GF_000971	0.8292	73.723	6.0	0.0112	576.0	Coniogramme_japonica_scaffold13577.p1	Coniogramme_japonica_C352315.p1	0.25	0.0
Coniogramme_japonica_C353163.p1__Coniogramme_japonica_C358029.p1	0.91067	0.72116	1209.0	1101.0	0.33602	GF_002601	0.1565	1.757	2.0	0.0891	1101.0	Coniogramme_japonica_C353163.p1	Coniogramme_japonica_C358029.p1	1.0	1.0
Coniogramme_japonica_scaffold3760.p1__Coniogramme_japonica_scaffold3761.p1	0.96292	0.99037	2589.0	2493.0	0.0119	GF_003263	0.0091	0.0122	2.0	0.7483	2493.0	Coniogramme_japonica_scaffold3760.p1	Coniogramme_japonica_scaffold3761.p1	1.0	1.0
Coniogramme_japonica_scaffold1329.p1__Coniogramme_japonica_scaffold1330.p1	0.63354	1.0	483.0	273.0	0.0011	GF_001253	0.0	0.0	4.0	0.5151	306.0	Coniogramme_japonica_scaffold1329.p1	Coniogramme_japonica_scaffold1330.p1	1.0	0.0
Coniogramme_japonica_scaffold1329.p1__Coniogramme_japonica_scaffold7705.p1	0.64596	0.53526	483.0	273.0	0.90086	GF_001253	0.4657	59.7253	5.0	0.0078	312.0	Coniogramme_japonica_scaffold7705.p1	Coniogramme_japonica_scaffold1329.p1	0.5	0.0
Coniogramme_japonica_scaffold1330.p1__Coniogramme_japonica_scaffold7705.p1	0.59006	0.51228	483.0	273.0	0.90086	GF_001253	0.4657	59.7255	5.0	0.0078	285.0	Coniogramme_japonica_scaffold7705.p1	Coniogramme_japonica_scaffold1330.p1	0.5	0.0
Coniogramme_japonica_scaffold7652.p1__Coniogramme_japonica_scaffold7705.p1	0.89441	0.48611	483.0	273.0	1.37611	GF_001253	0.5892	8.7298	6.0	0.0675	432.0	Coniogramme_japonica_scaffold7652.p1	Coniogramme_japonica_scaffold7705.p1	0.33333	0.0
Coniogramme_japonica_scaffold1329.p1__Coniogramme_japonica_scaffold7652.p1	0.67702	0.56881	483.0	273.0	0.92173	GF_001253	0.4379	3.1419	6.0	0.1394	327.0	Coniogramme_japonica_scaffold7652.p1	Coniogramme_japonica_scaffold1329.p1	0.33333	0.5
Coniogramme_japonica_scaffold1330.p1__Coniogramme_japonica_scaffold7652.p1	0.6087	0.57143	483.0	273.0	0.92173	GF_001253	0.4379	3.1419	6.0	0.1394	294.0	Coniogramme_japonica_scaffold7652.p1	Coniogramme_japonica_scaffold1330.p1	0.33333	0.5
Coniogramme_japonica_C356743.p1__Coniogramme_japonica_C358083.p1	0.95445	0.72727	1383.0	981.0	0.3029	GF_001727	0.1136	2.7373	3.0	0.0415	1320.0	Coniogramme_japonica_C356743.p1	Coniogramme_japonica_C358083.p1	1.0	1.0
Coniogramme_japonica_C356743.p1__Coniogramme_japonica_scaffold7244.p1	0.7115	0.63008	1383.0	981.0	0.59485	GF_001727	0.2481	65.2061	4.0	0.0038	984.0	Coniogramme_japonica_scaffold7244.p1	Coniogramme_japonica_C356743.p1	0.5	0.0
Coniogramme_japonica_C358083.p1__Coniogramme_japonica_scaffold7244.p1	0.73319	0.64004	1383.0	981.0	0.54815	GF_001727	0.241	65.3579	4.0	0.0037	1014.0	Coniogramme_japonica_scaffold7244.p1	Coniogramme_japonica_C358083.p1	0.5	0.0
Coniogramme_japonica_scaffold3757.p1__Coniogramme_japonica_scaffold3758.p1	1.0	1.0	1086.0	1086.0	0.0	GF_001947	0.0	0.0	3.0	0.104	1086.0	Coniogramme_japonica_scaffold3758.p1	Coniogramme_japonica_scaffold3757.p1	1.0	0.0
Coniogramme_japonica_scaffold3755.p1__Coniogramme_japonica_scaffold3758.p1	1.0	1.0	1086.0	1086.0	0.0	GF_001947	0.0	0.0	4.0	0.0048	1086.0	Coniogramme_japonica_scaffold3755.p1	Coniogramme_japonica_scaffold3758.p1	0.5	0.0
Coniogramme_japonica_scaffold3755.p1__Coniogramme_japonica_scaffold3757.p1	1.0	1.0	1086.0	1086.0	0.0	GF_001947	0.0	0.0	4.0	0.001	1086.0	Coniogramme_japonica_scaffold3755.p1	Coniogramme_japonica_scaffold3757.p1	0.5	0.0
Coniogramme_japonica_scaffold8492.p1__Coniogramme_japonica_scaffold8493.p1	0.92405	1.0	237.0	219.0	0.00054	GF_003446	0.0	0.0	2.0	0.4564	219.0	Coniogramme_japonica_scaffold8492.p1	Coniogramme_japonica_scaffold8493.p1	1.0	0.0
Coniogramme_japonica_C345717.p1__Coniogramme_japonica_scaffold13354.p1	0.58261	0.48756	690.0	369.0	1.00181	GF_000577	0.5508	60.3044	6.0	0.0091	402.0	Coniogramme_japonica_C345717.p1	Coniogramme_japonica_scaffold13354.p1	1.0	0.0
Coniogramme_japonica_C343529.p1__Coniogramme_japonica_C345545.p1	0.86522	0.70687	690.0	369.0	0.3697	GF_000577	0.253	1.5051	7.0	0.1681	597.0	Coniogramme_japonica_C343529.p1	Coniogramme_japonica_C345545.p1	1.0	1.0
Coniogramme_japonica_C343053.p1__Coniogramme_japonica_C343529.p1	0.86522	0.66164	690.0	369.0	0.50861	GF_000577	0.3148	4.5926	8.0	0.0686	597.0	Coniogramme_japonica_C343053.p1	Coniogramme_japonica_C343529.p1	0.5	1.0
Coniogramme_japonica_C343053.p1__Coniogramme_japonica_C345545.p1	0.87826	0.62376	690.0	369.0	0.59945	GF_000577	0.3687	11.6115	8.0	0.0317	606.0	Coniogramme_japonica_C343053.p1	Coniogramme_japonica_C345545.p1	0.5	0.0
Coniogramme_japonica_C343053.p1__Coniogramme_japonica_C345717.p1	0.84348	0.39863	690.0	369.0	1.72139	GF_000577	0.9345	6.6145	9.0	0.1413	582.0	Coniogramme_japonica_C345717.p1	Coniogramme_japonica_C343053.p1	0.16667	0.0
Coniogramme_japonica_C343529.p1__Coniogramme_japonica_C345717.p1	0.83043	0.43805	690.0	369.0	1.69598	GF_000577	0.8672	2.2774	9.0	0.3808	573.0	Coniogramme_japonica_C345717.p1	Coniogramme_japonica_C343529.p1	0.16667	0.5
Coniogramme_japonica_C345545.p1__Coniogramme_japonica_C345717.p1	0.83043	0.41885	690.0	369.0	1.78682	GF_000577	0.8868	58.1451	9.0	0.0153	573.0	Coniogramme_japonica_C345717.p1	Coniogramme_japonica_C345545.p1	0.16667	0.0
Coniogramme_japonica_C343053.p1__Coniogramme_japonica_scaffold13354.p1	0.6	0.41546	690.0	369.0	1.78964	GF_000577	0.8734	25.6311	9.0	0.0341	414.0	Coniogramme_japonica_scaffold13354.p1	Coniogramme_japonica_C343053.p1	0.16667	0.0
Coniogramme_japonica_C343529.p1__Coniogramme_japonica_scaffold13354.p1	0.55652	0.40885	690.0	369.0	1.76423	GF_000577	0.9547	58.3483	9.0	0.0164	384.0	Coniogramme_japonica_scaffold13354.p1	Coniogramme_japonica_C343529.p1	0.16667	0.0
Coniogramme_japonica_C345545.p1__Coniogramme_japonica_scaffold13354.p1	0.56957	0.45293	690.0	369.0	1.85507	GF_000577	1.0155	1.7367	9.0	0.5847	393.0	Coniogramme_japonica_scaffold13354.p1	Coniogramme_japonica_C345545.p1	0.16667	0.5
Coniogramme_japonica_C341153.p1__Coniogramme_japonica_C345717.p1	0.82174	0.40212	690.0	369.0	2.49253	GF_000577	1.2907	2.4622	10.0	0.5242	567.0	Coniogramme_japonica_C341153.p1	Coniogramme_japonica_C345717.p1	0.2	0.33333
Coniogramme_japonica_C341153.p1__Coniogramme_japonica_scaffold13354.p1	0.55217	0.4042	690.0	369.0	2.56078	GF_000577	0.9869	17.2111	10.0	0.0573	381.0	Coniogramme_japonica_C341153.p1	Coniogramme_japonica_scaffold13354.p1	0.2	0.0
Coniogramme_japonica_C341153.p1__Coniogramme_japonica_C343053.p1	0.81739	0.40248	690.0	369.0	1.90762	GF_000577	0.9327	71.4948	10.0	0.013	564.0	Coniogramme_japonica_C341153.p1	Coniogramme_japonica_C343053.p1	0.2	0.0
Coniogramme_japonica_C341153.p1__Coniogramme_japonica_C343529.p1	0.81739	0.4273	690.0	369.0	1.88221	GF_000577	0.9578	3.5845	10.0	0.2672	564.0	Coniogramme_japonica_C341153.p1	Coniogramme_japonica_C343529.p1	0.2	0.33333
Coniogramme_japonica_C341153.p1__Coniogramme_japonica_C345545.p1	0.81739	0.41667	690.0	369.0	1.97305	GF_000577	1.1137	4.1507	10.0	0.2683	564.0	Coniogramme_japonica_C341153.p1	Coniogramme_japonica_C345545.p1	0.2	0.33333
Coniogramme_japonica_C346905.p1__Coniogramme_japonica_scaffold10566.p1	0.96285	0.70418	969.0	366.0	0.32344	GF_001381	0.118	53.8774	3.0	0.0022	933.0	Coniogramme_japonica_scaffold10566.p1	Coniogramme_japonica_C346905.p1	1.0	0.0
Coniogramme_japonica_C308347.p1__Coniogramme_japonica_scaffold10566.p1	0.39009	0.45767	969.0	366.0	1.6417	GF_001381	0.7527	66.1671	4.0	0.0114	378.0	Coniogramme_japonica_C308347.p1	Coniogramme_japonica_scaffold10566.p1	0.5	0.0
Coniogramme_japonica_C308347.p1__Coniogramme_japonica_C346905.p1	0.37771	0.45355	969.0	366.0	1.76906	GF_001381	0.7852	66.9852	4.0	0.0117	366.0	Coniogramme_japonica_C308347.p1	Coniogramme_japonica_C346905.p1	0.5	0.0
Coniogramme_japonica_C342723.p1__Coniogramme_japonica_scaffold598.p1	0.61211	0.3895	1338.0	819.0	1.93996	GF_002401	1.0363	68.2382	2.0	0.0152	819.0	Coniogramme_japonica_C342723.p1	Coniogramme_japonica_scaffold598.p1	1.0	0.0
Coniogramme_japonica_scaffold509.p1__Coniogramme_japonica_scaffold510.p1	1.0	1.0	429.0	429.0	0.0	GF_003322	0.0	0.0	2.0	0.4771	429.0	Coniogramme_japonica_scaffold509.p1	Coniogramme_japonica_scaffold510.p1	1.0	0.0
Coniogramme_japonica_C317423.p1__Coniogramme_japonica_C322751.p1	0.71134	0.69565	582.0	411.0	0.49421	GF_001414	0.2574	1.4075	3.0	0.1829	414.0	Coniogramme_japonica_C317423.p1	Coniogramme_japonica_C322751.p1	1.0	1.0
Coniogramme_japonica_C317423.p1__Coniogramme_japonica_scaffold7736.p1	0.71134	0.4372	582.0	411.0	1.67016	GF_001414	0.9844	59.597	4.0	0.0165	414.0	Coniogramme_japonica_scaffold7736.p1	Coniogramme_japonica_C317423.p1	0.5	0.0
Coniogramme_japonica_C322751.p1__Coniogramme_japonica_scaffold7736.p1	0.70619	0.44526	582.0	411.0	1.53261	GF_001414	0.9425	9.659	4.0	0.0976	411.0	Coniogramme_japonica_scaffold7736.p1	Coniogramme_japonica_C322751.p1	0.5	0.0
Coniogramme_japonica_scaffold10139.p2__Coniogramme_japonica_scaffold10140.p2	1.0	1.0	387.0	387.0	0.0	GF_002835	0.0	0.0	2.0	0.3974	387.0	Coniogramme_japonica_scaffold10139.p2	Coniogramme_japonica_scaffold10140.p2	1.0	0.0
Coniogramme_japonica_scaffold10014.p1__Coniogramme_japonica_scaffold8735.p1	0.71739	0.60606	690.0	165.0	0.63317	GF_000870	0.1792	6.114	5.0	0.0293	495.0	Coniogramme_japonica_scaffold10014.p1	Coniogramme_japonica_scaffold8735.p1	1.0	0.0
Coniogramme_japonica_scaffold10014.p1__Coniogramme_japonica_scaffold9236.p1	0.52174	0.53889	690.0	165.0	1.31992	GF_000870	0.3551	69.0045	6.0	0.0051	360.0	Coniogramme_japonica_scaffold9236.p1	Coniogramme_japonica_scaffold10014.p1	0.5	0.0
Coniogramme_japonica_scaffold8735.p1__Coniogramme_japonica_scaffold9236.p1	0.51304	0.53107	690.0	165.0	0.92579	GF_000870	0.3937	72.6372	6.0	0.0054	354.0	Coniogramme_japonica_scaffold9236.p1	Coniogramme_japonica_scaffold8735.p1	0.5	0.0
Coniogramme_japonica_scaffold12401.p1__Coniogramme_japonica_scaffold9236.p1	0.26087	0.43333	690.0	165.0	1.4743	GF_000870	0.8045	71.3263	7.0	0.0113	180.0	Coniogramme_japonica_scaffold12401.p1	Coniogramme_japonica_scaffold9236.p1	0.33333	0.0
Coniogramme_japonica_scaffold10014.p1__Coniogramme_japonica_scaffold12401.p1	0.46957	0.49383	690.0	165.0	1.42964	GF_000870	0.758	2.2559	7.0	0.336	324.0	Coniogramme_japonica_scaffold12401.p1	Coniogramme_japonica_scaffold10014.p1	0.33333	1.0
Coniogramme_japonica_scaffold12401.p1__Coniogramme_japonica_scaffold8735.p1	0.35652	0.50407	690.0	165.0	1.03551	GF_000870	0.7052	76.0142	7.0	0.0093	246.0	Coniogramme_japonica_scaffold12401.p1	Coniogramme_japonica_scaffold8735.p1	0.33333	0.0
Coniogramme_japonica_scaffold1066.p2__Coniogramme_japonica_scaffold12401.p1	0.44348	0.45752	690.0	165.0	1.82312	GF_000870	1.0053	7.5315	8.0	0.1335	306.0	Coniogramme_japonica_scaffold1066.p2	Coniogramme_japonica_scaffold12401.p1	0.25	0.0
Coniogramme_japonica_scaffold1066.p2__Coniogramme_japonica_scaffold9236.p1	0.34348	0.46414	690.0	165.0	1.85978	GF_000870	0.9019	1.7987	8.0	0.5014	237.0	Coniogramme_japonica_scaffold1066.p2	Coniogramme_japonica_scaffold9236.p1	0.25	1.0
Coniogramme_japonica_scaffold10014.p1__Coniogramme_japonica_scaffold1066.p2	0.51304	0.46893	690.0	165.0	1.81512	GF_000870	0.8397	5.2907	8.0	0.1587	354.0	Coniogramme_japonica_scaffold1066.p2	Coniogramme_japonica_scaffold10014.p1	0.25	0.0
Coniogramme_japonica_scaffold1066.p2__Coniogramme_japonica_scaffold8735.p1	0.4087	0.48936	690.0	165.0	1.42099	GF_000870	0.8709	68.9839	8.0	0.0126	282.0	Coniogramme_japonica_scaffold1066.p2	Coniogramme_japonica_scaffold8735.p1	0.25	0.0
Coniogramme_japonica_C349611.p1__Coniogramme_japonica_scaffold13490.p1	0.375	0.46271	1752.0	255.0	1.49406	GF_000554	0.5484	2.1135	6.0	0.2595	657.0	Coniogramme_japonica_scaffold13490.p1	Coniogramme_japonica_C349611.p1	1.0	1.0
Coniogramme_japonica_scaffold14754.p1__Coniogramme_japonica_scaffold7342.p1	0.50171	0.61206	1752.0	255.0	0.6691	GF_000554	0.303	1.6756	7.0	0.1808	879.0	Coniogramme_japonica_scaffold14754.p1	Coniogramme_japonica_scaffold7342.p1	1.0	1.0
Coniogramme_japonica_C329199.p1__Coniogramme_japonica_C335185.p1	0.26541	0.43656	1752.0	255.0	1.86545	GF_000554	0.7919	78.2411	8.0	0.0101	465.0	Coniogramme_japonica_C329199.p1	Coniogramme_japonica_C335185.p1	1.0	0.0
Coniogramme_japonica_C329199.p1__Coniogramme_japonica_scaffold14754.p1	0.28082	0.35976	1752.0	255.0	1.88646	GF_000554	0.9042	60.6547	9.0	0.0149	492.0	Coniogramme_japonica_scaffold14754.p1	Coniogramme_japonica_C329199.p1	0.25	0.0
Coniogramme_japonica_C335185.p1__Coniogramme_japonica_scaffold14754.p1	0.42637	0.39625	1752.0	255.0	1.86499	GF_000554	0.7014	2.1949	9.0	0.3196	747.0	Coniogramme_japonica_scaffold14754.p1	Coniogramme_japonica_C335185.p1	0.25	1.0
Coniogramme_japonica_C329199.p1__Coniogramme_japonica_scaffold7342.p1	0.31164	0.36996	1752.0	255.0	2.06468	GF_000554	0.9496	85.659	9.0	0.0111	546.0	Coniogramme_japonica_scaffold7342.p1	Coniogramme_japonica_C329199.p1	0.25	0.0
Coniogramme_japonica_C335185.p1__Coniogramme_japonica_scaffold7342.p1	0.42466	0.39919	1752.0	255.0	2.04321	GF_000554	0.6772	5.0849	9.0	0.1332	744.0	Coniogramme_japonica_scaffold7342.p1	Coniogramme_japonica_C335185.p1	0.25	0.0
Coniogramme_japonica_scaffold13490.p1__Coniogramme_japonica_scaffold14754.p1	0.30651	0.3892	1752.0	255.0	2.18674	GF_000554	0.6096	73.5117	10.0	0.0083	537.0	Coniogramme_japonica_scaffold13490.p1	Coniogramme_japonica_scaffold14754.p1	0.125	0.0
Coniogramme_japonica_scaffold13490.p1__Coniogramme_japonica_scaffold7342.p1	0.28082	0.39634	1752.0	255.0	2.36496	GF_000554	0.7348	65.8675	10.0	0.0112	492.0	Coniogramme_japonica_scaffold13490.p1	Coniogramme_japonica_scaffold7342.p1	0.125	0.0
Coniogramme_japonica_C329199.p1__Coniogramme_japonica_scaffold13490.p1	0.18664	0.37003	1752.0	255.0	2.71026	GF_000554	1.0908	73.1243	10.0	0.0149	327.0	Coniogramme_japonica_scaffold13490.p1	Coniogramme_japonica_C329199.p1	0.125	0.0
Coniogramme_japonica_C335185.p1__Coniogramme_japonica_scaffold13490.p1	0.25685	0.36222	1752.0	255.0	2.68879	GF_000554	0.8302	70.1689	10.0	0.0118	450.0	Coniogramme_japonica_scaffold13490.p1	Coniogramme_japonica_C335185.p1	0.125	0.0
Coniogramme_japonica_C349611.p1__Coniogramme_japonica_scaffold14754.p1	0.3476	0.4532	1752.0	255.0	1.7307	GF_000554	0.5863	55.5327	10.0	0.0106	609.0	Coniogramme_japonica_C349611.p1	Coniogramme_japonica_scaffold14754.p1	0.125	0.0
Coniogramme_japonica_C349611.p1__Coniogramme_japonica_scaffold7342.p1	0.33219	0.41065	1752.0	255.0	1.90892	GF_000554	0.5901	62.3258	10.0	0.0095	582.0	Coniogramme_japonica_C349611.p1	Coniogramme_japonica_scaffold7342.p1	0.125	0.0
Coniogramme_japonica_C329199.p1__Coniogramme_japonica_C349611.p1	0.23288	0.40196	1752.0	255.0	2.25422	GF_000554	0.9037	26.2732	10.0	0.0344	408.0	Coniogramme_japonica_C349611.p1	Coniogramme_japonica_C329199.p1	0.125	0.0
Coniogramme_japonica_C335185.p1__Coniogramme_japonica_C349611.p1	0.29795	0.42529	1752.0	255.0	2.23275	GF_000554	0.7639	1.5504	10.0	0.4927	522.0	Coniogramme_japonica_C349611.p1	Coniogramme_japonica_C335185.p1	0.125	1.0
Coniogramme_japonica_C355025.p1__Coniogramme_japonica_scaffold13299.p1	0.34352	0.44915	2061.0	159.0	1.35642	GF_001705	1.0269	16.2879	3.0	0.063	708.0	Coniogramme_japonica_C355025.p1	Coniogramme_japonica_scaffold13299.p1	1.0	0.0
