	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
Leucostegia_immersa_C266197.p1__Leucostegia_immersa_scaffold5004.p1	0.22312	0.35266	3711.0	18.0	2.7132	GF_000011	23.4363	1.936	42.0	12.1054	828.0	Leucostegia_immersa_C266197.p1	Leucostegia_immersa_scaffold5004.p1	0.05	0.1
Leucostegia_immersa_scaffold3783.p1__Leucostegia_immersa_scaffold6090.p1	0.16977	0.41587	3711.0	18.0	2.76826	GF_000011	1.1919	1.4238	43.0	0.8371	630.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_scaffold3783.p1	0.11111	0.33333
Leucostegia_immersa_scaffold3782.p1__Leucostegia_immersa_scaffold6090.p1	0.16977	0.41587	3711.0	18.0	2.76826	GF_000011	1.1919	1.4238	43.0	0.8371	630.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_scaffold3782.p1	0.11111	0.33333
Leucostegia_immersa_scaffold10440.p1__Leucostegia_immersa_scaffold6090.p1	0.12449	0.41126	3711.0	18.0	2.67562	GF_000011	4.6706	13.5687	43.0	0.3442	462.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_scaffold10440.p1	0.11111	0.0
Leucostegia_immersa_C266487.p1__Leucostegia_immersa_scaffold6090.p1	0.135	0.40519	3711.0	18.0	2.79618	GF_000011	17.9515	12.2512	43.0	1.4653	501.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_C266487.p1	0.11111	0.0
Leucostegia_immersa_C266197.p1__Leucostegia_immersa_scaffold6090.p1	0.12773	0.41772	3711.0	18.0	2.83319	GF_000011	16.7156	16.4921	43.0	1.0136	474.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_C266197.p1	0.11111	0.0
Leucostegia_immersa_scaffold6090.p1__Leucostegia_immersa_scaffold8700.p1	0.09297	0.47826	3711.0	18.0	2.67123	GF_000011	2.4636	59.5997	43.0	0.0413	345.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_scaffold8700.p1	0.11111	0.0
Leucostegia_immersa_C263075.p1__Leucostegia_immersa_scaffold6090.p1	0.05255	0.53846	3711.0	18.0	3.07233	GF_000011	18.2642	1.0927	43.0	16.715	195.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_C263075.p1	0.11111	0.33333
Leucostegia_immersa_scaffold6090.p1__Leucostegia_immersa_scaffold8693.p1	0.12288	0.40789	3711.0	18.0	3.17451	GF_000011	0.4664	106.218	43.0	0.0044	456.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_scaffold8693.p1	0.11111	0.0
Leucostegia_immersa_scaffold5004.p1__Leucostegia_immersa_scaffold6090.p1	0.12935	0.42708	3711.0	18.0	2.37577	GF_000011	3.2127	111.0809	43.0	0.0289	480.0	Leucostegia_immersa_scaffold6090.p1	Leucostegia_immersa_scaffold5004.p1	0.11111	0.0
Leucostegia_immersa_scaffold2621.p1__Leucostegia_immersa_scaffold4739.p1	0.06144	0.77632	3711.0	18.0	0.3488	GF_000011	0.0	0.0	44.0	99.0	228.0	Leucostegia_immersa_scaffold2621.p1	Leucostegia_immersa_scaffold4739.p1	1.0	0.0
Leucostegia_immersa_C242558.p1__Leucostegia_immersa_scaffold2621.p1	0.11964	0.48649	3711.0	18.0	1.49607	GF_000011	6.253	5.0135	45.0	1.2472	444.0	Leucostegia_immersa_C242558.p1	Leucostegia_immersa_scaffold2621.p1	0.5	0.0
Leucostegia_immersa_C242558.p1__Leucostegia_immersa_scaffold4739.p1	0.05174	0.40104	3711.0	18.0	1.43271	GF_000011	6.253	5.0135	45.0	1.2472	192.0	Leucostegia_immersa_C242558.p1	Leucostegia_immersa_scaffold4739.p1	0.5	0.0
Leucostegia_immersa_C242558.p1__Leucostegia_immersa_C259415.p1	0.14309	0.42561	3711.0	18.0	1.49658	GF_000011	0.3906	29.2227	46.0	0.0134	531.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C242558.p1	0.33333	0.0
Leucostegia_immersa_C259415.p1__Leucostegia_immersa_scaffold2621.p1	0.13824	0.45029	3711.0	18.0	1.60185	GF_000011	16.9255	16.1141	46.0	1.0504	513.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_scaffold2621.p1	0.33333	0.0
Leucostegia_immersa_C259415.p1__Leucostegia_immersa_scaffold4739.p1	0.05659	0.37619	3711.0	18.0	1.53849	GF_000011	16.9255	16.1141	46.0	1.0504	210.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_scaffold4739.p1	0.33333	0.0
Leucostegia_immersa_C248934.p1__Leucostegia_immersa_C269430.p1	0.1536	0.48246	3711.0	18.0	1.40673	GF_000011	0.4097	0.8894	47.0	0.4606	570.0	Leucostegia_immersa_C248934.p1	Leucostegia_immersa_C269430.p1	1.0	1.0
Leucostegia_immersa_C245610.p1__Leucostegia_immersa_C258143.p1	0.14551	0.4963	3711.0	18.0	1.19291	GF_000011	0.303	41.12	48.0	0.0074	540.0	Leucostegia_immersa_C258143.p1	Leucostegia_immersa_C245610.p1	1.0	0.0
Leucostegia_immersa_C228818.p1__Leucostegia_immersa_C255545.p1	0.09539	0.46893	3711.0	18.0	1.54615	GF_000011	19.6102	11.1713	49.0	1.7554	354.0	Leucostegia_immersa_C228818.p1	Leucostegia_immersa_C255545.p1	1.0	0.0
Leucostegia_immersa_C228818.p1__Leucostegia_immersa_C258143.p1	0.0962	0.4958	3711.0	18.0	2.14695	GF_000011	23.8199	0.9967	50.0	23.8985	357.0	Leucostegia_immersa_C258143.p1	Leucostegia_immersa_C228818.p1	0.25	0.5
Leucostegia_immersa_C255545.p1__Leucostegia_immersa_C258143.p1	0.17866	0.41478	3711.0	18.0	1.7287	GF_000011	16.1641	17.8686	50.0	0.9046	663.0	Leucostegia_immersa_C258143.p1	Leucostegia_immersa_C255545.p1	0.25	0.0
Leucostegia_immersa_C228818.p1__Leucostegia_immersa_C245610.p1	0.10105	0.45067	3711.0	18.0	2.23472	GF_000011	13.107	23.9624	50.0	0.547	375.0	Leucostegia_immersa_C245610.p1	Leucostegia_immersa_C228818.p1	0.25	0.0
Leucostegia_immersa_C245610.p1__Leucostegia_immersa_C255545.p1	0.13905	0.44574	3711.0	18.0	1.81647	GF_000011	10.5746	0.3188	50.0	33.1747	516.0	Leucostegia_immersa_C245610.p1	Leucostegia_immersa_C255545.p1	0.25	0.5
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C258143.p1	0.11399	0.48463	3711.0	18.0	1.62581	GF_000011	1.636	61.8698	51.0	0.0264	423.0	Leucostegia_immersa_C258143.p1	Leucostegia_immersa_C228168.p1	0.25	0.0
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C245610.p1	0.07114	0.54924	3711.0	18.0	1.71358	GF_000011	12.091	17.2622	51.0	0.7004	264.0	Leucostegia_immersa_C245610.p1	Leucostegia_immersa_C228168.p1	0.25	0.0
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C228818.p1	0.0671	0.4739	3711.0	18.0	1.96452	GF_000011	12.2467	8.1317	51.0	1.506	249.0	Leucostegia_immersa_C228818.p1	Leucostegia_immersa_C228168.p1	0.25	0.0
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C255545.p1	0.06629	0.5935	3711.0	18.0	1.54627	GF_000011	0.5029	0.2518	51.0	1.9967	246.0	Leucostegia_immersa_C255545.p1	Leucostegia_immersa_C228168.p1	0.25	1.0
Leucostegia_immersa_C248934.p1__Leucostegia_immersa_C258143.p1	0.15521	0.36806	3711.0	18.0	1.96186	GF_000011	4.3416	5.3984	52.0	0.8042	576.0	Leucostegia_immersa_C248934.p1	Leucostegia_immersa_C258143.p1	0.1	0.0
Leucostegia_immersa_C245610.p1__Leucostegia_immersa_C248934.p1	0.14066	0.41762	3711.0	18.0	2.04963	GF_000011	11.2219	20.7523	52.0	0.5408	522.0	Leucostegia_immersa_C248934.p1	Leucostegia_immersa_C245610.p1	0.1	0.0
Leucostegia_immersa_C228818.p1__Leucostegia_immersa_C248934.p1	0.09863	0.44262	3711.0	18.0	2.30057	GF_000011	19.6639	11.7208	52.0	1.6777	366.0	Leucostegia_immersa_C248934.p1	Leucostegia_immersa_C228818.p1	0.1	0.0
Leucostegia_immersa_C248934.p1__Leucostegia_immersa_C255545.p1	0.1447	0.44693	3711.0	18.0	1.88232	GF_000011	1.6808	3.2739	52.0	0.5134	537.0	Leucostegia_immersa_C248934.p1	Leucostegia_immersa_C255545.p1	0.1	0.14286
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C248934.p1	0.07518	0.55914	3711.0	18.0	1.65183	GF_000011	23.8721	4.2386	52.0	5.6321	279.0	Leucostegia_immersa_C248934.p1	Leucostegia_immersa_C228168.p1	0.1	0.14286
Leucostegia_immersa_C258143.p1__Leucostegia_immersa_C269430.p1	0.21584	0.38577	3711.0	18.0	2.19471	GF_000011	22.6282	0.2286	52.0	99.0	801.0	Leucostegia_immersa_C269430.p1	Leucostegia_immersa_C258143.p1	0.1	0.14286
Leucostegia_immersa_C245610.p1__Leucostegia_immersa_C269430.p1	0.20776	0.40078	3711.0	18.0	2.28248	GF_000011	9.4046	0.6639	52.0	14.165	771.0	Leucostegia_immersa_C269430.p1	Leucostegia_immersa_C245610.p1	0.1	0.14286
Leucostegia_immersa_C228818.p1__Leucostegia_immersa_C269430.p1	0.10024	0.46237	3711.0	18.0	2.53342	GF_000011	8.1763	0.7761	52.0	10.5346	372.0	Leucostegia_immersa_C269430.p1	Leucostegia_immersa_C228818.p1	0.1	0.14286
Leucostegia_immersa_C255545.p1__Leucostegia_immersa_C269430.p1	0.14632	0.40884	3711.0	18.0	2.11517	GF_000011	3.8446	0.2386	52.0	16.1157	543.0	Leucostegia_immersa_C269430.p1	Leucostegia_immersa_C255545.p1	0.1	0.14286
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C269430.p1	0.1156	0.45221	3711.0	18.0	1.88468	GF_000011	3.028	1.8141	52.0	1.6692	429.0	Leucostegia_immersa_C269430.p1	Leucostegia_immersa_C228168.p1	0.1	0.14286
Leucostegia_immersa_C248934.p1__Leucostegia_immersa_C259415.p1	0.16087	0.44054	3711.0	18.0	1.80334	GF_000011	1.0859	0.6287	53.0	1.727	597.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C248934.p1	0.03571	0.11111
Leucostegia_immersa_C259415.p1__Leucostegia_immersa_C269430.p1	0.20695	0.36589	3711.0	18.0	2.03619	GF_000011	9.498	0.3523	53.0	26.9584	768.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C269430.p1	0.03571	0.11111
Leucostegia_immersa_C258143.p1__Leucostegia_immersa_C259415.p1	0.17138	0.39308	3711.0	18.0	2.00438	GF_000011	2.205	6.3128	53.0	0.3493	636.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C258143.p1	0.03571	0.0
Leucostegia_immersa_C245610.p1__Leucostegia_immersa_C259415.p1	0.17947	0.41291	3711.0	18.0	2.09215	GF_000011	2.3807	56.9537	53.0	0.0418	666.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C245610.p1	0.03571	0.0
Leucostegia_immersa_C228818.p1__Leucostegia_immersa_C259415.p1	0.10186	0.46561	3711.0	18.0	2.34309	GF_000011	1.695	0.482	53.0	3.5164	378.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C228818.p1	0.03571	0.11111
Leucostegia_immersa_C255545.p1__Leucostegia_immersa_C259415.p1	0.13339	0.43434	3711.0	18.0	1.92484	GF_000011	25.6654	6.1761	53.0	4.1556	495.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C255545.p1	0.03571	0.0
Leucostegia_immersa_C228168.p1__Leucostegia_immersa_C259415.p1	0.08812	0.51376	3711.0	18.0	1.69435	GF_000011	0.2189	8.9743	53.0	0.0244	327.0	Leucostegia_immersa_C259415.p1	Leucostegia_immersa_C228168.p1	0.03571	0.0
Leucostegia_immersa_C242558.p1__Leucostegia_immersa_C248934.p1	0.12854	0.42138	3711.0	18.0	1.84878	GF_000011	0.7057	0.8423	53.0	0.8378	477.0	Leucostegia_immersa_C242558.p1	Leucostegia_immersa_C248934.p1	0.03571	0.11111
Leucostegia_immersa_C242558.p1__Leucostegia_immersa_C269430.p1	0.16572	0.39512	3711.0	18.0	2.08163	GF_000011	3.3509	28.5141	53.0	0.1175	615.0	Leucostegia_immersa_C242558.p1	Leucostegia_immersa_C269430.p1	0.03571	0.0
Leucostegia_immersa_C242558.p1__Leucostegia_immersa_C258143.p1	0.15521	0.41493	3711.0	18.0	2.04982	GF_000011	20.0529	10.9803	53.0	1.8263	576.0	Leucostegia_immersa_C242558.p1	Leucostegia_immersa_C258143.p1	0.03571	0.0
