	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
Pleurosoriopsis_makinoi_C667567.p1__Pleurosoriopsis_makinoi_scaffold10070.p1	0.40513	0.55696	585.0	204.0	1.38404	GF_000502	0.5111	31.3878	10.0	0.0163	237.0	Pleurosoriopsis_makinoi_C667567.p1	Pleurosoriopsis_makinoi_scaffold10070.p1	0.125	0.0
Pleurosoriopsis_makinoi_C664905.p1__Pleurosoriopsis_makinoi_C667567.p1	0.40513	0.52321	585.0	204.0	1.50059	GF_000502	0.5228	68.4121	10.0	0.0076	237.0	Pleurosoriopsis_makinoi_C667567.p1	Pleurosoriopsis_makinoi_C664905.p1	0.125	0.0
Pleurosoriopsis_makinoi_C667567.p1__Pleurosoriopsis_makinoi_scaffold8967.p1	0.42051	0.53252	585.0	204.0	1.73487	GF_000502	0.5473	65.765	10.0	0.0083	246.0	Pleurosoriopsis_makinoi_C667567.p1	Pleurosoriopsis_makinoi_scaffold8967.p1	0.125	0.0
Pleurosoriopsis_makinoi_C666899.p1__Pleurosoriopsis_makinoi_C667567.p1	0.44615	0.49425	585.0	204.0	1.66884	GF_000502	0.6254	5.3554	10.0	0.1168	261.0	Pleurosoriopsis_makinoi_C667567.p1	Pleurosoriopsis_makinoi_C666899.p1	0.125	0.0
Pleurosoriopsis_makinoi_scaffold9758.p1__Pleurosoriopsis_makinoi_scaffold9783.p1	0.95337	0.8442	579.0	552.0	0.238	GF_003125	0.1352	0.3103	2.0	0.4357	552.0	Pleurosoriopsis_makinoi_scaffold9758.p1	Pleurosoriopsis_makinoi_scaffold9783.p1	1.0	1.0
Pleurosoriopsis_makinoi_C675327.p1__Pleurosoriopsis_makinoi_scaffold10016.p1	0.51716	0.54028	1224.0	633.0	0.89754	GF_002318	0.4868	24.0101	2.0	0.0203	633.0	Pleurosoriopsis_makinoi_C675327.p1	Pleurosoriopsis_makinoi_scaffold10016.p1	1.0	0.0
Pleurosoriopsis_makinoi_C679131.p1__Pleurosoriopsis_makinoi_scaffold3139.p1	0.96035	0.57492	681.0	654.0	0.77782	GF_002403	0.4039	3.274	2.0	0.1234	654.0	Pleurosoriopsis_makinoi_C679131.p1	Pleurosoriopsis_makinoi_scaffold3139.p1	1.0	1.0
Pleurosoriopsis_makinoi_scaffold6180.p1__Pleurosoriopsis_makinoi_scaffold8291.p1	0.33532	0.52296	2013.0	675.0	1.02884	GF_003057	0.5346	25.193	2.0	0.0212	675.0	Pleurosoriopsis_makinoi_scaffold6180.p1	Pleurosoriopsis_makinoi_scaffold8291.p1	1.0	0.0
Pleurosoriopsis_makinoi_C686307.p1__Pleurosoriopsis_makinoi_scaffold13339.p1	0.379	0.49398	1314.0	498.0	1.17904	GF_002556	0.6081	20.4844	2.0	0.0297	498.0	Pleurosoriopsis_makinoi_C686307.p1	Pleurosoriopsis_makinoi_scaffold13339.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold2557.p1__Pleurosoriopsis_makinoi_scaffold2558.p1	0.50521	1.0	576.0	255.0	0.0011	GF_001680	0.0	0.0	3.0	0.001	291.0	Pleurosoriopsis_makinoi_scaffold2557.p1	Pleurosoriopsis_makinoi_scaffold2558.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold10798.p1__Pleurosoriopsis_makinoi_scaffold2557.p1	0.44271	0.75294	576.0	255.0	0.7759	GF_001680	0.2519	0.4926	4.0	0.5113	255.0	Pleurosoriopsis_makinoi_scaffold10798.p1	Pleurosoriopsis_makinoi_scaffold2557.p1	0.5	0.5
Pleurosoriopsis_makinoi_scaffold10798.p1__Pleurosoriopsis_makinoi_scaffold2558.p1	0.59896	0.65507	576.0	255.0	0.7759	GF_001680	0.2519	0.4926	4.0	0.5113	345.0	Pleurosoriopsis_makinoi_scaffold10798.p1	Pleurosoriopsis_makinoi_scaffold2558.p1	0.5	0.5
Pleurosoriopsis_makinoi_C665497.p1__Pleurosoriopsis_makinoi_C671115.p1	0.27403	0.51741	1467.0	387.0	1.07367	GF_000971	0.6668	55.0774	4.0	0.0121	402.0	Pleurosoriopsis_makinoi_C665497.p1	Pleurosoriopsis_makinoi_C671115.p1	1.0	0.0
Pleurosoriopsis_makinoi_C678801.p1__Pleurosoriopsis_makinoi_scaffold9338.p1	0.47035	0.42754	1467.0	387.0	1.68051	GF_000971	1.0864	5.2054	5.0	0.2087	690.0	Pleurosoriopsis_makinoi_C678801.p1	Pleurosoriopsis_makinoi_scaffold9338.p1	1.0	0.0
Pleurosoriopsis_makinoi_C665497.p1__Pleurosoriopsis_makinoi_C678801.p1	0.28016	0.43309	1467.0	387.0	1.95892	GF_000971	1.1119	3.4096	6.0	0.3261	411.0	Pleurosoriopsis_makinoi_C665497.p1	Pleurosoriopsis_makinoi_C678801.p1	0.25	1.0
Pleurosoriopsis_makinoi_C665497.p1__Pleurosoriopsis_makinoi_scaffold9338.p1	0.27403	0.38557	1467.0	387.0	1.94333	GF_000971	1.0032	62.6414	6.0	0.016	402.0	Pleurosoriopsis_makinoi_C665497.p1	Pleurosoriopsis_makinoi_scaffold9338.p1	0.25	0.0
Pleurosoriopsis_makinoi_C671115.p1__Pleurosoriopsis_makinoi_C678801.p1	0.26789	0.40712	1467.0	387.0	1.73285	GF_000971	1.0669	58.1791	6.0	0.0183	393.0	Pleurosoriopsis_makinoi_C671115.p1	Pleurosoriopsis_makinoi_C678801.p1	0.25	0.0
Pleurosoriopsis_makinoi_C671115.p1__Pleurosoriopsis_makinoi_scaffold9338.p1	0.26994	0.41414	1467.0	387.0	1.71726	GF_000971	0.8817	62.0981	6.0	0.0142	396.0	Pleurosoriopsis_makinoi_C671115.p1	Pleurosoriopsis_makinoi_scaffold9338.p1	0.25	0.0
Pleurosoriopsis_makinoi_C688199.p1__Pleurosoriopsis_makinoi_scaffold7743.p1	0.94355	0.66738	1488.0	1404.0	0.4663	GF_002601	0.2425	2.4505	2.0	0.099	1404.0	Pleurosoriopsis_makinoi_C688199.p1	Pleurosoriopsis_makinoi_scaffold7743.p1	1.0	1.0
Pleurosoriopsis_makinoi_C635943.p1__Pleurosoriopsis_makinoi_C676009.p1	0.28475	0.65879	1338.0	39.0	0.42227	GF_001253	0.3222	32.4535	3.0	0.0099	381.0	Pleurosoriopsis_makinoi_C635943.p1	Pleurosoriopsis_makinoi_C676009.p1	1.0	0.0
Pleurosoriopsis_makinoi_C635943.p1__Pleurosoriopsis_makinoi_C658879.p1	0.02915	0.58974	1338.0	39.0	0.72359	GF_001253	0.3011	47.0156	4.0	0.0064	39.0	Pleurosoriopsis_makinoi_C658879.p1	Pleurosoriopsis_makinoi_C635943.p1	0.5	0.0
Pleurosoriopsis_makinoi_C658879.p1__Pleurosoriopsis_makinoi_C676009.p1	0.35426	0.59705	1338.0	39.0	0.8481	GF_001253	0.1388	0.0014	4.0	99.0	474.0	Pleurosoriopsis_makinoi_C658879.p1	Pleurosoriopsis_makinoi_C676009.p1	0.5	0.0
Pleurosoriopsis_makinoi_scaffold1590.p1__Pleurosoriopsis_makinoi_scaffold1591.p1	1.0	1.0	1470.0	708.0	0.0	GF_001727	0.0	0.0	3.0	0.5014	1470.0	Pleurosoriopsis_makinoi_scaffold1590.p1	Pleurosoriopsis_makinoi_scaffold1591.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold1590.p1__Pleurosoriopsis_makinoi_scaffold1662.p1	0.48163	0.87712	1470.0	708.0	0.11964	GF_001727	0.0558	0.4573	4.0	0.1221	708.0	Pleurosoriopsis_makinoi_scaffold1590.p1	Pleurosoriopsis_makinoi_scaffold1662.p1	0.5	0.5
Pleurosoriopsis_makinoi_scaffold1591.p1__Pleurosoriopsis_makinoi_scaffold1662.p1	0.48163	0.87712	1470.0	708.0	0.11964	GF_001727	0.0558	0.4573	4.0	0.1221	708.0	Pleurosoriopsis_makinoi_scaffold1591.p1	Pleurosoriopsis_makinoi_scaffold1662.p1	0.5	0.5
Pleurosoriopsis_makinoi_C640359.p2__Pleurosoriopsis_makinoi_C646623.p1	0.63687	0.6345	537.0	342.0	0.41698	GF_001947	0.2368	50.7181	2.0	0.0047	342.0	Pleurosoriopsis_makinoi_C640359.p2	Pleurosoriopsis_makinoi_C646623.p1	1.0	0.0
Pleurosoriopsis_makinoi_C651036.p1__Pleurosoriopsis_makinoi_scaffold13924.p2	0.32397	0.56647	1602.0	78.0	0.79414	GF_000349	0.587	10.3425	7.0	0.0568	519.0	Pleurosoriopsis_makinoi_C651036.p1	Pleurosoriopsis_makinoi_scaffold13924.p2	1.0	0.0
Pleurosoriopsis_makinoi_C651036.p1__Pleurosoriopsis_makinoi_C656941.p1	0.31273	0.4012	1602.0	78.0	2.22322	GF_000349	0.8339	2.5115	8.0	0.332	501.0	Pleurosoriopsis_makinoi_C656941.p1	Pleurosoriopsis_makinoi_C651036.p1	0.5	1.0
Pleurosoriopsis_makinoi_C656941.p1__Pleurosoriopsis_makinoi_scaffold13924.p2	0.36891	0.39425	1602.0	78.0	2.08042	GF_000349	0.7494	79.8584	8.0	0.0094	591.0	Pleurosoriopsis_makinoi_C656941.p1	Pleurosoriopsis_makinoi_scaffold13924.p2	0.5	0.0
Pleurosoriopsis_makinoi_scaffold7618.p1__Pleurosoriopsis_makinoi_scaffold7619.p1	0.94569	1.0	1602.0	78.0	0.0	GF_000349	0.0	0.0	9.0	99.0	1515.0	Pleurosoriopsis_makinoi_scaffold7619.p1	Pleurosoriopsis_makinoi_scaffold7618.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold13775.p2__Pleurosoriopsis_makinoi_scaffold7619.p1	0.23408	0.71733	1602.0	78.0	0.24473	GF_000349	0.1337	1.1706	10.0	0.1142	375.0	Pleurosoriopsis_makinoi_scaffold7619.p1	Pleurosoriopsis_makinoi_scaffold13775.p2	0.5	0.5
Pleurosoriopsis_makinoi_scaffold13775.p2__Pleurosoriopsis_makinoi_scaffold7618.p1	0.23408	0.71733	1602.0	78.0	0.24473	GF_000349	0.1337	1.1706	10.0	0.1142	375.0	Pleurosoriopsis_makinoi_scaffold7618.p1	Pleurosoriopsis_makinoi_scaffold13775.p2	0.5	0.5
Pleurosoriopsis_makinoi_scaffold13775.p1__Pleurosoriopsis_makinoi_scaffold7619.p1	0.5618	0.61889	1602.0	78.0	0.72899	GF_000349	0.9509	68.1339	11.0	0.014	900.0	Pleurosoriopsis_makinoi_scaffold13775.p1	Pleurosoriopsis_makinoi_scaffold7619.p1	0.33333	0.0
Pleurosoriopsis_makinoi_scaffold13775.p1__Pleurosoriopsis_makinoi_scaffold7618.p1	0.5618	0.61889	1602.0	78.0	0.72899	GF_000349	0.9509	68.1339	11.0	0.014	900.0	Pleurosoriopsis_makinoi_scaffold13775.p1	Pleurosoriopsis_makinoi_scaffold7618.p1	0.33333	0.0
Pleurosoriopsis_makinoi_scaffold13775.p1__Pleurosoriopsis_makinoi_scaffold13775.p2	0.04869	0.41026	1602.0	78.0	0.79476	GF_000349	1.2322	17.853	11.0	0.069	78.0	Pleurosoriopsis_makinoi_scaffold13775.p1	Pleurosoriopsis_makinoi_scaffold13775.p2	0.33333	0.0
Pleurosoriopsis_makinoi_C656941.p1__Pleurosoriopsis_makinoi_scaffold13775.p1	0.19101	0.45752	1602.0	78.0	2.13899	GF_000349	1.2609	69.1838	12.0	0.0182	306.0	Pleurosoriopsis_makinoi_C656941.p1	Pleurosoriopsis_makinoi_scaffold13775.p1	0.08333	0.0
Pleurosoriopsis_makinoi_C656941.p1__Pleurosoriopsis_makinoi_scaffold7619.p1	0.36704	0.40476	1602.0	78.0	2.29326	GF_000349	0.3684	78.9217	12.0	0.0047	588.0	Pleurosoriopsis_makinoi_C656941.p1	Pleurosoriopsis_makinoi_scaffold7619.p1	0.08333	0.0
Pleurosoriopsis_makinoi_C656941.p1__Pleurosoriopsis_makinoi_scaffold7618.p1	0.36704	0.40476	1602.0	78.0	2.29326	GF_000349	0.3684	78.9225	12.0	0.0047	588.0	Pleurosoriopsis_makinoi_C656941.p1	Pleurosoriopsis_makinoi_scaffold7618.p1	0.08333	0.0
Pleurosoriopsis_makinoi_C656941.p1__Pleurosoriopsis_makinoi_scaffold13775.p2	0.18165	0.41581	1602.0	78.0	2.35903	GF_000349	0.3037	83.5444	12.0	0.0036	291.0	Pleurosoriopsis_makinoi_C656941.p1	Pleurosoriopsis_makinoi_scaffold13775.p2	0.08333	0.0
Pleurosoriopsis_makinoi_C651036.p1__Pleurosoriopsis_makinoi_scaffold13775.p1	0.18914	0.40924	1602.0	78.0	2.35435	GF_000349	0.9437	16.8615	12.0	0.056	303.0	Pleurosoriopsis_makinoi_C651036.p1	Pleurosoriopsis_makinoi_scaffold13775.p1	0.08333	0.0
Pleurosoriopsis_makinoi_C651036.p1__Pleurosoriopsis_makinoi_scaffold7619.p1	0.31648	0.37278	1602.0	78.0	2.50862	GF_000349	1.059	1.114	12.0	0.9507	507.0	Pleurosoriopsis_makinoi_C651036.p1	Pleurosoriopsis_makinoi_scaffold7619.p1	0.08333	0.5
Pleurosoriopsis_makinoi_C651036.p1__Pleurosoriopsis_makinoi_scaffold7618.p1	0.31648	0.37278	1602.0	78.0	2.50862	GF_000349	1.059	1.114	12.0	0.9507	507.0	Pleurosoriopsis_makinoi_C651036.p1	Pleurosoriopsis_makinoi_scaffold7618.p1	0.08333	0.5
Pleurosoriopsis_makinoi_C651036.p1__Pleurosoriopsis_makinoi_scaffold13775.p2	0.13296	0.37089	1602.0	78.0	2.57439	GF_000349	10.8835	20.1585	12.0	0.5399	213.0	Pleurosoriopsis_makinoi_C651036.p1	Pleurosoriopsis_makinoi_scaffold13775.p2	0.08333	0.0
Pleurosoriopsis_makinoi_scaffold13775.p1__Pleurosoriopsis_makinoi_scaffold13924.p2	0.32397	0.37765	1602.0	78.0	2.21155	GF_000349	2.5771	17.6179	12.0	0.1463	519.0	Pleurosoriopsis_makinoi_scaffold13924.p2	Pleurosoriopsis_makinoi_scaffold13775.p1	0.08333	0.0
Pleurosoriopsis_makinoi_scaffold13924.p2__Pleurosoriopsis_makinoi_scaffold7619.p1	0.52434	0.38095	1602.0	78.0	2.36582	GF_000349	0.9815	16.9916	12.0	0.0578	840.0	Pleurosoriopsis_makinoi_scaffold13924.p2	Pleurosoriopsis_makinoi_scaffold7619.p1	0.08333	0.0
Pleurosoriopsis_makinoi_scaffold13924.p2__Pleurosoriopsis_makinoi_scaffold7618.p1	0.52434	0.38095	1602.0	78.0	2.36582	GF_000349	0.9815	16.9917	12.0	0.0578	840.0	Pleurosoriopsis_makinoi_scaffold13924.p2	Pleurosoriopsis_makinoi_scaffold7618.p1	0.08333	0.0
Pleurosoriopsis_makinoi_scaffold13775.p2__Pleurosoriopsis_makinoi_scaffold13924.p2	0.20974	0.39881	1602.0	78.0	2.43159	GF_000349	0.859	5.3105	12.0	0.1618	336.0	Pleurosoriopsis_makinoi_scaffold13924.p2	Pleurosoriopsis_makinoi_scaffold13775.p2	0.08333	0.0
Pleurosoriopsis_makinoi_C620671.p1__Pleurosoriopsis_makinoi_scaffold6774.p1	0.10898	0.45495	2037.0	9.0	1.28688	GF_000577	2.4672	60.6015	5.0	0.0407	222.0	Pleurosoriopsis_makinoi_C620671.p1	Pleurosoriopsis_makinoi_scaffold6774.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold1257.p1__Pleurosoriopsis_makinoi_scaffold1258.p1	0.4109	1.0	2037.0	9.0	0.00109	GF_000577	0.0	0.0	6.0	0.001	837.0	Pleurosoriopsis_makinoi_scaffold1258.p1	Pleurosoriopsis_makinoi_scaffold1257.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold11162.p1__Pleurosoriopsis_makinoi_scaffold1258.p1	0.12813	0.42146	2037.0	9.0	1.26504	GF_000577	10.6582	71.8654	7.0	0.1483	261.0	Pleurosoriopsis_makinoi_scaffold11162.p1	Pleurosoriopsis_makinoi_scaffold1258.p1	0.5	0.0
Pleurosoriopsis_makinoi_scaffold11162.p1__Pleurosoriopsis_makinoi_scaffold1257.p1	0.02946	0.41667	2037.0	9.0	1.26503	GF_000577	5.4792	107.8531	7.0	0.0508	60.0	Pleurosoriopsis_makinoi_scaffold11162.p1	Pleurosoriopsis_makinoi_scaffold1257.p1	0.5	0.0
Pleurosoriopsis_makinoi_C620671.p1__Pleurosoriopsis_makinoi_scaffold11162.p1	0.14728	0.41333	2037.0	9.0	1.49922	GF_000577	21.7134	1.5015	8.0	14.4612	300.0	Pleurosoriopsis_makinoi_C620671.p1	Pleurosoriopsis_makinoi_scaffold11162.p1	0.16667	0.16667
Pleurosoriopsis_makinoi_C620671.p1__Pleurosoriopsis_makinoi_scaffold1258.p1	0.10457	0.43192	2037.0	9.0	1.21234	GF_000577	0.314	3.1991	8.0	0.0982	213.0	Pleurosoriopsis_makinoi_C620671.p1	Pleurosoriopsis_makinoi_scaffold1258.p1	0.16667	0.16667
Pleurosoriopsis_makinoi_C620671.p1__Pleurosoriopsis_makinoi_scaffold1257.p1	0.00589	0.66667	2037.0	9.0	1.21233	GF_000577	0.314	3.1991	8.0	0.0982	12.0	Pleurosoriopsis_makinoi_C620671.p1	Pleurosoriopsis_makinoi_scaffold1257.p1	0.16667	0.16667
Pleurosoriopsis_makinoi_scaffold11162.p1__Pleurosoriopsis_makinoi_scaffold6774.p1	0.1296	0.42045	2037.0	9.0	1.64902	GF_000577	19.1124	0.2004	8.0	95.3501	264.0	Pleurosoriopsis_makinoi_scaffold6774.p1	Pleurosoriopsis_makinoi_scaffold11162.p1	0.16667	0.16667
Pleurosoriopsis_makinoi_scaffold1258.p1__Pleurosoriopsis_makinoi_scaffold6774.p1	0.24742	0.44841	2037.0	9.0	1.36214	GF_000577	1.5036	3.6296	8.0	0.4143	504.0	Pleurosoriopsis_makinoi_scaffold6774.p1	Pleurosoriopsis_makinoi_scaffold1258.p1	0.16667	0.16667
Pleurosoriopsis_makinoi_scaffold1257.p1__Pleurosoriopsis_makinoi_scaffold6774.p1	0.14875	0.44554	2037.0	9.0	1.36213	GF_000577	1.5036	3.6296	8.0	0.4143	303.0	Pleurosoriopsis_makinoi_scaffold6774.p1	Pleurosoriopsis_makinoi_scaffold1257.p1	0.16667	0.16667
Pleurosoriopsis_makinoi_scaffold3183.p1__Pleurosoriopsis_makinoi_scaffold3184.p1	1.0	1.0	1758.0	669.0	0.0	GF_001381	0.0	0.0	3.0	0.001	1758.0	Pleurosoriopsis_makinoi_scaffold3184.p1	Pleurosoriopsis_makinoi_scaffold3183.p1	1.0	0.0
Pleurosoriopsis_makinoi_C660885.p1__Pleurosoriopsis_makinoi_scaffold3184.p1	0.38055	0.52765	1758.0	669.0	0.8187	GF_001381	0.469	63.908	4.0	0.0073	669.0	Pleurosoriopsis_makinoi_C660885.p1	Pleurosoriopsis_makinoi_scaffold3184.p1	0.5	0.0
Pleurosoriopsis_makinoi_C660885.p1__Pleurosoriopsis_makinoi_scaffold3183.p1	0.38055	0.52765	1758.0	669.0	0.8187	GF_001381	0.469	63.9082	4.0	0.0073	669.0	Pleurosoriopsis_makinoi_C660885.p1	Pleurosoriopsis_makinoi_scaffold3183.p1	0.5	0.0
Pleurosoriopsis_makinoi_C679081.p1__Pleurosoriopsis_makinoi_scaffold11578.p1	0.80357	0.40278	1344.0	1080.0	1.8341	GF_002401	0.9055	62.6479	2.0	0.0145	1080.0	Pleurosoriopsis_makinoi_C679081.p1	Pleurosoriopsis_makinoi_scaffold11578.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold10048.p1__Pleurosoriopsis_makinoi_scaffold12635.p1	0.5	0.5954	870.0	429.0	0.64892	GF_001414	0.4114	3.078	3.0	0.1336	435.0	Pleurosoriopsis_makinoi_scaffold10048.p1	Pleurosoriopsis_makinoi_scaffold12635.p1	1.0	1.0
Pleurosoriopsis_makinoi_scaffold10048.p1__Pleurosoriopsis_makinoi_scaffold6284.p1	0.95172	0.46377	870.0	429.0	1.37386	GF_001414	0.9543	54.0131	4.0	0.0177	828.0	Pleurosoriopsis_makinoi_scaffold6284.p1	Pleurosoriopsis_makinoi_scaffold10048.p1	0.5	0.0
Pleurosoriopsis_makinoi_scaffold12635.p1__Pleurosoriopsis_makinoi_scaffold6284.p1	0.4931	0.45455	870.0	429.0	1.44068	GF_001414	0.9092	2.5202	4.0	0.3608	429.0	Pleurosoriopsis_makinoi_scaffold6284.p1	Pleurosoriopsis_makinoi_scaffold12635.p1	0.5	1.0
Pleurosoriopsis_makinoi_scaffold13039.p1__Pleurosoriopsis_makinoi_scaffold9788.p1	0.37838	0.65873	1665.0	630.0	0.50046	GF_002835	0.3038	1.5605	2.0	0.1947	630.0	Pleurosoriopsis_makinoi_scaffold13039.p1	Pleurosoriopsis_makinoi_scaffold9788.p1	1.0	1.0
Pleurosoriopsis_makinoi_C637087.p1__Pleurosoriopsis_makinoi_C685799.p1	0.23002	0.48588	1539.0	339.0	1.13993	GF_000870	0.5858	67.8647	4.0	0.0086	354.0	Pleurosoriopsis_makinoi_C637087.p1	Pleurosoriopsis_makinoi_C685799.p1	1.0	0.0
Pleurosoriopsis_makinoi_C682825.p1__Pleurosoriopsis_makinoi_C686857.p1	0.81871	0.40794	1539.0	339.0	1.81376	GF_000870	1.0588	5.7166	5.0	0.1852	1260.0	Pleurosoriopsis_makinoi_C682825.p1	Pleurosoriopsis_makinoi_C686857.p1	1.0	0.0
Pleurosoriopsis_makinoi_C637087.p1__Pleurosoriopsis_makinoi_C682825.p1	0.24366	0.384	1539.0	339.0	2.4272	GF_000870	1.163	5.3395	6.0	0.2178	375.0	Pleurosoriopsis_makinoi_C637087.p1	Pleurosoriopsis_makinoi_C682825.p1	0.25	0.0
Pleurosoriopsis_makinoi_C637087.p1__Pleurosoriopsis_makinoi_C686857.p1	0.25341	0.41795	1539.0	339.0	1.97414	GF_000870	0.9258	12.03	6.0	0.077	390.0	Pleurosoriopsis_makinoi_C637087.p1	Pleurosoriopsis_makinoi_C686857.p1	0.25	0.0
Pleurosoriopsis_makinoi_C682825.p1__Pleurosoriopsis_makinoi_C685799.p1	0.75049	0.37576	1539.0	339.0	2.09739	GF_000870	1.0502	57.4641	6.0	0.0183	1155.0	Pleurosoriopsis_makinoi_C685799.p1	Pleurosoriopsis_makinoi_C682825.p1	0.25	0.0
Pleurosoriopsis_makinoi_C685799.p1__Pleurosoriopsis_makinoi_C686857.p1	0.77583	0.43886	1539.0	339.0	1.64433	GF_000870	0.8223	65.5901	6.0	0.0125	1194.0	Pleurosoriopsis_makinoi_C685799.p1	Pleurosoriopsis_makinoi_C686857.p1	0.25	0.0
Pleurosoriopsis_makinoi_scaffold3989.p1__Pleurosoriopsis_makinoi_scaffold3990.p1	0.52009	1.0	1269.0	612.0	0.0	GF_000554	0.0	0.0	6.0	0.001	660.0	Pleurosoriopsis_makinoi_scaffold3990.p1	Pleurosoriopsis_makinoi_scaffold3989.p1	1.0	0.0
Pleurosoriopsis_makinoi_scaffold3990.p1__Pleurosoriopsis_makinoi_scaffold3993.p1	0.52009	0.94091	1269.0	612.0	0.05115	GF_000554	0.0196	0.2214	7.0	0.0885	660.0	Pleurosoriopsis_makinoi_scaffold3993.p1	Pleurosoriopsis_makinoi_scaffold3990.p1	0.5	0.5
Pleurosoriopsis_makinoi_scaffold3989.p1__Pleurosoriopsis_makinoi_scaffold3993.p1	0.52009	0.94091	1269.0	612.0	0.05115	GF_000554	0.0196	0.2214	7.0	0.0885	660.0	Pleurosoriopsis_makinoi_scaffold3993.p1	Pleurosoriopsis_makinoi_scaffold3989.p1	0.5	0.5
