	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
C254231.p1__C261215.p1	0.64545	0.4723	1650.0	399.0	1.67171	GF_000870	0.7759	3.2571	6.0	0.2382	1065.0	C261215.p1	C254231.p1	0.25	1.0
C254893.p1__C261215.p1	0.58182	0.41667	1650.0	399.0	2.06446	GF_000870	0.8727	65.5488	6.0	0.0133	960.0	C261215.p1	C254893.p1	0.25	0.0
scaffold7592.p1__scaffold7593.p1	0.91827	1.0	1248.0	843.0	0.0011	GF_001705	0.0	0.0	3.0	0.001	1146.0	scaffold7593.p1	scaffold7592.p1	1.0	0.0
scaffold12854.p1__scaffold7593.p1	0.67548	0.51008	1248.0	843.0	1.09462	GF_001705	0.5654	29.8795	4.0	0.0189	843.0	scaffold12854.p1	scaffold7593.p1	0.5	0.0
scaffold12854.p1__scaffold7592.p1	0.67548	0.51008	1248.0	843.0	1.09462	GF_001705	0.5654	29.8991	4.0	0.0189	843.0	scaffold12854.p1	scaffold7592.p1	0.5	0.0
C242370.p1__scaffold8966.p1	0.24306	0.52063	1296.0	237.0	1.1764	GF_001355	0.5978	69.2551	3.0	0.0086	315.0	C242370.p1	scaffold8966.p1	1.0	0.0
C242370.p1__scaffold6032.p1	0.18287	0.40506	1296.0	237.0	1.82763	GF_001355	1.0308	64.1393	4.0	0.0161	237.0	scaffold6032.p1	C242370.p1	0.5	0.0
scaffold6032.p1__scaffold8966.p1	0.5162	0.42302	1296.0	237.0	1.57607	GF_001355	0.8657	13.8686	4.0	0.0624	669.0	scaffold6032.p1	scaffold8966.p1	0.5	0.0
scaffold7324.p1__scaffold7325.p2	1.0	1.0	702.0	702.0	0.0	GF_003008	0.0	0.0	2.0	0.3568	702.0	scaffold7324.p1	scaffold7325.p2	1.0	0.0
C246384.p1__C265154.p1	0.27706	0.48785	2079.0	576.0	1.15416	GF_002147	0.6374	55.2267	2.0	0.0115	576.0	C246384.p1	C265154.p1	1.0	0.0
scaffold2236.p1__scaffold2237.p1	0.94421	1.0	699.0	660.0	0.00054	GF_002210	0.0	0.0	2.0	0.3532	660.0	scaffold2236.p1	scaffold2237.p1	1.0	0.0
C245844.p1__scaffold7185.p1	0.61818	0.71242	495.0	306.0	0.72494	GF_002134	0.3245	0.6981	2.0	0.4648	306.0	C245844.p1	scaffold7185.p1	1.0	1.0
C261497.p1__C266024.p1	0.81703	0.49593	1656.0	1353.0	1.09216	GF_002487	0.6047	65.6387	2.0	0.0092	1353.0	C261497.p1	C266024.p1	1.0	0.0
C246520.p1__C254327.p1	0.74812	0.73032	798.0	597.0	0.51402	GF_002149	0.27	0.6288	2.0	0.4294	597.0	C246520.p1	C254327.p1	1.0	1.0
C239426.p1__scaffold6409.p1	0.56557	0.50725	732.0	414.0	0.97242	GF_002038	0.4767	74.7293	2.0	0.0064	414.0	C239426.p1	scaffold6409.p1	1.0	0.0
scaffold11346.p1__scaffold12388.p2	0.17768	0.5978	2043.0	216.0	0.60464	GF_000738	0.2506	17.9289	5.0	0.014	363.0	scaffold11346.p1	scaffold12388.p2	1.0	0.0
scaffold68.p1__scaffold69.p1	0.55066	0.99644	2043.0	216.0	0.01012	GF_000738	0.0	0.0	6.0	0.0971	1125.0	scaffold68.p1	scaffold69.p1	1.0	0.0
C264165.p1__scaffold68.p1	0.5301	0.62696	2043.0	216.0	0.64826	GF_000738	0.2175	1.4326	7.0	0.1518	1083.0	C264165.p1	scaffold68.p1	0.5	0.5
C264165.p1__scaffold69.p1	0.5301	0.62604	2043.0	216.0	0.65728	GF_000738	0.2175	1.4326	7.0	0.1518	1083.0	C264165.p1	scaffold69.p1	0.5	0.5
C264165.p1__scaffold11346.p1	0.48605	0.42699	2043.0	216.0	1.82325	GF_000738	0.6165	5.4834	8.0	0.1124	993.0	scaffold11346.p1	C264165.p1	0.16667	0.0
scaffold11346.p1__scaffold68.p1	0.37298	0.44094	2043.0	216.0	1.63391	GF_000738	0.6717	74.0161	8.0	0.0091	762.0	scaffold11346.p1	scaffold68.p1	0.16667	0.0
scaffold11346.p1__scaffold69.p1	0.37298	0.44094	2043.0	216.0	1.64293	GF_000738	0.6717	74.0161	8.0	0.0091	762.0	scaffold11346.p1	scaffold69.p1	0.16667	0.0
C264165.p1__scaffold12388.p2	0.1674	0.47661	2043.0	216.0	1.79151	GF_000738	0.6344	63.0126	8.0	0.0101	342.0	scaffold12388.p2	C264165.p1	0.16667	0.0
scaffold12388.p2__scaffold68.p1	0.10573	0.39815	2043.0	216.0	1.60217	GF_000738	0.8022	72.3718	8.0	0.0111	216.0	scaffold12388.p2	scaffold68.p1	0.16667	0.0
scaffold12388.p2__scaffold69.p1	0.10573	0.39815	2043.0	216.0	1.61119	GF_000738	0.8022	72.3718	8.0	0.0111	216.0	scaffold12388.p2	scaffold69.p1	0.16667	0.0
C208827.p1__C249578.p1	0.42802	0.6	771.0	303.0	0.8362	GF_000573	0.3944	2.7394	5.0	0.144	330.0	C208827.p1	C249578.p1	1.0	1.0
C249872.p1__C251188.p1	0.83268	0.49844	771.0	303.0	1.19395	GF_000573	0.5449	68.8557	6.0	0.0079	642.0	C249872.p1	C251188.p1	1.0	0.0
C208827.p1__C249872.p1	0.42802	0.46364	771.0	303.0	1.68722	GF_000573	0.8309	5.5023	7.0	0.151	330.0	C208827.p1	C249872.p1	0.25	0.0
C208827.p1__C251188.p1	0.42802	0.43939	771.0	303.0	1.75695	GF_000573	0.9996	12.6245	7.0	0.0792	330.0	C208827.p1	C251188.p1	0.25	0.0
C249578.p1__C249872.p1	0.77432	0.45226	771.0	303.0	1.49694	GF_000573	0.6295	12.6096	7.0	0.0499	597.0	C249578.p1	C249872.p1	0.25	0.0
C249578.p1__C251188.p1	0.77432	0.44389	771.0	303.0	1.56667	GF_000573	0.7092	73.8561	7.0	0.0096	597.0	C249578.p1	C251188.p1	0.25	0.0
C208827.p1__C234380.p1	0.39689	0.47059	771.0	303.0	1.91953	GF_000573	0.8231	2.829	8.0	0.291	306.0	C234380.p1	C208827.p1	0.25	1.0
C234380.p1__C249578.p1	0.68872	0.4275	771.0	303.0	1.72925	GF_000573	0.8434	12.8064	8.0	0.0659	531.0	C234380.p1	C249578.p1	0.25	0.0
C234380.p1__C249872.p1	0.6965	0.43948	771.0	303.0	1.98297	GF_000573	0.8867	59.6782	8.0	0.0149	537.0	C234380.p1	C249872.p1	0.25	0.0
C234380.p1__C251188.p1	0.70039	0.41852	771.0	303.0	2.0527	GF_000573	0.9876	7.9778	8.0	0.1238	540.0	C234380.p1	C251188.p1	0.25	0.0
C265984.p1__scaffold76.p1	0.81499	0.54273	1881.0	1533.0	0.91488	GF_002589	0.4664	66.2625	2.0	0.007	1533.0	C265984.p1	scaffold76.p1	1.0	0.0
C204201.p1__C256659.p1	0.23543	0.51485	1287.0	270.0	1.23872	GF_000778	0.597	2.068	4.0	0.2887	303.0	C204201.p1	C256659.p1	1.0	1.0
C254357.p1__C255361.p1	0.84848	0.55952	1287.0	270.0	1.06039	GF_000778	0.7128	4.1103	5.0	0.1734	1092.0	C254357.p1	C255361.p1	1.0	1.0
C204201.p1__C254357.p1	0.21445	0.3442	1287.0	270.0	2.90231	GF_000778	1.3136	56.325	6.0	0.0233	276.0	C204201.p1	C254357.p1	0.25	0.0
C204201.p1__C255361.p1	0.21212	0.35165	1287.0	270.0	3.00586	GF_000778	1.1734	68.456	6.0	0.0171	273.0	C204201.p1	C255361.p1	0.25	0.0
C254357.p1__C256659.p1	0.87179	0.43226	1287.0	270.0	1.88865	GF_000778	1.0018	58.3361	6.0	0.0172	1122.0	C256659.p1	C254357.p1	0.25	0.0
C255361.p1__C256659.p1	0.85781	0.43207	1287.0	270.0	1.9922	GF_000778	1.0005	3.6975	6.0	0.2706	1104.0	C256659.p1	C255361.p1	0.25	1.0
C255705.p1__scaffold12376.p1	0.60706	0.62403	1275.0	618.0	0.52661	GF_001500	0.3328	8.2031	3.0	0.0406	774.0	C255705.p1	scaffold12376.p1	1.0	0.0
C255705.p1__scaffold10365.p1	0.50824	0.41821	1275.0	618.0	2.01972	GF_001500	0.996	3.138	4.0	0.3174	648.0	scaffold10365.p1	C255705.p1	0.5	1.0
scaffold10365.p1__scaffold12376.p1	0.50588	0.44496	1275.0	618.0	1.53703	GF_001500	0.7998	58.6218	4.0	0.0136	645.0	scaffold10365.p1	scaffold12376.p1	0.5	0.0
scaffold1473.p1__scaffold1474.p1	0.47896	1.0	927.0	444.0	0.0	GF_001706	0.0	0.0	3.0	0.3059	444.0	scaffold1474.p1	scaffold1473.p1	1.0	0.0
scaffold1472.p1__scaffold1474.p1	0.47896	1.0	927.0	444.0	0.00054	GF_001706	0.0	0.0	4.0	0.414	444.0	scaffold1472.p1	scaffold1474.p1	0.5	0.0
scaffold1472.p1__scaffold1473.p1	0.47896	1.0	927.0	444.0	0.00054	GF_001706	0.0	0.0	4.0	0.3643	444.0	scaffold1472.p1	scaffold1473.p1	0.5	0.0
C261581.p1__C264598.p1	0.8758	0.54667	1884.0	1650.0	0.81046	GF_002489	0.4254	62.3142	2.0	0.0068	1650.0	C261581.p1	C264598.p1	1.0	0.0
C234658.p1__scaffold6675.p1	0.659	0.76744	783.0	504.0	0.49284	GF_001305	0.264	0.3497	3.0	0.755	516.0	C234658.p1	scaffold6675.p1	1.0	1.0
C234658.p1__scaffold7179.p1	0.70881	0.44505	783.0	504.0	1.42034	GF_001305	0.9332	54.7656	4.0	0.017	555.0	scaffold7179.p1	C234658.p1	0.5	0.0
scaffold6675.p1__scaffold7179.p1	0.80843	0.41232	783.0	504.0	1.81778	GF_001305	1.0409	53.8752	4.0	0.0193	633.0	scaffold7179.p1	scaffold6675.p1	0.5	0.0
scaffold13138.p1__scaffold13174.p1	0.9057	0.63162	3213.0	2910.0	0.6762	GF_001815	0.3665	1.8745	2.0	0.1955	2910.0	scaffold13138.p1	scaffold13174.p1	1.0	1.0
C260287.p1__scaffold9707.p1	0.93651	0.61864	1512.0	1416.0	0.60346	GF_002455	0.289	68.2597	2.0	0.0042	1416.0	C260287.p1	scaffold9707.p1	1.0	0.0
C253598.p1__C262091.p1	0.25265	0.67787	1413.0	357.0	0.29017	GF_001156	0.1812	2.2333	3.0	0.0811	357.0	C262091.p1	C253598.p1	1.0	1.0
C258885.p1__C262091.p1	0.81529	0.6684	1413.0	357.0	0.42549	GF_001156	0.2798	11.208	4.0	0.025	1152.0	C258885.p1	C262091.p1	0.5	0.0
C253598.p1__C258885.p1	0.25265	0.58263	1413.0	357.0	0.4988	GF_001156	0.3007	4.1448	4.0	0.0726	357.0	C258885.p1	C253598.p1	0.5	1.0
scaffold10303.p1__scaffold8276.p1	0.98338	0.78122	1083.0	1062.0	0.1427	GF_001490	0.0672	2.2696	3.0	0.0296	1065.0	scaffold8276.p1	scaffold10303.p1	1.0	1.0
C254811.p1__scaffold8276.p1	0.98061	0.71186	1083.0	1062.0	0.26173	GF_001490	0.1489	4.4382	4.0	0.0336	1062.0	C254811.p1	scaffold8276.p1	0.5	0.5
C254811.p1__scaffold10303.p1	0.98061	0.71375	1083.0	1062.0	0.29169	GF_001490	0.1567	3.3379	4.0	0.047	1062.0	C254811.p1	scaffold10303.p1	0.5	0.5
C265968.p1__scaffold8245.p1	0.55045	0.51276	2349.0	120.0	1.13682	GF_000218	0.1349	1.5258	10.0	0.0884	1293.0	scaffold8245.p1	C265968.p1	1.0	1.0
scaffold1011.p1__scaffold9933.p1	0.42784	0.53333	2349.0	120.0	1.08709	GF_000218	0.1004	58.8043	11.0	0.0017	1005.0	scaffold9933.p1	scaffold1011.p1	1.0	0.0
scaffold44.p1__scaffold45.p1	0.56705	1.0	2349.0	120.0	0.00109	GF_000218	0.0	0.0	12.0	0.001	1332.0	scaffold44.p1	scaffold45.p1	1.0	0.0
scaffold44.p1__scaffold8846.p1	0.57854	0.61737	2349.0	120.0	0.67377	GF_000218	0.0698	1.0516	13.0	0.0664	1359.0	scaffold8846.p1	scaffold44.p1	0.5	0.5
scaffold45.p1__scaffold8846.p1	0.50447	0.60084	2349.0	120.0	0.67376	GF_000218	0.0698	1.0516	13.0	0.0664	1185.0	scaffold8846.p1	scaffold45.p1	0.5	0.5
scaffold8474.p1__scaffold8688.p1	0.13665	0.68224	2349.0	120.0	0.6621	GF_000218	0.0918	1.6549	14.0	0.0555	321.0	scaffold8474.p1	scaffold8688.p1	1.0	1.0
scaffold8474.p1__scaffold8846.p1	0.13538	0.66352	2349.0	120.0	1.13416	GF_000218	0.1326	2.2852	15.0	0.058	318.0	scaffold8846.p1	scaffold8474.p1	0.16667	0.2
scaffold8688.p1__scaffold8846.p1	0.37803	0.5732	2349.0	120.0	0.99586	GF_000218	0.1081	5.3514	15.0	0.0202	888.0	scaffold8846.p1	scaffold8688.p1	0.16667	0.0
scaffold44.p1__scaffold8474.p1	0.13282	0.68269	2349.0	120.0	1.13381	GF_000218	0.1737	4.1209	15.0	0.0421	312.0	scaffold44.p1	scaffold8474.p1	0.16667	0.2
scaffold44.p1__scaffold8688.p1	0.37931	0.55892	2349.0	120.0	0.99551	GF_000218	0.141	2.2553	15.0	0.0625	891.0	scaffold44.p1	scaffold8688.p1	0.16667	0.2
scaffold45.p1__scaffold8474.p1	0.05875	0.71014	2349.0	120.0	1.1338	GF_000218	0.1737	4.1209	15.0	0.0421	138.0	scaffold45.p1	scaffold8474.p1	0.16667	0.2
scaffold45.p1__scaffold8688.p1	0.30651	0.53611	2349.0	120.0	0.9955	GF_000218	0.141	2.2553	15.0	0.0625	720.0	scaffold45.p1	scaffold8688.p1	0.16667	0.2
scaffold8846.p1__scaffold9933.p1	0.42656	0.48204	2349.0	120.0	1.48874	GF_000218	0.2699	3.943	16.0	0.0685	1002.0	scaffold9933.p1	scaffold8846.p1	0.1	0.2
scaffold44.p1__scaffold9933.p1	0.44828	0.49763	2349.0	120.0	1.48839	GF_000218	0.2855	10.6121	16.0	0.0269	1053.0	scaffold9933.p1	scaffold44.p1	0.1	0.0
scaffold45.p1__scaffold9933.p1	0.38186	0.46934	2349.0	120.0	1.48838	GF_000218	0.2855	10.6125	16.0	0.0269	897.0	scaffold9933.p1	scaffold45.p1	0.1	0.0
scaffold8474.p1__scaffold9933.p1	0.11877	0.60932	2349.0	120.0	1.54604	GF_000218	0.248	60.2204	16.0	0.0041	279.0	scaffold9933.p1	scaffold8474.p1	0.1	0.0
scaffold8688.p1__scaffold9933.p1	0.32695	0.51693	2349.0	120.0	1.40774	GF_000218	0.254	66.1216	16.0	0.0038	768.0	scaffold9933.p1	scaffold8688.p1	0.1	0.0
scaffold1011.p1__scaffold8846.p1	0.50447	0.49283	2349.0	120.0	1.35339	GF_000218	0.2145	2.5244	16.0	0.085	1185.0	scaffold1011.p1	scaffold8846.p1	0.1	0.2
scaffold1011.p1__scaffold44.p1	0.53001	0.50924	2349.0	120.0	1.35304	GF_000218	0.2518	3.5045	16.0	0.0719	1245.0	scaffold1011.p1	scaffold44.p1	0.1	0.2
scaffold1011.p1__scaffold45.p1	0.46105	0.48199	2349.0	120.0	1.35303	GF_000218	0.2518	3.5045	16.0	0.0719	1083.0	scaffold1011.p1	scaffold45.p1	0.1	0.2
scaffold1011.p1__scaffold8474.p1	0.12388	0.62199	2349.0	120.0	1.41069	GF_000218	0.2181	69.2959	16.0	0.0031	291.0	scaffold1011.p1	scaffold8474.p1	0.1	0.0
scaffold1011.p1__scaffold8688.p1	0.33844	0.53962	2349.0	120.0	1.27239	GF_000218	0.2006	3.2406	16.0	0.0619	795.0	scaffold1011.p1	scaffold8688.p1	0.1	0.2
scaffold8245.p1__scaffold9933.p1	0.43295	0.43559	2349.0	120.0	2.21502	GF_000218	0.4247	4.0031	17.0	0.1061	1017.0	scaffold8245.p1	scaffold9933.p1	0.07143	0.125
scaffold1011.p1__scaffold8245.p1	0.49425	0.42119	2349.0	120.0	2.07967	GF_000218	0.4623	1.0258	17.0	0.4507	1161.0	scaffold8245.p1	scaffold1011.p1	0.07143	0.125
scaffold8245.p1__scaffold8846.p1	0.4917	0.4355	2349.0	120.0	2.01584	GF_000218	0.371	66.5279	17.0	0.0056	1155.0	scaffold8245.p1	scaffold8846.p1	0.07143	0.0
scaffold44.p1__scaffold8245.p1	0.5198	0.42752	2349.0	120.0	2.01549	GF_000218	0.4335	63.1556	17.0	0.0069	1221.0	scaffold8245.p1	scaffold44.p1	0.07143	0.0
scaffold45.p1__scaffold8245.p1	0.447	0.40381	2349.0	120.0	2.01548	GF_000218	0.4334	63.1995	17.0	0.0069	1050.0	scaffold8245.p1	scaffold45.p1	0.07143	0.0
scaffold8245.p1__scaffold8474.p1	0.13282	0.55449	2349.0	120.0	2.07314	GF_000218	0.4291	2.3694	17.0	0.1811	312.0	scaffold8245.p1	scaffold8474.p1	0.07143	0.125
