	AlignmentCoverage	AlignmentIdentity	AlignmentLength	AlignmentLengthStripped	Distance	Family	Ka	Ks	Node	Omega	PairwiseAlignmentLength	Paralog1	Paralog2	WeightOutliersIncluded	WeightOutliersExcluded
Monachosorum_flagellare_scaffold2253.p1__Monachosorum_flagellare_scaffold5708.p1	0.45479	0.41566	1095.0	174.0	1.68966	GF_000502	0.7229	17.6226	10.0	0.041	498.0	Monachosorum_flagellare_scaffold2253.p1	Monachosorum_flagellare_scaffold5708.p1	0.2	0.0
Monachosorum_flagellare_scaffold2253.p1__Monachosorum_flagellare_scaffold2415.p1	0.40274	0.48753	1095.0	174.0	1.54541	GF_000502	0.745	14.6233	10.0	0.0509	441.0	Monachosorum_flagellare_scaffold2253.p1	Monachosorum_flagellare_scaffold2415.p1	0.2	0.0
Monachosorum_flagellare_C824187.p1__Monachosorum_flagellare_scaffold2253.p1	0.21644	0.40928	1095.0	174.0	2.05219	GF_000502	0.8335	3.7082	10.0	0.2248	237.0	Monachosorum_flagellare_scaffold2253.p1	Monachosorum_flagellare_C824187.p1	0.2	1.0
Monachosorum_flagellare_scaffold21045.p1__Monachosorum_flagellare_scaffold2253.p1	0.64658	0.41667	1095.0	174.0	1.97135	GF_000502	0.7801	13.5128	10.0	0.0577	708.0	Monachosorum_flagellare_scaffold2253.p1	Monachosorum_flagellare_scaffold21045.p1	0.2	0.0
Monachosorum_flagellare_scaffold329.p1__Monachosorum_flagellare_scaffold330.p1	0.51538	1.0	780.0	402.0	0.00054	GF_003247	0.0	0.0	2.0	0.001	402.0	Monachosorum_flagellare_scaffold329.p1	Monachosorum_flagellare_scaffold330.p1	1.0	0.0
Monachosorum_flagellare_scaffold25576.p2__Monachosorum_flagellare_scaffold28827.p1	0.61404	0.75238	684.0	420.0	0.34954	GF_003125	0.1783	1.0831	2.0	0.1647	420.0	Monachosorum_flagellare_scaffold25576.p2	Monachosorum_flagellare_scaffold28827.p1	1.0	1.0
Monachosorum_flagellare_C824083.p1__Monachosorum_flagellare_scaffold28418.p1	0.83575	0.39595	1242.0	1038.0	2.02082	GF_002318	1.0529	6.6882	2.0	0.1574	1038.0	Monachosorum_flagellare_C824083.p1	Monachosorum_flagellare_scaffold28418.p1	1.0	0.0
Monachosorum_flagellare_scaffold10730.p5__Monachosorum_flagellare_scaffold10732.p5	1.0	1.0	144.0	144.0	0.0	GF_002403	0.0	0.0	2.0	0.4818	144.0	Monachosorum_flagellare_scaffold10730.p5	Monachosorum_flagellare_scaffold10732.p5	1.0	0.0
Monachosorum_flagellare_scaffold23564.p1__Monachosorum_flagellare_scaffold23565.p1	0.48968	1.0	1017.0	498.0	0.00054	GF_003057	0.0	0.0	2.0	0.001	498.0	Monachosorum_flagellare_scaffold23564.p1	Monachosorum_flagellare_scaffold23565.p1	1.0	0.0
Monachosorum_flagellare_scaffold13254.p1__Monachosorum_flagellare_scaffold13255.p1	1.0	1.0	813.0	813.0	0.0	GF_002556	0.0	0.0	2.0	0.4021	813.0	Monachosorum_flagellare_scaffold13254.p1	Monachosorum_flagellare_scaffold13255.p1	1.0	0.0
Monachosorum_flagellare_scaffold7247.p2__Monachosorum_flagellare_scaffold7248.p2	1.0	1.0	327.0	327.0	0.0	GF_003393	0.0	0.0	2.0	0.2833	327.0	Monachosorum_flagellare_scaffold7247.p2	Monachosorum_flagellare_scaffold7248.p2	1.0	0.0
Monachosorum_flagellare_scaffold24637.p1__Monachosorum_flagellare_scaffold2663.p1	0.83714	0.67804	1050.0	729.0	0.39175	GF_001680	0.1916	2.5733	3.0	0.0745	879.0	Monachosorum_flagellare_scaffold24637.p1	Monachosorum_flagellare_scaffold2663.p1	1.0	1.0
Monachosorum_flagellare_scaffold24637.p1__Monachosorum_flagellare_scaffold26821.p1	0.72286	0.55072	1050.0	729.0	0.88102	GF_001680	0.4081	17.4758	4.0	0.0234	759.0	Monachosorum_flagellare_scaffold26821.p1	Monachosorum_flagellare_scaffold24637.p1	0.5	0.0
Monachosorum_flagellare_scaffold2663.p1__Monachosorum_flagellare_scaffold26821.p1	0.69714	0.56967	1050.0	729.0	0.90953	GF_001680	0.3795	26.8335	4.0	0.0141	732.0	Monachosorum_flagellare_scaffold26821.p1	Monachosorum_flagellare_scaffold2663.p1	0.5	0.0
Monachosorum_flagellare_scaffold12332.p1__Monachosorum_flagellare_scaffold12333.p1	0.33835	1.0	798.0	267.0	0.00109	GF_000971	0.0	0.0	4.0	0.143	270.0	Monachosorum_flagellare_scaffold12333.p1	Monachosorum_flagellare_scaffold12332.p1	1.0	0.0
Monachosorum_flagellare_scaffold11585.p1__Monachosorum_flagellare_scaffold13233.p1	0.81955	0.62232	798.0	267.0	0.68497	GF_000971	0.1488	1.5266	5.0	0.0975	654.0	Monachosorum_flagellare_scaffold11585.p1	Monachosorum_flagellare_scaffold13233.p1	1.0	1.0
Monachosorum_flagellare_scaffold11585.p1__Monachosorum_flagellare_scaffold12333.p1	0.33835	0.51481	798.0	267.0	1.73096	GF_000971	0.4932	72.6468	6.0	0.0068	270.0	Monachosorum_flagellare_scaffold12333.p1	Monachosorum_flagellare_scaffold11585.p1	0.25	0.0
Monachosorum_flagellare_scaffold12333.p1__Monachosorum_flagellare_scaffold13233.p1	0.33459	0.52809	798.0	267.0	1.69999	GF_000971	0.4407	8.5594	6.0	0.0515	267.0	Monachosorum_flagellare_scaffold12333.p1	Monachosorum_flagellare_scaffold13233.p1	0.25	0.0
Monachosorum_flagellare_scaffold11585.p1__Monachosorum_flagellare_scaffold12332.p1	0.64286	0.4152	798.0	267.0	1.73095	GF_000971	0.4932	72.6627	6.0	0.0068	513.0	Monachosorum_flagellare_scaffold12332.p1	Monachosorum_flagellare_scaffold11585.p1	0.25	0.0
Monachosorum_flagellare_scaffold12332.p1__Monachosorum_flagellare_scaffold13233.p1	0.58271	0.46452	798.0	267.0	1.69998	GF_000971	0.4407	8.5594	6.0	0.0515	465.0	Monachosorum_flagellare_scaffold12332.p1	Monachosorum_flagellare_scaffold13233.p1	0.25	0.0
Monachosorum_flagellare_scaffold14182.p1__Monachosorum_flagellare_scaffold5896.p1	0.28899	0.71164	1308.0	378.0	0.36738	GF_002601	0.209	1.8996	2.0	0.11	378.0	Monachosorum_flagellare_scaffold14182.p1	Monachosorum_flagellare_scaffold5896.p1	1.0	1.0
Monachosorum_flagellare_scaffold3703.p1__Monachosorum_flagellare_scaffold3705.p1	0.75	1.0	1068.0	801.0	0.00054	GF_003263	0.0	0.0	2.0	0.2939	801.0	Monachosorum_flagellare_scaffold3703.p1	Monachosorum_flagellare_scaffold3705.p1	1.0	0.0
Monachosorum_flagellare_scaffold15045.p1__Monachosorum_flagellare_scaffold15046.p1	0.99099	1.0	999.0	468.0	0.0	GF_001253	0.0	0.0	3.0	0.001	990.0	Monachosorum_flagellare_scaffold15046.p1	Monachosorum_flagellare_scaffold15045.p1	1.0	0.0
Monachosorum_flagellare_C792685.p1__Monachosorum_flagellare_scaffold15046.p1	0.46847	0.65385	999.0	468.0	0.49328	GF_001253	0.2629	3.4362	4.0	0.0765	468.0	Monachosorum_flagellare_C792685.p1	Monachosorum_flagellare_scaffold15046.p1	0.5	0.5
Monachosorum_flagellare_C792685.p1__Monachosorum_flagellare_scaffold15045.p1	0.46847	0.65385	999.0	468.0	0.49328	GF_001253	0.2629	3.4362	4.0	0.0765	468.0	Monachosorum_flagellare_C792685.p1	Monachosorum_flagellare_scaffold15045.p1	0.5	0.5
Monachosorum_flagellare_scaffold6034.p1__Monachosorum_flagellare_scaffold6035.p1	1.0	1.0	375.0	375.0	0.0	GF_001727	0.0	0.0	3.0	0.4643	375.0	Monachosorum_flagellare_scaffold6035.p1	Monachosorum_flagellare_scaffold6034.p1	1.0	0.0
Monachosorum_flagellare_scaffold6033.p1__Monachosorum_flagellare_scaffold6035.p1	1.0	1.0	375.0	375.0	0.0	GF_001727	0.0	0.0	4.0	0.4565	375.0	Monachosorum_flagellare_scaffold6033.p1	Monachosorum_flagellare_scaffold6035.p1	0.5	0.0
Monachosorum_flagellare_scaffold6033.p1__Monachosorum_flagellare_scaffold6034.p1	1.0	1.0	375.0	375.0	0.0	GF_001727	0.0	0.0	4.0	0.4621	375.0	Monachosorum_flagellare_scaffold6033.p1	Monachosorum_flagellare_scaffold6034.p1	0.5	0.0
Monachosorum_flagellare_C772994.p1__Monachosorum_flagellare_scaffold23383.p1	0.1145	0.96667	786.0	90.0	0.06486	GF_001947	0.0356	0.0334	2.0	1.067	90.0	Monachosorum_flagellare_C772994.p1	Monachosorum_flagellare_scaffold23383.p1	1.0	1.0
Monachosorum_flagellare_scaffold8963.p1__Monachosorum_flagellare_scaffold8964.p1	1.0	0.98118	372.0	372.0	0.00834	GF_003446	0.0041	0.0508	2.0	0.0811	372.0	Monachosorum_flagellare_scaffold8963.p1	Monachosorum_flagellare_scaffold8964.p1	1.0	1.0
Monachosorum_flagellare_scaffold10711.p1__Monachosorum_flagellare_scaffold10714.p1	1.0	1.0	495.0	495.0	0.0	GF_002401	0.0	0.0	2.0	0.4883	495.0	Monachosorum_flagellare_scaffold10711.p1	Monachosorum_flagellare_scaffold10714.p1	1.0	0.0
Monachosorum_flagellare_scaffold5269.p1__Monachosorum_flagellare_scaffold5270.p1	1.0	1.0	525.0	525.0	0.0	GF_003322	0.0	0.0	2.0	0.4882	525.0	Monachosorum_flagellare_scaffold5269.p1	Monachosorum_flagellare_scaffold5270.p1	1.0	0.0
Monachosorum_flagellare_scaffold24156.p1__Monachosorum_flagellare_scaffold24157.p1	0.74419	1.0	1161.0	240.0	0.00109	GF_001414	0.0	0.0	3.0	0.0606	864.0	Monachosorum_flagellare_scaffold24157.p1	Monachosorum_flagellare_scaffold24156.p1	1.0	0.0
Monachosorum_flagellare_C822397.p3__Monachosorum_flagellare_scaffold24157.p1	0.28424	0.44242	1161.0	240.0	1.46515	GF_001414	0.8878	63.7693	4.0	0.0139	330.0	Monachosorum_flagellare_C822397.p3	Monachosorum_flagellare_scaffold24157.p1	0.5	0.0
Monachosorum_flagellare_C822397.p3__Monachosorum_flagellare_scaffold24156.p1	0.20672	0.42083	1161.0	240.0	1.46514	GF_001414	0.8875	63.7765	4.0	0.0139	240.0	Monachosorum_flagellare_C822397.p3	Monachosorum_flagellare_scaffold24156.p1	0.5	0.0
Monachosorum_flagellare_scaffold18680.p1__Monachosorum_flagellare_scaffold27912.p1	0.47927	0.58593	1809.0	867.0	0.8727	GF_002835	0.485	8.7339	2.0	0.0555	867.0	Monachosorum_flagellare_scaffold18680.p1	Monachosorum_flagellare_scaffold27912.p1	1.0	0.0
Monachosorum_flagellare_scaffold14494.p1__Monachosorum_flagellare_scaffold14495.p1	0.82069	1.0	435.0	357.0	0.0011	GF_000870	0.0	0.0	4.0	0.113	357.0	Monachosorum_flagellare_scaffold14494.p1	Monachosorum_flagellare_scaffold14495.p1	1.0	0.0
Monachosorum_flagellare_C797629.p1__Monachosorum_flagellare_C816475.p1	0.87586	0.5853	435.0	357.0	0.76123	GF_000870	0.4027	71.539	5.0	0.0056	381.0	Monachosorum_flagellare_C797629.p1	Monachosorum_flagellare_C816475.p1	1.0	0.0
Monachosorum_flagellare_C797629.p1__Monachosorum_flagellare_scaffold14494.p1	0.86897	0.55026	435.0	357.0	0.84816	GF_000870	0.4912	61.2107	6.0	0.008	378.0	Monachosorum_flagellare_scaffold14494.p1	Monachosorum_flagellare_C797629.p1	0.25	0.0
Monachosorum_flagellare_C816475.p1__Monachosorum_flagellare_scaffold14494.p1	0.86897	0.5873	435.0	357.0	0.88439	GF_000870	0.4379	4.039	6.0	0.1084	378.0	Monachosorum_flagellare_scaffold14494.p1	Monachosorum_flagellare_C816475.p1	0.25	0.5
Monachosorum_flagellare_C797629.p1__Monachosorum_flagellare_scaffold14495.p1	0.82069	0.53221	435.0	357.0	0.84816	GF_000870	0.4912	61.2107	6.0	0.008	357.0	Monachosorum_flagellare_scaffold14495.p1	Monachosorum_flagellare_C797629.p1	0.25	0.0
Monachosorum_flagellare_C816475.p1__Monachosorum_flagellare_scaffold14495.p1	0.82069	0.57983	435.0	357.0	0.88439	GF_000870	0.4379	4.039	6.0	0.1084	357.0	Monachosorum_flagellare_scaffold14495.p1	Monachosorum_flagellare_C816475.p1	0.25	0.5
Monachosorum_flagellare_scaffold4094.p1__Monachosorum_flagellare_scaffold4096.p1	0.31461	1.0	801.0	192.0	0.0	GF_001705	0.0	0.0	3.0	0.1286	252.0	Monachosorum_flagellare_scaffold4096.p1	Monachosorum_flagellare_scaffold4094.p1	1.0	0.0
Monachosorum_flagellare_scaffold29046.p1__Monachosorum_flagellare_scaffold4096.p1	0.2397	0.48958	801.0	192.0	0.93252	GF_001705	0.4624	68.107	4.0	0.0068	192.0	Monachosorum_flagellare_scaffold29046.p1	Monachosorum_flagellare_scaffold4096.p1	0.5	0.0
Monachosorum_flagellare_scaffold29046.p1__Monachosorum_flagellare_scaffold4094.p1	0.2397	0.48958	801.0	192.0	0.93252	GF_001705	0.4624	68.1059	4.0	0.0068	192.0	Monachosorum_flagellare_scaffold29046.p1	Monachosorum_flagellare_scaffold4094.p1	0.5	0.0
Monachosorum_flagellare_scaffold5071.p1__Monachosorum_flagellare_scaffold5072.p1	1.0	1.0	480.0	480.0	0.0	GF_003315	0.0	0.0	2.0	0.3661	480.0	Monachosorum_flagellare_scaffold5071.p1	Monachosorum_flagellare_scaffold5072.p1	1.0	0.0
Monachosorum_flagellare_scaffold11987.p1__Monachosorum_flagellare_scaffold11988.p1	0.92903	1.0	465.0	276.0	0.0	GF_001355	0.0	0.0	3.0	0.001	432.0	Monachosorum_flagellare_scaffold11988.p1	Monachosorum_flagellare_scaffold11987.p1	1.0	0.0
Monachosorum_flagellare_C811719.p1__Monachosorum_flagellare_scaffold11988.p1	0.59355	0.46014	465.0	276.0	1.44404	GF_001355	0.6946	67.2958	4.0	0.0103	276.0	Monachosorum_flagellare_C811719.p1	Monachosorum_flagellare_scaffold11988.p1	0.5	0.0
Monachosorum_flagellare_C811719.p1__Monachosorum_flagellare_scaffold11987.p1	0.59355	0.46014	465.0	276.0	1.44404	GF_001355	0.6946	67.2962	4.0	0.0103	276.0	Monachosorum_flagellare_C811719.p1	Monachosorum_flagellare_scaffold11987.p1	0.5	0.0
Monachosorum_flagellare_scaffold22398.p1__Monachosorum_flagellare_scaffold22399.p1	0.42021	1.0	564.0	237.0	0.00054	GF_003008	0.0	0.0	2.0	0.4887	237.0	Monachosorum_flagellare_scaffold22398.p1	Monachosorum_flagellare_scaffold22399.p1	1.0	0.0
Monachosorum_flagellare_C806437.p1__Monachosorum_flagellare_scaffold24185.p1	0.67647	0.5942	510.0	345.0	0.49478	GF_002147	0.2735	41.7727	2.0	0.0065	345.0	Monachosorum_flagellare_C806437.p1	Monachosorum_flagellare_scaffold24185.p1	1.0	0.0
Monachosorum_flagellare_scaffold16619.p1__Monachosorum_flagellare_scaffold16620.p1	0.43411	1.0	774.0	216.0	0.0011	GF_000723	0.0	0.0	4.0	0.001	336.0	Monachosorum_flagellare_scaffold16620.p1	Monachosorum_flagellare_scaffold16619.p1	1.0	0.0
Monachosorum_flagellare_scaffold16620.p1__Monachosorum_flagellare_scaffold6190.p1	0.43411	0.71726	774.0	216.0	0.30523	GF_000723	0.1044	4.8417	5.0	0.0216	336.0	Monachosorum_flagellare_scaffold6190.p1	Monachosorum_flagellare_scaffold16620.p1	0.5	0.5
Monachosorum_flagellare_scaffold16619.p1__Monachosorum_flagellare_scaffold6190.p1	0.43798	0.71976	774.0	216.0	0.30523	GF_000723	0.1044	4.8417	5.0	0.0216	339.0	Monachosorum_flagellare_scaffold6190.p1	Monachosorum_flagellare_scaffold16619.p1	0.5	0.5
Monachosorum_flagellare_C809797.p1__Monachosorum_flagellare_scaffold6190.p1	0.39535	0.59804	774.0	216.0	0.62796	GF_000723	0.2031	4.3386	6.0	0.0468	306.0	Monachosorum_flagellare_C809797.p1	Monachosorum_flagellare_scaffold6190.p1	0.33333	1.0
Monachosorum_flagellare_C809797.p1__Monachosorum_flagellare_scaffold16620.p1	0.27907	0.68981	774.0	216.0	0.44969	GF_000723	0.1759	17.5365	6.0	0.01	216.0	Monachosorum_flagellare_C809797.p1	Monachosorum_flagellare_scaffold16620.p1	0.33333	0.0
Monachosorum_flagellare_C809797.p1__Monachosorum_flagellare_scaffold16619.p1	0.28295	0.68037	774.0	216.0	0.44969	GF_000723	0.1759	17.5363	6.0	0.01	219.0	Monachosorum_flagellare_C809797.p1	Monachosorum_flagellare_scaffold16619.p1	0.33333	0.0
Monachosorum_flagellare_scaffold3754.p1__Monachosorum_flagellare_scaffold3755.p1	1.0	1.0	495.0	495.0	0.0	GF_003265	0.0	0.0	2.0	0.4919	495.0	Monachosorum_flagellare_scaffold3754.p1	Monachosorum_flagellare_scaffold3755.p1	1.0	0.0
Monachosorum_flagellare_C814473.p1__Monachosorum_flagellare_scaffold23372.p2	0.19097	0.86061	864.0	165.0	0.20928	GF_002210	0.1427	0.2283	2.0	0.6251	165.0	Monachosorum_flagellare_C814473.p1	Monachosorum_flagellare_scaffold23372.p2	1.0	1.0
Monachosorum_flagellare_C822321.p1__Monachosorum_flagellare_scaffold15141.p1	0.2267	0.71481	1191.0	270.0	0.28774	GF_002134	0.1604	1.6591	2.0	0.0967	270.0	Monachosorum_flagellare_scaffold15141.p1	Monachosorum_flagellare_C822321.p1	1.0	1.0
Monachosorum_flagellare_scaffold1214.p1__Monachosorum_flagellare_scaffold1216.p1	0.71942	0.88667	417.0	300.0	0.14574	GF_002487	0.0941	0.2372	2.0	0.3968	300.0	Monachosorum_flagellare_scaffold1214.p1	Monachosorum_flagellare_scaffold1216.p1	1.0	1.0
Monachosorum_flagellare_C806749.p1__Monachosorum_flagellare_scaffold7387.p1	0.96045	0.61961	531.0	510.0	0.64828	GF_002149	0.3335	7.7689	2.0	0.0429	510.0	Monachosorum_flagellare_C806749.p1	Monachosorum_flagellare_scaffold7387.p1	1.0	0.0
Monachosorum_flagellare_C788431.p1__Monachosorum_flagellare_scaffold19925.p1	0.11808	0.94792	813.0	96.0	0.03102	GF_002038	0.0177	0.1242	2.0	0.1426	96.0	Monachosorum_flagellare_C788431.p1	Monachosorum_flagellare_scaffold19925.p1	1.0	1.0
Monachosorum_flagellare_C780446.p2__Monachosorum_flagellare_scaffold23780.p1	0.47328	0.62366	393.0	162.0	0.66028	GF_000738	0.2616	10.0134	4.0	0.0261	186.0	Monachosorum_flagellare_C780446.p2	Monachosorum_flagellare_scaffold23780.p1	1.0	0.0
Monachosorum_flagellare_C749940.p1__Monachosorum_flagellare_C780446.p2	0.78626	0.4822	393.0	162.0	1.35692	GF_000738	0.313	6.7258	5.0	0.0465	309.0	Monachosorum_flagellare_C749940.p1	Monachosorum_flagellare_C780446.p2	0.5	0.0
Monachosorum_flagellare_C749940.p1__Monachosorum_flagellare_scaffold23780.p1	0.45802	0.56667	393.0	162.0	1.24634	GF_000738	0.3901	34.1105	5.0	0.0114	180.0	Monachosorum_flagellare_C749940.p1	Monachosorum_flagellare_scaffold23780.p1	0.5	0.0
Monachosorum_flagellare_C749940.p1__Monachosorum_flagellare_C787845.p1	0.73282	0.47917	393.0	162.0	1.38083	GF_000738	0.3542	83.098	6.0	0.0043	288.0	Monachosorum_flagellare_C787845.p1	Monachosorum_flagellare_C749940.p1	0.33333	0.0
Monachosorum_flagellare_C780446.p2__Monachosorum_flagellare_C787845.p1	0.75573	0.45455	393.0	162.0	1.54915	GF_000738	0.4405	77.0596	6.0	0.0057	297.0	Monachosorum_flagellare_C787845.p1	Monachosorum_flagellare_C780446.p2	0.33333	0.0
Monachosorum_flagellare_C787845.p1__Monachosorum_flagellare_scaffold23780.p1	0.41985	0.52121	393.0	162.0	1.43857	GF_000738	0.4832	66.7786	6.0	0.0072	165.0	Monachosorum_flagellare_C787845.p1	Monachosorum_flagellare_scaffold23780.p1	0.33333	0.0
Monachosorum_flagellare_scaffold1396.p1__Monachosorum_flagellare_scaffold28316.p1	0.96266	0.75287	723.0	696.0	0.30116	GF_002589	0.1475	1.2014	2.0	0.1228	696.0	Monachosorum_flagellare_scaffold1396.p1	Monachosorum_flagellare_scaffold28316.p1	1.0	1.0
Monachosorum_flagellare_scaffold9354.p1__Monachosorum_flagellare_scaffold9355.p1	0.728	1.0	750.0	159.0	0.0011	GF_000778	0.0	0.0	4.0	0.495	546.0	Monachosorum_flagellare_scaffold9354.p1	Monachosorum_flagellare_scaffold9355.p1	1.0	0.0
Monachosorum_flagellare_scaffold27085.p1__Monachosorum_flagellare_scaffold9354.p1	0.22	0.55152	750.0	159.0	1.07457	GF_000778	0.5539	61.4295	5.0	0.009	165.0	Monachosorum_flagellare_scaffold27085.p1	Monachosorum_flagellare_scaffold9354.p1	0.5	0.0
Monachosorum_flagellare_scaffold27085.p1__Monachosorum_flagellare_scaffold9355.p1	0.22	0.55152	750.0	159.0	1.07457	GF_000778	0.5539	61.4294	5.0	0.009	165.0	Monachosorum_flagellare_scaffold27085.p1	Monachosorum_flagellare_scaffold9355.p1	0.5	0.0
Monachosorum_flagellare_scaffold27085.p1__Monachosorum_flagellare_scaffold3620.p1	0.356	0.44195	750.0	159.0	1.44661	GF_000778	0.6902	5.2235	6.0	0.1321	267.0	Monachosorum_flagellare_scaffold3620.p1	Monachosorum_flagellare_scaffold27085.p1	0.33333	0.0
Monachosorum_flagellare_scaffold3620.p1__Monachosorum_flagellare_scaffold9354.p1	0.496	0.52419	750.0	159.0	1.08622	GF_000778	0.5907	1.0782	6.0	0.5479	372.0	Monachosorum_flagellare_scaffold3620.p1	Monachosorum_flagellare_scaffold9354.p1	0.33333	0.5
Monachosorum_flagellare_scaffold3620.p1__Monachosorum_flagellare_scaffold9355.p1	0.556	0.51559	750.0	159.0	1.08622	GF_000778	0.5907	1.0782	6.0	0.5479	417.0	Monachosorum_flagellare_scaffold3620.p1	Monachosorum_flagellare_scaffold9355.p1	0.33333	0.5
Monachosorum_flagellare_scaffold4292.p1__Monachosorum_flagellare_scaffold4293.p1	0.55376	1.0	558.0	306.0	0.0	GF_001500	0.0	0.0	3.0	99.0	309.0	Monachosorum_flagellare_scaffold4293.p1	Monachosorum_flagellare_scaffold4292.p1	1.0	0.0
Monachosorum_flagellare_scaffold11992.p1__Monachosorum_flagellare_scaffold4293.p1	0.54839	0.48693	558.0	306.0	1.11176	GF_001500	0.6092	63.865	4.0	0.0095	306.0	Monachosorum_flagellare_scaffold11992.p1	Monachosorum_flagellare_scaffold4293.p1	0.5	0.0
Monachosorum_flagellare_scaffold11992.p1__Monachosorum_flagellare_scaffold4292.p1	0.54839	0.48693	558.0	306.0	1.11176	GF_001500	0.6091	63.8654	4.0	0.0095	306.0	Monachosorum_flagellare_scaffold11992.p1	Monachosorum_flagellare_scaffold4292.p1	0.5	0.0
Monachosorum_flagellare_C799723.p1__Monachosorum_flagellare_scaffold2774.p1	0.29618	0.65233	942.0	129.0	0.6169	GF_000626	0.4134	7.9124	5.0	0.0522	279.0	Monachosorum_flagellare_C799723.p1	Monachosorum_flagellare_scaffold2774.p1	1.0	0.0
Monachosorum_flagellare_C799723.p1__Monachosorum_flagellare_scaffold1420.p1	0.21656	0.51961	942.0	129.0	1.10737	GF_000626	0.734	66.9548	6.0	0.011	204.0	Monachosorum_flagellare_scaffold1420.p1	Monachosorum_flagellare_C799723.p1	0.5	0.0
Monachosorum_flagellare_scaffold1420.p1__Monachosorum_flagellare_scaffold2774.p1	0.23567	0.55856	942.0	129.0	1.05497	GF_000626	0.6325	13.2044	6.0	0.0479	222.0	Monachosorum_flagellare_scaffold1420.p1	Monachosorum_flagellare_scaffold2774.p1	0.5	0.0
Monachosorum_flagellare_scaffold7433.p1__Monachosorum_flagellare_scaffold7434.p1	0.85669	0.97893	942.0	129.0	0.02536	GF_000626	0.0371	0.5219	7.0	0.0711	807.0	Monachosorum_flagellare_scaffold7433.p1	Monachosorum_flagellare_scaffold7434.p1	1.0	1.0
